method,n,block_size,repeat,elapsed_seconds,logdet_library,logdet_factor,relative_difference_percent
cholesky_blocked_tile_kernels,1000,7,2,0.118700774008175358176,,,
cholesky_blocked_tile_kernels,1000,7,3,0.119688990002032369375,,,
cholesky_blocked_tile_kernels,1000,7,4,0.119795519014587625861,,,
cholesky_blocked_tile_kernels,1000,8,0,0.113323729980038478971,,,
cholesky_blocked_tile_kernels,1000,8,1,0.11406317597720772028,,,
cholesky_blocked_tile_kernels,1000,8,2,0.113480448984773829579,,,
cholesky_blocked_tile_kernels,1000,8,3,0.113999171007890254259,,,
cholesky_blocked_tile_kernels,1000,8,4,0.113015209994046017528,,,
cholesky_blocked_tile_kernels,1000,9,0,0.113154547987505793571,,,
cholesky_blocked_tile_kernels,1000,9,1,0.112435237999306991696,,,
cholesky_blocked_tile_kernels,1000,9,2,0.112717282987432554364,,,
cholesky_blocked_tile_kernels,1000,9,3,0.112582001020200550556,,,
cholesky_blocked_tile_kernels,1000,9,4,0.112055699981283396482,,,
cholesky_blocked_tile_kernels,1000,10,0,0.109701396984746679664,,,
cholesky_blocked_tile_kernels,1000,10,1,0.109511240996653214097,,,
cholesky_blocked_tile_kernels,1000,10,2,0.109943318995647132397,,,
cholesky_blocked_tile_kernels,1000,10,3,0.109781750012189149857,,,
cholesky_blocked_tile_kernels,1000,10,4,0.109615647001191973686,,,
cholesky_blocked_tile_kernels,1000,11,0,0.109624414006248116493,,,
cholesky_blocked_tile_kernels,1000,11,1,0.109399273002054542303,,,
cholesky_blocked_tile_kernels,1000,11,2,0.109352530009346082807,,,
cholesky_blocked_tile_kernels,1000,11,3,0.108923257997957989573,,,
cholesky_blocked_tile_kernels,1000,11,4,0.109371261001797392964,,,
cholesky_blocked_tile_kernels,1000,12,0,0.107482452003750950098,,,
cholesky_blocked_tile_kernels,1000,12,1,0.108119663986144587398,,,
cholesky_blocked_tile_kernels,1000,12,2,0.107583723001880571246,,,
cholesky_blocked_tile_kernels,1000,12,3,0.107641457987483590841,,,
cholesky_blocked_tile_kernels,1000,12,4,0.108013988996390253305,,,
cholesky_blocked_tile_kernels,1000,13,0,0.106453360989689826965,,,
cholesky_blocked_tile_kernels,1000,13,1,0.106945787993026897311,,,
cholesky_blocked_tile_kernels,1000,13,2,0.105608372017741203308,,,
cholesky_blocked_tile_kernels,1000,13,3,0.10722681300831027329,,,
cholesky_blocked_tile_kernels,1000,13,4,0.107645851996494457126,,,
cholesky_blocked_tile_kernels,1000,14,0,0.105278322997037321329,,,
cholesky_blocked_tile_kernels,1000,14,1,0.106601320992922410369,,,
cholesky_blocked_tile_kernels,1000,14,2,0.105232033005449920893,,,
cholesky_blocked_tile_kernels,1000,14,3,0.106269089999841526151,,,
cholesky_blocked_tile_kernels,1000,14,4,0.107227367989253252745,,,
cholesky_blocked_tile_kernels,1000,15,0,0.111203842010581865907,,,
cholesky_blocked_tile_kernels,1000,15,1,0.110306674992898479104,,,
cholesky_blocked_tile_kernels,1000,15,2,0.110035920020891353488,,,
cholesky_blocked_tile_kernels,1000,15,3,0.110168499988503754139,,,
cholesky_blocked_tile_kernels,1000,15,4,0.109642961004283279181,,,
cholesky_blocked_tile_kernels,1000,16,0,0.107912034989567473531,,,
cholesky_blocked_tile_kernels,1000,16,1,0.10777870699530467391,,,
cholesky_blocked_tile_kernels,1000,16,2,0.107903222989989444613,,,
cholesky_blocked_tile_kernels,1000,16,3,0.107248963991878554225,,,
cholesky_blocked_tile_kernels,1000,16,4,0.107064724987139925361,,,
cholesky_blocked_tile_kernels,1000,17,0,0.107275163987651467323,,,
cholesky_blocked_tile_kernels,1000,17,1,0.106113942980300635099,,,
cholesky_blocked_tile_kernels,1000,17,2,0.106648880988359451294,,,
cholesky_blocked_tile_kernels,1000,17,3,0.107135873986408114433,,,
cholesky_blocked_tile_kernels,1000,17,4,0.107351104001281782985,,,
cholesky_blocked_tile_kernels,1000,18,0,0.106204230018192902207,,,
cholesky_blocked_tile_kernels,1000,18,1,0.10582171499845571816,,,
cholesky_blocked_tile_kernels,1000,18,2,0.106107814004644751549,,,
cholesky_blocked_tile_kernels,1000,18,3,0.105631739017553627491,,,
cholesky_blocked_tile_kernels,1000,18,4,0.105849293002393096685,,,
cholesky_blocked_tile_kernels,1000,19,0,0.105599804985104128718,,,
cholesky_blocked_tile_kernels,1000,19,1,0.105014121974818408489,,,
cholesky_blocked_tile_kernels,1000,19,2,0.105819874996086582541,,,
cholesky_blocked_tile_kernels,1000,19,3,0.105135090008843690157,,,
cholesky_blocked_tile_kernels,1000,19,4,0.105487297987565398216,,,
cholesky_blocked_tile_kernels,1000,20,0,0.103793810994829982519,,,
cholesky_blocked_tile_kernels,1000,20,1,0.104242203000467270613,,,
cholesky_blocked_tile_kernels,1000,20,2,0.104342068982077762485,,,
cholesky_blocked_tile_kernels,1000,20,3,0.103932541009271517396,,,
cholesky_blocked_tile_kernels,1000,20,4,0.104723709984682500362,,,
cholesky_blocked_tile_kernels,1000,21,0,0.104252980992896482348,,,
cholesky_blocked_tile_kernels,1000,21,1,0.10342987699550576508,,,
cholesky_blocked_tile_kernels,1000,21,2,0.103814317000797018409,,,
cholesky_blocked_tile_kernels,1000,21,3,0.103183240018552169204,,,
cholesky_blocked_tile_kernels,1000,21,4,0.103519934986252337694,,,
cholesky_blocked_tile_kernels,1000,22,0,0.103584314987529069185,,,
cholesky_blocked_tile_kernels,1000,22,1,0.103264334989944472909,,,
cholesky_blocked_tile_kernels,1000,22,2,0.103387645998736843467,,,
cholesky_blocked_tile_kernels,1000,22,3,0.102878815989242866635,,,
cholesky_blocked_tile_kernels,1000,22,4,0.103287692007143050432,,,
cholesky_blocked_tile_kernels,1000,23,0,0.102187034004600718617,,,
cholesky_blocked_tile_kernels,1000,23,1,0.102726443001301959157,,,
cholesky_blocked_tile_kernels,1000,23,2,0.102623745013261213899,,,
cholesky_blocked_tile_kernels,1000,23,3,0.101642171997809782624,,,
cholesky_blocked_tile_kernels,1000,23,4,0.102861530001973733306,,,
cholesky_blocked_tile_kernels,1000,24,0,0.101967977010644972324,,,
cholesky_blocked_tile_kernels,1000,24,1,0.10236238798825070262,,,
cholesky_blocked_tile_kernels,1000,24,2,0.101940859021851792932,,,
cholesky_blocked_tile_kernels,1000,24,3,0.101278843998443335295,,,
cholesky_blocked_tile_kernels,1000,24,4,0.102184039016719907522,,,
cholesky_blocked_tile_kernels,1000,25,0,0.100875859992811456323,,,
cholesky_blocked_tile_kernels,1000,25,1,0.101378607010701671243,,,
cholesky_blocked_tile_kernels,1000,25,2,0.101483413978712633252,,,
cholesky_blocked_tile_kernels,1000,25,3,0.101157311990391463041,,,
cholesky_blocked_tile_kernels,1000,25,4,0.101709390990436077118,,,
cholesky_blocked_tile_kernels,1000,26,0,0.100684608012670651078,,,
cholesky_blocked_tile_kernels,1000,26,1,0.100874096009647473693,,,
cholesky_blocked_tile_kernels,1000,26,2,0.101329798984806984663,,,
cholesky_blocked_tile_kernels,1000,26,3,0.100615199015010148287,,,
cholesky_blocked_tile_kernels,1000,26,4,0.101197013020282611251,,,
cholesky_blocked_tile_kernels,1000,27,0,0.100896849995478987694,,,
cholesky_blocked_tile_kernels,1000,27,1,0.100504702015314251184,,,
cholesky_blocked_tile_kernels,1000,27,2,0.101190719986334443092,,,
cholesky_blocked_tile_kernels,1000,27,3,0.100663813005667179823,,,
cholesky_blocked_tile_kernels,1000,27,4,0.100075686001218855381,,,
cholesky_blocked_tile_kernels,1000,28,0,0.100870242982637137175,,,
cholesky_blocked_tile_kernels,1000,28,1,0.100540498999180272222,,,
cholesky_blocked_tile_kernels,1000,28,2,0.100893827009713277221,,,
cholesky_blocked_tile_kernels,1000,28,3,0.10081558499950915575,,,
cholesky_blocked_tile_kernels,1000,28,4,0.0999359780107624828815,,,
cholesky_blocked_tile_kernels,1000,29,0,0.101565855002263560891,,,
cholesky_blocked_tile_kernels,1000,29,1,0.101322714006528258324,,,
cholesky_blocked_tile_kernels,1000,29,2,0.101400923012988641858,,,
cholesky_blocked_tile_kernels,1000,29,3,0.100649021012941375375,,,
cholesky_blocked_tile_kernels,1000,29,4,0.101157183991745114326,,,
cholesky_blocked_tile_kernels,1000,30,0,0.102414391003549098969,,,
cholesky_blocked_tile_kernels,1000,30,1,0.101486173021839931607,,,
cholesky_blocked_tile_kernels,1000,30,2,0.102544930006843060255,,,
cholesky_blocked_tile_kernels,1000,30,3,0.101559173985151574016,,,
cholesky_blocked_tile_kernels,1000,30,4,0.101990445982664823532,,,
cholesky_blocked_tile_kernels,1000,31,0,0.103126229980261996388,,,
cholesky_blocked_tile_kernels,1000,31,1,0.102996899979189038277,,,
cholesky_blocked_tile_kernels,1000,31,2,0.103659484011586755514,,,
cholesky_blocked_tile_kernels,1000,31,3,0.103254797984845936298,,,
cholesky_blocked_tile_kernels,1000,31,4,0.102172172977589070797,,,
cholesky_blocked_tile_kernels,1000,32,0,0.103200851008296012878,,,
cholesky_blocked_tile_kernels,1000,32,1,0.103318703011609613895,,,
cholesky_blocked_tile_kernels,1000,32,2,0.102421891991980373859,,,
cholesky_blocked_tile_kernels,1000,32,3,0.10336816002381965518,,,
cholesky_blocked_tile_kernels,1000,32,4,0.102566568995825946331,,,
cholesky_blocked_tile_kernels,1000,33,0,0.103412270022090524435,,,
cholesky_blocked_tile_kernels,1000,33,1,0.106713686982402577996,,,
cholesky_blocked_tile_kernels,1000,33,2,0.103698309016181156039,,,
cholesky_blocked_tile_kernels,1000,33,3,0.104221816989593207836,,,
cholesky_blocked_tile_kernels,1000,33,4,0.103304104995913803577,,,
cholesky_blocked_tile_kernels,1000,34,0,0.10422234097495675087,,,
cholesky_blocked_tile_kernels,1000,34,1,0.104370389977702870965,,,
cholesky_blocked_tile_kernels,1000,34,2,0.103361717017833143473,,,
cholesky_blocked_tile_kernels,1000,34,3,0.103315207001287490129,,,
cholesky_blocked_tile_kernels,1000,34,4,0.103992101008770987391,,,
cholesky_blocked_tile_kernels,1000,35,0,0.104856354999355971813,,,
cholesky_blocked_tile_kernels,1000,35,1,0.104488132026745006442,,,
cholesky_blocked_tile_kernels,1000,35,2,0.104841701016994193196,,,
cholesky_blocked_tile_kernels,1000,35,3,0.104558311024447903037,,,
cholesky_blocked_tile_kernels,1000,35,4,0.104970504005905240774,,,
cholesky_blocked_tile_kernels,1000,36,0,0.105192258983151987195,,,
cholesky_blocked_tile_kernels,1000,36,1,0.105492282018531113863,,,
cholesky_blocked_tile_kernels,1000,36,2,0.104439121001632884145,,,
cholesky_blocked_tile_kernels,1000,36,3,0.104896307020680978894,,,
cholesky_blocked_tile_kernels,1000,36,4,0.105338294990360736847,,,
cholesky_blocked_tile_kernels,1000,37,0,0.105414168006973341107,,,
cholesky_blocked_tile_kernels,1000,37,1,0.105954686994664371014,,,
cholesky_blocked_tile_kernels,1000,37,2,0.106448587990598753095,,,
cholesky_blocked_tile_kernels,1000,37,3,0.106015056982869282365,,,
cholesky_blocked_tile_kernels,1000,37,4,0.106673404021421447396,,,
cholesky_blocked_tile_kernels,1000,38,0,0.107200580998323857784,,,
cholesky_blocked_tile_kernels,1000,38,1,0.107909202022710815072,,,
cholesky_blocked_tile_kernels,1000,38,2,0.10788098600460216403,,,
cholesky_blocked_tile_kernels,1000,38,3,0.107781727012479677796,,,
cholesky_blocked_tile_kernels,1000,38,4,0.108054347016150131822,,,
cholesky_blocked_tile_kernels,1000,39,0,0.108403678023023530841,,,
cholesky_blocked_tile_kernels,1000,39,1,0.109495708020403981209,,,
cholesky_blocked_tile_kernels,1000,39,2,0.10980009700870141387,,,
cholesky_blocked_tile_kernels,1000,39,3,0.109562591009307652712,,,
cholesky_blocked_tile_kernels,1000,39,4,0.109346634999383240938,,,
cholesky_blocked_tile_kernels,1000,40,0,0.109455477999290451407,,,
cholesky_blocked_tile_kernels,1000,40,1,0.110480774979805573821,,,
cholesky_blocked_tile_kernels,1000,40,2,0.109720602980814874172,,,
cholesky_blocked_tile_kernels,1000,40,3,0.110227094002766534686,,,
cholesky_blocked_tile_kernels,1000,40,4,0.110014455014606937766,,,
cholesky_blocked_tile_kernels,1000,41,0,0.111184085981221869588,,,
cholesky_blocked_tile_kernels,1000,41,1,0.110608989984029904008,,,
cholesky_blocked_tile_kernels,1000,41,2,0.111043127981247380376,,,
cholesky_blocked_tile_kernels,1000,41,3,0.111285213992232456803,,,
cholesky_blocked_tile_kernels,1000,41,4,0.110904022003524005413,,,
cholesky_blocked_tile_kernels,1000,42,0,0.112489758990705013275,,,
cholesky_blocked_tile_kernels,1000,42,1,0.111349154001800343394,,,
cholesky_blocked_tile_kernels,1000,42,2,0.115078031987650319934,,,
cholesky_blocked_tile_kernels,1000,42,3,0.111677231005160138011,,,
cholesky_blocked_tile_kernels,1000,42,4,0.113358540984336286783,,,
cholesky_blocked_tile_kernels,1000,43,0,0.113674596999771893024,,,
cholesky_blocked_tile_kernels,1000,43,1,0.113291348010534420609,,,
cholesky_blocked_tile_kernels,1000,43,2,0.116420898993965238333,,,
cholesky_blocked_tile_kernels,1000,43,3,0.112775304005481302738,,,
cholesky_blocked_tile_kernels,1000,43,4,0.113629659987054765224,,,
cholesky_blocked_tile_kernels,1000,44,0,0.115802610991522669792,,,
cholesky_blocked_tile_kernels,1000,44,1,0.114115055999718606472,,,
cholesky_blocked_tile_kernels,1000,44,2,0.11363118200097233057,,,
cholesky_blocked_tile_kernels,1000,44,3,0.113384964992292225361,,,
cholesky_blocked_tile_kernels,1000,44,4,0.11393738799961283803,,,
cholesky_blocked_tile_kernels,1000,45,0,0.113039661024231463671,,,
cholesky_blocked_tile_kernels,1000,45,1,0.115114757994888350368,,,
cholesky_blocked_tile_kernels,1000,45,2,0.114147764019435271621,,,
cholesky_blocked_tile_kernels,1000,45,3,0.116336528997635468841,,,
cholesky_blocked_tile_kernels,1000,45,4,0.11427561100572347641,,,
cholesky_blocked_tile_kernels,1000,46,0,0.113497997022932395339,,,
cholesky_blocked_tile_kernels,1000,46,1,0.114555626991204917431,,,
cholesky_blocked_tile_kernels,1000,46,2,0.114071832009358331561,,,
cholesky_blocked_tile_kernels,1000,46,3,0.114408207009546458721,,,
cholesky_blocked_tile_kernels,1000,46,4,0.114048552990425378084,,,
cholesky_blocked_tile_kernels,1000,47,0,0.118895397987216711044,,,
cholesky_blocked_tile_kernels,1000,47,1,0.114799544011475518346,,,
cholesky_blocked_tile_kernels,1000,47,2,0.115365844976622611284,,,
cholesky_blocked_tile_kernels,1000,47,3,0.1148651439871173352,,,
cholesky_blocked_tile_kernels,1000,47,4,0.114860746980411931872,,,
cholesky_blocked_tile_kernels,1000,48,0,0.113965030002873390913,,,
cholesky_blocked_tile_kernels,1000,48,1,0.115585054008988663554,,,
cholesky_blocked_tile_kernels,1000,48,2,0.116848395002307370305,,,
cholesky_blocked_tile_kernels,1000,48,3,0.115304589009610936046,,,
cholesky_blocked_tile_kernels,1000,48,4,0.114656546997139230371,,,
cholesky_blocked_tile_kernels,1000,49,0,0.115290183981414884329,,,
cholesky_blocked_tile_kernels,1000,49,1,0.115108787984354421496,,,
cholesky_blocked_tile_kernels,1000,49,2,0.115503072011051699519,,,
cholesky_blocked_tile_kernels,1000,49,3,0.115616088005481287837,,,
cholesky_blocked_tile_kernels,1000,49,4,0.115752187994075939059,,,
cholesky_blocked_tile_kernels,1000,50,0,0.116734939016168937087,,,
cholesky_blocked_tile_kernels,1000,50,1,0.116985182015923783183,,,
cholesky_blocked_tile_kernels,1000,50,2,0.116554006002843379974,,,
cholesky_blocked_tile_kernels,1000,50,3,0.114823690004413947463,,,
cholesky_blocked_tile_kernels,1000,50,4,0.11454895100905559957,,,
cholesky_blocked_tile_kernels,1000,51,0,0.115215213998453691602,,,
cholesky_blocked_tile_kernels,1000,51,1,0.116518538998207077384,,,
cholesky_blocked_tile_kernels,1000,51,2,0.117115377011941745877,,,
cholesky_blocked_tile_kernels,1000,51,3,0.115020930999889969826,,,
cholesky_blocked_tile_kernels,1000,51,4,0.115394755994202569127,,,
cholesky_blocked_tile_kernels,1000,52,0,0.116029779019299894571,,,
cholesky_blocked_tile_kernels,1000,52,1,0.116011862002778798342,,,
cholesky_blocked_tile_kernels,1000,52,2,0.115577618998941034079,,,
cholesky_blocked_tile_kernels,1000,52,3,0.117581273021642118692,,,
cholesky_blocked_tile_kernels,1000,52,4,0.11637337898719124496,,,
cholesky_blocked_tile_kernels,1000,53,0,0.118491788016399368644,,,
cholesky_blocked_tile_kernels,1000,53,1,0.117115980014204978943,,,
cholesky_blocked_tile_kernels,1000,53,2,0.117276102013420313597,,,
cholesky_blocked_tile_kernels,1000,53,3,0.116878802014980465174,,,
cholesky_blocked_tile_kernels,1000,53,4,0.121081107005011290312,,,
cholesky_blocked_tile_kernels,1000,54,0,0.117570776987122371793,,,
cholesky_blocked_tile_kernels,1000,54,1,0.116586152988020330667,,,
cholesky_blocked_tile_kernels,1000,54,2,0.117083350982284173369,,,
cholesky_blocked_tile_kernels,1000,54,3,0.116181441000662744045,,,
cholesky_blocked_tile_kernels,1000,54,4,0.116481258999556303024,,,
cholesky_blocked_tile_kernels,1000,55,0,0.116269023972563445568,,,
cholesky_blocked_tile_kernels,1000,55,1,0.116705759981414303184,,,
cholesky_blocked_tile_kernels,1000,55,2,0.11875459799193777144,,,
cholesky_blocked_tile_kernels,1000,55,3,0.117254191020037978888,,,
cholesky_blocked_tile_kernels,1000,55,4,0.116492497007129713893,,,
cholesky_blocked_tile_kernels,1000,56,0,0.11676316999364644289,,,
cholesky_blocked_tile_kernels,1000,56,1,0.116210448002675548196,,,
cholesky_blocked_tile_kernels,1000,56,2,0.117008376022567972541,,,
cholesky_blocked_tile_kernels,1000,56,3,0.116568233002908527851,,,
cholesky_blocked_tile_kernels,1000,56,4,0.119674854999175295234,,,
cholesky_blocked_tile_kernels,1000,57,0,0.117206218012142926455,,,
cholesky_blocked_tile_kernels,1000,57,1,0.117307629989227280021,,,
cholesky_blocked_tile_kernels,1000,57,2,0.116588959004729986191,,,
cholesky_blocked_tile_kernels,1000,57,3,0.118265961995348334312,,,
cholesky_blocked_tile_kernels,1000,57,4,0.116516934998799115419,,,
cholesky_blocked_tile_kernels,1000,58,0,0.116956793994177132845,,,
cholesky_blocked_tile_kernels,1000,58,1,0.117318239004816859961,,,
cholesky_blocked_tile_kernels,1000,58,2,0.117305883992230519652,,,
cholesky_blocked_tile_kernels,1000,58,3,0.11721083699376322329,,,
cholesky_blocked_tile_kernels,1000,58,4,0.117185553011950105429,,,
cholesky_blocked_tile_kernels,1000,59,0,0.116979145008372142911,,,
cholesky_blocked_tile_kernels,1000,59,1,0.117008804983925074339,,,
cholesky_blocked_tile_kernels,1000,59,2,0.116954531986266374588,,,
cholesky_blocked_tile_kernels,1000,59,3,0.115875842981040477753,,,
cholesky_blocked_tile_kernels,1000,59,4,0.115799035003874450922,,,
cholesky_blocked_tile_kernels,1000,60,0,0.116300286987097933888,,,
cholesky_blocked_tile_kernels,1000,60,1,0.117708291014423593879,,,
cholesky_blocked_tile_kernels,1000,60,2,0.117199900007108226418,,,
cholesky_blocked_tile_kernels,1000,60,3,0.117875906988047063351,,,
cholesky_blocked_tile_kernels,1000,60,4,0.117228632007027044892,,,
cholesky_blocked_tile_kernels,1000,61,0,0.117886594991432502866,,,
cholesky_blocked_tile_kernels,1000,61,1,0.116771731991320848465,,,
cholesky_blocked_tile_kernels,1000,61,2,0.11715800702222622931,,,
cholesky_blocked_tile_kernels,1000,61,3,0.118339289998402819037,,,
cholesky_blocked_tile_kernels,1000,61,4,0.117394066997803747654,,,
cholesky_blocked_tile_kernels,1000,62,0,0.118117589998291805387,,,
cholesky_blocked_tile_kernels,1000,62,1,0.117365037993295118213,,,
cholesky_blocked_tile_kernels,1000,62,2,0.118116540979826822877,,,
cholesky_blocked_tile_kernels,1000,62,3,0.116579868976259604096,,,
cholesky_blocked_tile_kernels,1000,62,4,0.11796192399924620986,,,
cholesky_blocked_tile_kernels,1000,63,0,0.117573920986615121365,,,
cholesky_blocked_tile_kernels,1000,63,1,0.117745590017875656486,,,
cholesky_blocked_tile_kernels,1000,63,2,0.117756121006095781922,,,
cholesky_blocked_tile_kernels,1000,63,3,0.117136386979836970568,,,
cholesky_blocked_tile_kernels,1000,63,4,0.117843993997666984797,,,
cholesky_blocked_tile_kernels,1000,64,0,0.116794383007800206542,,,
cholesky_blocked_tile_kernels,1000,64,1,0.118123539024963974953,,,
cholesky_blocked_tile_kernels,1000,64,2,0.117134931002510711551,,,
cholesky_blocked_tile_kernels,1000,64,3,0.11653744598152115941,,,
cholesky_blocked_tile_kernels,1000,64,4,0.116556920984294265509,,,
cholesky_blocked_tile_kernels,1000,65,0,0.118314466992160305381,,,
cholesky_blocked_tile_kernels,1000,65,1,0.118225484999129548669,,,
cholesky_blocked_tile_kernels,1000,65,2,0.118353412981377914548,,,
cholesky_blocked_tile_kernels,1000,65,3,0.11773412200273014605,,,
cholesky_blocked_tile_kernels,1000,65,4,0.118177993019344285131,,,
cholesky_blocked_tile_kernels,1000,66,0,0.11828496199450455606,,,
cholesky_blocked_tile_kernels,1000,66,1,0.118572037987178191543,,,
cholesky_blocked_tile_kernels,1000,66,2,0.118100883992156013846,,,
cholesky_blocked_tile_kernels,1000,66,3,0.118462180020287632942,,,
cholesky_blocked_tile_kernels,1000,66,4,0.117860738013405352831,,,
cholesky_blocked_tile_kernels,1000,67,0,0.118782520992681384087,,,
cholesky_blocked_tile_kernels,1000,67,1,0.11788318300386890769,,,
cholesky_blocked_tile_kernels,1000,67,2,0.120404179993784055114,,,
cholesky_blocked_tile_kernels,1000,67,3,0.117874699004460126162,,,
cholesky_blocked_tile_kernels,1000,67,4,0.1181179650011472404,,,
cholesky_blocked_tile_kernels,1000,68,0,0.118391536991111934185,,,
cholesky_blocked_tile_kernels,1000,68,1,0.117985549994045868516,,,
cholesky_blocked_tile_kernels,1000,68,2,0.119034764007665216923,,,
cholesky_blocked_tile_kernels,1000,68,3,0.117405989003600552678,,,
cholesky_blocked_tile_kernels,1000,68,4,0.118688306014519184828,,,
cholesky_blocked_tile_kernels,1000,69,0,0.117863920022500678897,,,
cholesky_blocked_tile_kernels,1000,69,1,0.118453083006897941232,,,
cholesky_blocked_tile_kernels,1000,69,2,0.117939820978790521622,,,
cholesky_blocked_tile_kernels,1000,69,3,0.116877936001401394606,,,
cholesky_blocked_tile_kernels,1000,69,4,0.11826575698796659708,,,
cholesky_blocked_tile_kernels,1000,70,0,0.118809623993001878262,,,
cholesky_blocked_tile_kernels,1000,70,1,0.11872415000107139349,,,
cholesky_blocked_tile_kernels,1000,70,2,0.119033035007305443287,,,
cholesky_blocked_tile_kernels,1000,70,3,0.118401985004311427474,,,
cholesky_blocked_tile_kernels,1000,70,4,0.118824796023545786738,,,
cholesky_blocked_tile_kernels,1000,71,0,0.118579080997733399272,,,
cholesky_blocked_tile_kernels,1000,71,1,0.118948221002938225865,,,
cholesky_blocked_tile_kernels,1000,71,2,0.118836369016207754612,,,
cholesky_blocked_tile_kernels,1000,71,3,0.118784379999851807952,,,
cholesky_blocked_tile_kernels,1000,71,4,0.118858011002885177732,,,
cholesky_blocked_tile_kernels,1000,72,0,0.124949383985949680209,,,
cholesky_blocked_tile_kernels,1000,72,1,0.126143750996561720967,,,
cholesky_blocked_tile_kernels,1000,72,2,0.126651286002015694976,,,
cholesky_blocked_tile_kernels,1000,72,3,0.126641072012716904283,,,
cholesky_blocked_tile_kernels,1000,72,4,0.127076905977446585894,,,
cholesky_blocked_tile_kernels,1000,73,0,0.121403338998788967729,,,
cholesky_blocked_tile_kernels,1000,73,1,0.117849150992697104812,,,
cholesky_blocked_tile_kernels,1000,73,2,0.119034486997406929731,,,
cholesky_blocked_tile_kernels,1000,73,3,0.118472734000533819199,,,
cholesky_blocked_tile_kernels,1000,73,4,0.119209685013629496098,,,
cholesky_blocked_tile_kernels,1000,74,0,0.118362969020381569862,,,
cholesky_blocked_tile_kernels,1000,74,1,0.11913172801723703742,,,
cholesky_blocked_tile_kernels,1000,74,2,0.117572701012250036001,,,
cholesky_blocked_tile_kernels,1000,74,3,0.118461632984690368176,,,
cholesky_blocked_tile_kernels,1000,74,4,0.11905859599937684834,,,
cholesky_blocked_tile_kernels,1000,75,0,0.118539477000012993813,,,
cholesky_blocked_tile_kernels,1000,75,1,0.119223891990259289742,,,
cholesky_blocked_tile_kernels,1000,75,2,0.11818560201209038496,,,
cholesky_blocked_tile_kernels,1000,75,3,0.119065480015706270933,,,
cholesky_blocked_tile_kernels,1000,75,4,0.118119848979404196143,,,
cholesky_blocked_tile_kernels,1000,76,0,0.118599112000083550811,,,
cholesky_blocked_tile_kernels,1000,76,1,0.11853687698021531105,,,
cholesky_blocked_tile_kernels,1000,76,2,0.118983849009964615107,,,
cholesky_blocked_tile_kernels,1000,76,3,0.118653832003474235535,,,
cholesky_blocked_tile_kernels,1000,76,4,0.117127718986012041569,,,
cholesky_blocked_tile_kernels,1000,77,0,0.123594973993021994829,,,
cholesky_blocked_tile_kernels,1000,77,1,0.12411584999063052237,,,
cholesky_blocked_tile_kernels,1000,77,2,0.123132586013525724411,,,
cholesky_blocked_tile_kernels,1000,77,3,0.124441904015839099884,,,
cholesky_blocked_tile_kernels,1000,77,4,0.123275077989092096686,,,
cholesky_blocked_tile_kernels,1000,78,0,0.118121224018977954984,,,
