method,n,block_size,repeat,elapsed_seconds,logdet_library,logdet_factor,relative_difference_percent
cholesky_blocked_tile_kernels,2000,14,4,0.812407845980487763882,,,
cholesky_blocked_tile_kernels,2000,14,5,0.817002761992625892162,,,
cholesky_blocked_tile_kernels,2000,14,6,0.818121638963930308819,,,
cholesky_blocked_tile_kernels,2000,14,7,0.81888770201476290822,,,
cholesky_blocked_tile_kernels,2000,14,8,0.815515601017978042364,,,
cholesky_blocked_tile_kernels,2000,14,9,0.815935027028899639845,,,
cholesky_blocked_tile_kernels,2000,15,0,0.848387587000615894794,,,
cholesky_blocked_tile_kernels,2000,15,1,0.847067329974379390478,,,
cholesky_blocked_tile_kernels,2000,15,2,0.850222170003689825535,,,
cholesky_blocked_tile_kernels,2000,15,3,0.849569032958243042231,,,
cholesky_blocked_tile_kernels,2000,15,4,0.847233034030068665743,,,
cholesky_blocked_tile_kernels,2000,15,5,0.852241792017593979836,,,
cholesky_blocked_tile_kernels,2000,15,6,0.850595213996712118387,,,
cholesky_blocked_tile_kernels,2000,15,7,0.850506909016985446215,,,
cholesky_blocked_tile_kernels,2000,15,8,0.852853694988880306482,,,
cholesky_blocked_tile_kernels,2000,15,9,0.853521237033419311047,,,
cholesky_blocked_tile_kernels,2000,16,0,0.84094774594996124506,,,
cholesky_blocked_tile_kernels,2000,16,1,0.843769055034499615431,,,
cholesky_blocked_tile_kernels,2000,16,2,0.840798420016653835773,,,
cholesky_blocked_tile_kernels,2000,16,3,0.841483798052649945021,,,
cholesky_blocked_tile_kernels,2000,16,4,0.836704223998822271824,,,
cholesky_blocked_tile_kernels,2000,16,5,0.837782703980337828398,,,
cholesky_blocked_tile_kernels,2000,16,6,0.843454528017900884151,,,
cholesky_blocked_tile_kernels,2000,16,7,0.839741818024776875973,,,
cholesky_blocked_tile_kernels,2000,16,8,0.84022574499249458313,,,
cholesky_blocked_tile_kernels,2000,16,9,0.840405565977562218904,,,
cholesky_blocked_tile_kernels,2000,17,0,0.833516774990130215883,,,
cholesky_blocked_tile_kernels,2000,17,1,0.832492991990875452757,,,
cholesky_blocked_tile_kernels,2000,17,2,0.830144812993239611387,,,
cholesky_blocked_tile_kernels,2000,17,3,0.831404917000327259302,,,
cholesky_blocked_tile_kernels,2000,17,4,0.832003296003676950932,,,
cholesky_blocked_tile_kernels,2000,17,5,0.827776143967639654875,,,
cholesky_blocked_tile_kernels,2000,17,6,0.82250585994916036725,,,
cholesky_blocked_tile_kernels,2000,17,7,0.822642703016754239798,,,
cholesky_blocked_tile_kernels,2000,17,8,0.832670101022813469172,,,
cholesky_blocked_tile_kernels,2000,17,9,0.83084711502306163311,,,
cholesky_blocked_tile_kernels,2000,18,0,0.827911947970278561115,,,
cholesky_blocked_tile_kernels,2000,18,1,0.830569639976602047682,,,
cholesky_blocked_tile_kernels,2000,18,2,0.827081183029804378748,,,
cholesky_blocked_tile_kernels,2000,18,3,0.826369713002350181341,,,
cholesky_blocked_tile_kernels,2000,18,4,0.828467915009241551161,,,
cholesky_blocked_tile_kernels,2000,18,5,0.82723505096510052681,,,
cholesky_blocked_tile_kernels,2000,18,6,0.828434376046061515808,,,
cholesky_blocked_tile_kernels,2000,18,7,0.826305399008560925722,,,
cholesky_blocked_tile_kernels,2000,18,8,0.825579246971756219864,,,
cholesky_blocked_tile_kernels,2000,18,9,0.827547583030536770821,,,
cholesky_blocked_tile_kernels,2000,19,0,0.821944495022762566805,,,
cholesky_blocked_tile_kernels,2000,19,1,0.822127079998608678579,,,
cholesky_blocked_tile_kernels,2000,19,2,0.820446615980472415686,,,
cholesky_blocked_tile_kernels,2000,19,3,0.823742198001127690077,,,
cholesky_blocked_tile_kernels,2000,19,4,0.822052503004670143127,,,
cholesky_blocked_tile_kernels,2000,19,5,0.814570665999781340361,,,
cholesky_blocked_tile_kernels,2000,19,6,0.821501925995107740164,,,
cholesky_blocked_tile_kernels,2000,19,7,0.818611196998972445726,,,
cholesky_blocked_tile_kernels,2000,19,8,0.80549359502037987113,,,
cholesky_blocked_tile_kernels,2000,19,9,0.812766922987066209316,,,
cholesky_blocked_tile_kernels,2000,20,0,0.807564923015888780355,,,
cholesky_blocked_tile_kernels,2000,20,1,0.809927331050857901573,,,
cholesky_blocked_tile_kernels,2000,20,2,0.810007329971995204687,,,
cholesky_blocked_tile_kernels,2000,20,3,0.811186554026789963245,,,
cholesky_blocked_tile_kernels,2000,20,4,0.811749602027703076601,,,
cholesky_blocked_tile_kernels,2000,20,5,0.809930073039140552282,,,
cholesky_blocked_tile_kernels,2000,20,6,0.810099232010543346405,,,
cholesky_blocked_tile_kernels,2000,20,7,0.809948949026875197887,,,
cholesky_blocked_tile_kernels,2000,20,8,0.806452715012710541487,,,
cholesky_blocked_tile_kernels,2000,20,9,0.807340266997925937176,,,
cholesky_blocked_tile_kernels,2000,21,0,0.807597672042902559042,,,
cholesky_blocked_tile_kernels,2000,21,1,0.806864592013880610466,,,
cholesky_blocked_tile_kernels,2000,21,2,0.805597152968402951956,,,
cholesky_blocked_tile_kernels,2000,21,3,0.808542940998449921608,,,
cholesky_blocked_tile_kernels,2000,21,4,0.807820024027023464441,,,
cholesky_blocked_tile_kernels,2000,21,5,0.806609117018524557352,,,
cholesky_blocked_tile_kernels,2000,21,6,0.80985442199744284153,,,
cholesky_blocked_tile_kernels,2000,21,7,0.794526719022542238235,,,
cholesky_blocked_tile_kernels,2000,21,8,0.794128155044745653868,,,
cholesky_blocked_tile_kernels,2000,21,9,0.801186356984544545412,,,
cholesky_blocked_tile_kernels,2000,22,0,0.793685255979653447866,,,
cholesky_blocked_tile_kernels,2000,22,1,0.802067892975173890591,,,
cholesky_blocked_tile_kernels,2000,22,2,0.803099264041520655155,,,
cholesky_blocked_tile_kernels,2000,22,3,0.802709082025103271008,,,
cholesky_blocked_tile_kernels,2000,22,4,0.802184759988449513912,,,
cholesky_blocked_tile_kernels,2000,22,5,0.803306646994315087795,,,
cholesky_blocked_tile_kernels,2000,22,6,0.803656602976843714714,,,
cholesky_blocked_tile_kernels,2000,22,7,0.801207164011429995298,,,
cholesky_blocked_tile_kernels,2000,22,8,0.796539587958250194788,,,
cholesky_blocked_tile_kernels,2000,22,9,0.800527978979516774416,,,
cholesky_blocked_tile_kernels,2000,23,0,0.797831378004048019648,,,
cholesky_blocked_tile_kernels,2000,23,1,0.797467950033023953438,,,
cholesky_blocked_tile_kernels,2000,23,2,0.798786715022288262844,,,
cholesky_blocked_tile_kernels,2000,23,3,0.804078223998658359051,,,
cholesky_blocked_tile_kernels,2000,23,4,0.798547449987381696701,,,
cholesky_blocked_tile_kernels,2000,23,5,0.797125832003075629473,,,
cholesky_blocked_tile_kernels,2000,23,6,0.791384426003787666559,,,
cholesky_blocked_tile_kernels,2000,23,7,0.795413637999445199966,,,
cholesky_blocked_tile_kernels,2000,23,8,0.795493946992792189121,,,
cholesky_blocked_tile_kernels,2000,23,9,0.799472040962427854538,,,
cholesky_blocked_tile_kernels,2000,24,0,0.793083879980258643627,,,
cholesky_blocked_tile_kernels,2000,24,1,0.794845096010249108076,,,
cholesky_blocked_tile_kernels,2000,24,2,0.793394212028943002224,,,
cholesky_blocked_tile_kernels,2000,24,3,0.794632862962316721678,,,
cholesky_blocked_tile_kernels,2000,24,4,0.792952436022460460663,,,
cholesky_blocked_tile_kernels,2000,24,5,0.786664863000623881817,,,
cholesky_blocked_tile_kernels,2000,24,6,0.788528961013071238995,,,
cholesky_blocked_tile_kernels,2000,24,7,0.785272100998554378748,,,
cholesky_blocked_tile_kernels,2000,24,8,0.791008344967849552631,,,
cholesky_blocked_tile_kernels,2000,24,9,0.795254030963405966759,,,
cholesky_blocked_tile_kernels,2000,25,0,0.778594707022421061993,,,
cholesky_blocked_tile_kernels,2000,25,1,0.788536960026249289513,,,
cholesky_blocked_tile_kernels,2000,25,2,0.785749379952903836966,,,
cholesky_blocked_tile_kernels,2000,25,3,0.785499370016623288393,,,
cholesky_blocked_tile_kernels,2000,25,4,0.793207130045630037785,,,
cholesky_blocked_tile_kernels,2000,25,5,0.791415220999624580145,,,
cholesky_blocked_tile_kernels,2000,25,6,0.791222273022867739201,,,
cholesky_blocked_tile_kernels,2000,25,7,0.79042662895517423749,,,
cholesky_blocked_tile_kernels,2000,25,8,0.792706569016445428133,,,
cholesky_blocked_tile_kernels,2000,25,9,0.791167174989823251963,,,
cholesky_blocked_tile_kernels,2000,26,0,0.781066650000866502523,,,
cholesky_blocked_tile_kernels,2000,26,1,0.784890997980255633593,,,
cholesky_blocked_tile_kernels,2000,26,2,0.790310030977707356215,,,
cholesky_blocked_tile_kernels,2000,26,3,0.78787606098921969533,,,
cholesky_blocked_tile_kernels,2000,26,4,0.790082974010147154331,,,
cholesky_blocked_tile_kernels,2000,26,5,0.789039670024067163467,,,
cholesky_blocked_tile_kernels,2000,26,6,0.787885706988163292408,,,
cholesky_blocked_tile_kernels,2000,26,7,0.791003440972417593002,,,
cholesky_blocked_tile_kernels,2000,26,8,0.786751282983459532261,,,
cholesky_blocked_tile_kernels,2000,26,9,0.775878001993987709284,,,
cholesky_blocked_tile_kernels,2000,27,0,0.776084733952302485704,,,
cholesky_blocked_tile_kernels,2000,27,1,0.791940641996916383505,,,
cholesky_blocked_tile_kernels,2000,27,2,0.778253204014617949724,,,
cholesky_blocked_tile_kernels,2000,27,3,0.782968230021651834249,,,
cholesky_blocked_tile_kernels,2000,27,4,0.787867940030992031097,,,
cholesky_blocked_tile_kernels,2000,27,5,0.788364183972589671612,,,
cholesky_blocked_tile_kernels,2000,27,6,0.787245574989356100559,,,
cholesky_blocked_tile_kernels,2000,27,7,0.78611833497416228056,,,
cholesky_blocked_tile_kernels,2000,27,8,0.787295464018825441599,,,
cholesky_blocked_tile_kernels,2000,27,9,0.786843332985881716013,,,
cholesky_blocked_tile_kernels,2000,28,0,0.781859366979915648699,,,
cholesky_blocked_tile_kernels,2000,28,1,0.783530596003402024508,,,
cholesky_blocked_tile_kernels,2000,28,2,0.787201903993263840675,,,
cholesky_blocked_tile_kernels,2000,28,3,0.786161547002848237753,,,
cholesky_blocked_tile_kernels,2000,28,4,0.788548576005268841982,,,
cholesky_blocked_tile_kernels,2000,28,5,0.789162207976914942265,,,
cholesky_blocked_tile_kernels,2000,28,6,0.785460372979287058115,,,
cholesky_blocked_tile_kernels,2000,28,7,0.789250220987014472485,,,
cholesky_blocked_tile_kernels,2000,28,8,0.777148662018589675426,,,
cholesky_blocked_tile_kernels,2000,28,9,0.784764281997922807932,,,
cholesky_blocked_tile_kernels,2000,29,0,0.784828713978640735149,,,
cholesky_blocked_tile_kernels,2000,29,1,0.786907133006025105715,,,
cholesky_blocked_tile_kernels,2000,29,2,0.791572118003387004137,,,
cholesky_blocked_tile_kernels,2000,29,3,0.79153491300530731678,,,
cholesky_blocked_tile_kernels,2000,29,4,0.7905929750413633883,,,
cholesky_blocked_tile_kernels,2000,29,5,0.792140441015362739563,,,
cholesky_blocked_tile_kernels,2000,29,6,0.790730994020123034716,,,
cholesky_blocked_tile_kernels,2000,29,7,0.791519891005009412766,,,
cholesky_blocked_tile_kernels,2000,29,8,0.782913245027884840965,,,
cholesky_blocked_tile_kernels,2000,29,9,0.787901522009633481503,,,
cholesky_blocked_tile_kernels,2000,30,0,0.801904390973504632711,,,
cholesky_blocked_tile_kernels,2000,30,1,0.800488797016441822052,,,
cholesky_blocked_tile_kernels,2000,30,2,0.801816987048368901014,,,
cholesky_blocked_tile_kernels,2000,30,3,0.798859894042834639549,,,
cholesky_blocked_tile_kernels,2000,30,4,0.800699303974397480488,,,
cholesky_blocked_tile_kernels,2000,30,5,0.800930063996929675341,,,
cholesky_blocked_tile_kernels,2000,30,6,0.789432830002624541521,,,
cholesky_blocked_tile_kernels,2000,30,7,0.796875662985257804394,,,
cholesky_blocked_tile_kernels,2000,30,8,0.795079208037350326777,,,
cholesky_blocked_tile_kernels,2000,30,9,0.804555693001020699739,,,
cholesky_blocked_tile_kernels,2000,31,0,0.809903107990976423025,,,
cholesky_blocked_tile_kernels,2000,31,1,0.804357873974367976189,,,
cholesky_blocked_tile_kernels,2000,31,2,0.799308960034977644682,,,
cholesky_blocked_tile_kernels,2000,31,3,0.800322966009844094515,,,
cholesky_blocked_tile_kernels,2000,31,4,0.808606040023732930422,,,
cholesky_blocked_tile_kernels,2000,31,5,0.806954972969833761454,,,
cholesky_blocked_tile_kernels,2000,31,6,0.811416079988703131676,,,
cholesky_blocked_tile_kernels,2000,31,7,0.810035959002561867237,,,
cholesky_blocked_tile_kernels,2000,31,8,0.811819302965886890888,,,
cholesky_blocked_tile_kernels,2000,31,9,0.810166846960783004761,,,
cholesky_blocked_tile_kernels,2000,32,0,0.812497892999090254307,,,
cholesky_blocked_tile_kernels,2000,32,1,0.812330615997780114412,,,
cholesky_blocked_tile_kernels,2000,32,2,0.810069279978051781654,,,
cholesky_blocked_tile_kernels,2000,32,3,0.812991228012833744287,,,
cholesky_blocked_tile_kernels,2000,32,4,0.813890771998558193445,,,
cholesky_blocked_tile_kernels,2000,32,5,0.812434524006675928831,,,
cholesky_blocked_tile_kernels,2000,32,6,0.812171203026082366705,,,
cholesky_blocked_tile_kernels,2000,32,7,0.813217716990038752556,,,
cholesky_blocked_tile_kernels,2000,32,8,0.812285181018523871899,,,
cholesky_blocked_tile_kernels,2000,32,9,0.813210196036379784346,,,
cholesky_blocked_tile_kernels,2000,33,0,0.814292279013898223639,,,
cholesky_blocked_tile_kernels,2000,33,1,0.821584360965061932802,,,
cholesky_blocked_tile_kernels,2000,33,2,0.816138874972239136696,,,
cholesky_blocked_tile_kernels,2000,33,3,0.815586460987105965614,,,
cholesky_blocked_tile_kernels,2000,33,4,0.814579407975543290377,,,
cholesky_blocked_tile_kernels,2000,33,5,0.818411515967454761267,,,
cholesky_blocked_tile_kernels,2000,33,6,0.818310522008687257767,,,
cholesky_blocked_tile_kernels,2000,33,7,0.816709793987683951855,,,
cholesky_blocked_tile_kernels,2000,33,8,0.819795897055882960558,,,
cholesky_blocked_tile_kernels,2000,33,9,0.817640647001098841429,,,
cholesky_blocked_tile_kernels,2000,34,0,0.819481090002227574587,,,
cholesky_blocked_tile_kernels,2000,34,1,0.811404455045703798532,,,
cholesky_blocked_tile_kernels,2000,34,2,0.822361389989964663982,,,
cholesky_blocked_tile_kernels,2000,34,3,0.818570052972063422203,,,
cholesky_blocked_tile_kernels,2000,34,4,0.819194762036204338074,,,
cholesky_blocked_tile_kernels,2000,34,5,0.819008874997962266207,,,
cholesky_blocked_tile_kernels,2000,34,6,0.826168657047674059868,,,
cholesky_blocked_tile_kernels,2000,34,7,0.823046842997428029776,,,
cholesky_blocked_tile_kernels,2000,34,8,0.818390901957172900438,,,
cholesky_blocked_tile_kernels,2000,34,9,0.820880451996345072985,,,
cholesky_blocked_tile_kernels,2000,35,0,0.826413345988839864731,,,
cholesky_blocked_tile_kernels,2000,35,1,0.820294066972564905882,,,
cholesky_blocked_tile_kernels,2000,35,2,0.820692602021154016256,,,
cholesky_blocked_tile_kernels,2000,35,3,0.820458323985803872347,,,
cholesky_blocked_tile_kernels,2000,35,4,0.82102760398993268609,,,
cholesky_blocked_tile_kernels,2000,35,5,0.8206390590057708323,,,
cholesky_blocked_tile_kernels,2000,35,6,0.819486351043451577425,,,
cholesky_blocked_tile_kernels,2000,35,7,0.821106166054960340261,,,
cholesky_blocked_tile_kernels,2000,35,8,0.822682724043261259794,,,
cholesky_blocked_tile_kernels,2000,35,9,0.821331842977087944746,,,
cholesky_blocked_tile_kernels,2000,36,0,0.826018193038180470467,,,
cholesky_blocked_tile_kernels,2000,36,1,0.824314334953669458628,,,
cholesky_blocked_tile_kernels,2000,36,2,0.825422214984428137541,,,
cholesky_blocked_tile_kernels,2000,36,3,0.825922857038676738739,,,
cholesky_blocked_tile_kernels,2000,36,4,0.823617343034129589796,,,
cholesky_blocked_tile_kernels,2000,36,5,0.823715194943360984325,,,
cholesky_blocked_tile_kernels,2000,36,6,0.823420360975433140993,,,
cholesky_blocked_tile_kernels,2000,36,7,0.826505553035531193018,,,
cholesky_blocked_tile_kernels,2000,36,8,0.824362532992381602526,,,
cholesky_blocked_tile_kernels,2000,36,9,0.818110936030279844999,,,
cholesky_blocked_tile_kernels,2000,37,0,0.826732757966965436935,,,
cholesky_blocked_tile_kernels,2000,37,1,0.827363168005831539631,,,
cholesky_blocked_tile_kernels,2000,37,2,0.829663477023132145405,,,
cholesky_blocked_tile_kernels,2000,37,3,0.827895043010357767344,,,
cholesky_blocked_tile_kernels,2000,37,4,0.826698858989402651787,,,
cholesky_blocked_tile_kernels,2000,37,5,0.826100678008515387774,,,
cholesky_blocked_tile_kernels,2000,37,6,0.824954629992134869099,,,
cholesky_blocked_tile_kernels,2000,37,7,0.829656891990453004837,,,
cholesky_blocked_tile_kernels,2000,37,8,0.827568714041262865067,,,
cholesky_blocked_tile_kernels,2000,37,9,0.827661080984398722649,,,
cholesky_blocked_tile_kernels,2000,38,0,0.842189735034480690956,,,
cholesky_blocked_tile_kernels,2000,38,1,0.839267704985104501247,,,
cholesky_blocked_tile_kernels,2000,38,2,0.847467844956554472446,,,
cholesky_blocked_tile_kernels,2000,38,3,0.841050409013405442238,,,
cholesky_blocked_tile_kernels,2000,38,4,0.841160277021117508411,,,
cholesky_blocked_tile_kernels,2000,38,5,0.840051562001463025808,,,
cholesky_blocked_tile_kernels,2000,38,6,0.840209285961464047432,,,
cholesky_blocked_tile_kernels,2000,38,7,0.845501211006194353104,,,
cholesky_blocked_tile_kernels,2000,38,8,0.840615937020629644394,,,
cholesky_blocked_tile_kernels,2000,38,9,0.83932659798301756382,,,
cholesky_blocked_tile_kernels,2000,39,0,0.853705557005014270544,,,
cholesky_blocked_tile_kernels,2000,39,1,0.857393487996887415648,,,
cholesky_blocked_tile_kernels,2000,39,2,0.858439012023154646158,,,
cholesky_blocked_tile_kernels,2000,39,3,0.85395090404199436307,,,
cholesky_blocked_tile_kernels,2000,39,4,0.855588436010293662548,,,
cholesky_blocked_tile_kernels,2000,39,5,0.853890976984985172749,,,
