method,n,block_size,repeat,elapsed_seconds,logdet_library,logdet_factor,relative_difference_percent
cholesky_blocked_tile_kernels_unrolled,2000,7,3,0.664861058990936726332,,,
cholesky_blocked_tile_kernels_unrolled,2000,7,4,0.663516576983965933323,,,
cholesky_blocked_tile_kernels_unrolled,2000,7,5,0.667287472984753549099,,,
cholesky_blocked_tile_kernels_unrolled,2000,7,6,0.66302058403380215168,,,
cholesky_blocked_tile_kernels_unrolled,2000,7,7,0.662203548999968916178,,,
cholesky_blocked_tile_kernels_unrolled,2000,7,8,0.665320853004232048988,,,
cholesky_blocked_tile_kernels_unrolled,2000,7,9,0.663664394989609718323,,,
cholesky_blocked_tile_kernels_unrolled,2000,8,0,0.56046908599091693759,,,
cholesky_blocked_tile_kernels_unrolled,2000,8,1,0.55502879101550206542,,,
cholesky_blocked_tile_kernels_unrolled,2000,8,2,0.559907049988396465778,,,
cholesky_blocked_tile_kernels_unrolled,2000,8,3,0.564701939001679420471,,,
cholesky_blocked_tile_kernels_unrolled,2000,8,4,0.563522276992443948984,,,
cholesky_blocked_tile_kernels_unrolled,2000,8,5,0.557828693999908864498,,,
cholesky_blocked_tile_kernels_unrolled,2000,8,6,0.555999301024712622166,,,
cholesky_blocked_tile_kernels_unrolled,2000,8,7,0.564190022007096558809,,,
cholesky_blocked_tile_kernels_unrolled,2000,8,8,0.567343759990762919188,,,
cholesky_blocked_tile_kernels_unrolled,2000,8,9,0.56607160298153758049,,,
cholesky_blocked_tile_kernels_unrolled,2000,9,0,0.582211714005097746849,,,
cholesky_blocked_tile_kernels_unrolled,2000,9,1,0.582571269012987613678,,,
cholesky_blocked_tile_kernels_unrolled,2000,9,2,0.577631723019294440746,,,
cholesky_blocked_tile_kernels_unrolled,2000,9,3,0.574054174008779227734,,,
cholesky_blocked_tile_kernels_unrolled,2000,9,4,0.573721886030398309231,,,
cholesky_blocked_tile_kernels_unrolled,2000,9,5,0.570895265031140297651,,,
cholesky_blocked_tile_kernels_unrolled,2000,9,6,0.572342419996857643127,,,
cholesky_blocked_tile_kernels_unrolled,2000,9,7,0.575701958034187555313,,,
cholesky_blocked_tile_kernels_unrolled,2000,9,8,0.584159361955244094133,,,
cholesky_blocked_tile_kernels_unrolled,2000,9,9,0.587150289968121796846,,,
cholesky_blocked_tile_kernels_unrolled,2000,10,0,0.588801370002329349518,,,
cholesky_blocked_tile_kernels_unrolled,2000,10,1,0.589183973032049834728,,,
cholesky_blocked_tile_kernels_unrolled,2000,10,2,0.586346885014791041613,,,
cholesky_blocked_tile_kernels_unrolled,2000,10,3,0.587236962048336863518,,,
cholesky_blocked_tile_kernels_unrolled,2000,10,4,0.59191819996340200305,,,
cholesky_blocked_tile_kernels_unrolled,2000,10,5,0.593247818993404507637,,,
cholesky_blocked_tile_kernels_unrolled,2000,10,6,0.590927432989701628685,,,
cholesky_blocked_tile_kernels_unrolled,2000,10,7,0.589838932966813445091,,,
cholesky_blocked_tile_kernels_unrolled,2000,10,8,0.589864441019017249346,,,
cholesky_blocked_tile_kernels_unrolled,2000,10,9,0.591030132956802845001,,,
cholesky_blocked_tile_kernels_unrolled,2000,11,0,0.59420924697769805789,,,
cholesky_blocked_tile_kernels_unrolled,2000,11,1,0.589449791994411498308,,,
cholesky_blocked_tile_kernels_unrolled,2000,11,2,0.588985653012059628963,,,
cholesky_blocked_tile_kernels_unrolled,2000,11,3,0.588895407039672136307,,,
cholesky_blocked_tile_kernels_unrolled,2000,11,4,0.590619198977947235107,,,
cholesky_blocked_tile_kernels_unrolled,2000,11,5,0.588325535005424171686,,,
cholesky_blocked_tile_kernels_unrolled,2000,11,6,0.589852096047252416611,,,
cholesky_blocked_tile_kernels_unrolled,2000,11,7,0.588588526996318250895,,,
cholesky_blocked_tile_kernels_unrolled,2000,11,8,0.586823393008671700954,,,
cholesky_blocked_tile_kernels_unrolled,2000,11,9,0.587409291008953005075,,,
cholesky_blocked_tile_kernels_unrolled,2000,12,0,0.543579677992966026068,,,
cholesky_blocked_tile_kernels_unrolled,2000,12,1,0.544176809024065732956,,,
cholesky_blocked_tile_kernels_unrolled,2000,12,2,0.544538421963807195425,,,
cholesky_blocked_tile_kernels_unrolled,2000,12,3,0.54599297698587179184,,,
cholesky_blocked_tile_kernels_unrolled,2000,12,4,0.546767893014475703239,,,
cholesky_blocked_tile_kernels_unrolled,2000,12,5,0.546857861976604908705,,,
cholesky_blocked_tile_kernels_unrolled,2000,12,6,0.545734419021755456924,,,
cholesky_blocked_tile_kernels_unrolled,2000,12,7,0.545024521008599549532,,,
cholesky_blocked_tile_kernels_unrolled,2000,12,8,0.543423902010545134544,,,
cholesky_blocked_tile_kernels_unrolled,2000,12,9,0.541601205011829733849,,,
cholesky_blocked_tile_kernels_unrolled,2000,13,0,0.545789417985361069441,,,
cholesky_blocked_tile_kernels_unrolled,2000,13,1,0.546566248987801373005,,,
cholesky_blocked_tile_kernels_unrolled,2000,13,2,0.547605037980247288942,,,
cholesky_blocked_tile_kernels_unrolled,2000,13,3,0.545845585991628468037,,,
cholesky_blocked_tile_kernels_unrolled,2000,13,4,0.544759379001334309578,,,
cholesky_blocked_tile_kernels_unrolled,2000,13,5,0.545911175024230033159,,,
cholesky_blocked_tile_kernels_unrolled,2000,13,6,0.545772724959533661604,,,
cholesky_blocked_tile_kernels_unrolled,2000,13,7,0.545956677990034222603,,,
cholesky_blocked_tile_kernels_unrolled,2000,13,8,0.545442334027029573917,,,
cholesky_blocked_tile_kernels_unrolled,2000,13,9,0.547076452989131212234,,,
cholesky_blocked_tile_kernels_unrolled,2000,14,0,0.552632990002166479826,,,
cholesky_blocked_tile_kernels_unrolled,2000,14,1,0.550809607026167213917,,,
cholesky_blocked_tile_kernels_unrolled,2000,14,2,0.552617045992519706488,,,
cholesky_blocked_tile_kernels_unrolled,2000,14,3,0.554254796006716787815,,,
cholesky_blocked_tile_kernels_unrolled,2000,14,4,0.552200153004378080368,,,
cholesky_blocked_tile_kernels_unrolled,2000,14,5,0.549609570996835827827,,,
cholesky_blocked_tile_kernels_unrolled,2000,14,6,0.552390253986231982708,,,
cholesky_blocked_tile_kernels_unrolled,2000,14,7,0.549514551996253430843,,,
cholesky_blocked_tile_kernels_unrolled,2000,14,8,0.550421394000295549631,,,
cholesky_blocked_tile_kernels_unrolled,2000,14,9,0.553056114993523806334,,,
cholesky_blocked_tile_kernels_unrolled,2000,15,0,0.577719598019029945135,,,
cholesky_blocked_tile_kernels_unrolled,2000,15,1,0.572002297965809702873,,,
cholesky_blocked_tile_kernels_unrolled,2000,15,2,0.570643975981511175632,,,
cholesky_blocked_tile_kernels_unrolled,2000,15,3,0.569970073993317782879,,,
cholesky_blocked_tile_kernels_unrolled,2000,15,4,0.568737241963390260935,,,
cholesky_blocked_tile_kernels_unrolled,2000,15,5,0.569293723965529352427,,,
cholesky_blocked_tile_kernels_unrolled,2000,15,6,0.574627088033594191074,,,
cholesky_blocked_tile_kernels_unrolled,2000,15,7,0.575767280999571084976,,,
cholesky_blocked_tile_kernels_unrolled,2000,15,8,0.576429330045357346535,,,
cholesky_blocked_tile_kernels_unrolled,2000,15,9,0.576652295014355331659,,,
cholesky_blocked_tile_kernels_unrolled,2000,16,0,0.547164060000795871019,,,
cholesky_blocked_tile_kernels_unrolled,2000,16,1,0.545330059947445988655,,,
cholesky_blocked_tile_kernels_unrolled,2000,16,2,0.547210829972755163908,,,
cholesky_blocked_tile_kernels_unrolled,2000,16,3,0.555901338986586779356,,,
cholesky_blocked_tile_kernels_unrolled,2000,16,4,0.551547089999075978994,,,
cholesky_blocked_tile_kernels_unrolled,2000,16,5,0.550219414988532662392,,,
cholesky_blocked_tile_kernels_unrolled,2000,16,6,0.550769086985383182764,,,
cholesky_blocked_tile_kernels_unrolled,2000,16,7,0.550930267025250941515,,,
cholesky_blocked_tile_kernels_unrolled,2000,16,8,0.553652948990929871798,,,
cholesky_blocked_tile_kernels_unrolled,2000,16,9,0.551946907013189047575,,,
cholesky_blocked_tile_kernels_unrolled,2000,17,0,0.553198162000626325607,,,
cholesky_blocked_tile_kernels_unrolled,2000,17,1,0.554195911972783505917,,,
cholesky_blocked_tile_kernels_unrolled,2000,17,2,0.552293304004706442356,,,
cholesky_blocked_tile_kernels_unrolled,2000,17,3,0.553563436027616262436,,,
cholesky_blocked_tile_kernels_unrolled,2000,17,4,0.55267387401545420289,,,
cholesky_blocked_tile_kernels_unrolled,2000,17,5,0.553056537988595664501,,,
cholesky_blocked_tile_kernels_unrolled,2000,17,6,0.571094129001721739769,,,
cholesky_blocked_tile_kernels_unrolled,2000,17,7,0.554059494053944945335,,,
cholesky_blocked_tile_kernels_unrolled,2000,17,8,0.555029579962138086557,,,
cholesky_blocked_tile_kernels_unrolled,2000,17,9,0.554868618957698345184,,,
cholesky_blocked_tile_kernels_unrolled,2000,18,0,0.569542137032840400934,,,
cholesky_blocked_tile_kernels_unrolled,2000,18,1,0.567561398958787322044,,,
cholesky_blocked_tile_kernels_unrolled,2000,18,2,0.580741549027152359486,,,
cholesky_blocked_tile_kernels_unrolled,2000,18,3,0.573681446025148034096,,,
cholesky_blocked_tile_kernels_unrolled,2000,18,4,0.569623874034732580185,,,
cholesky_blocked_tile_kernels_unrolled,2000,18,5,0.569953782018274068832,,,
cholesky_blocked_tile_kernels_unrolled,2000,18,6,0.591339606966357678175,,,
cholesky_blocked_tile_kernels_unrolled,2000,18,7,0.568965787999331951141,,,
cholesky_blocked_tile_kernels_unrolled,2000,18,8,0.569409038987942039967,,,
cholesky_blocked_tile_kernels_unrolled,2000,18,9,0.570969489985145628452,,,
cholesky_blocked_tile_kernels_unrolled,2000,19,0,0.581831943010911345482,,,
cholesky_blocked_tile_kernels_unrolled,2000,19,1,0.58153510198462754488,,,
cholesky_blocked_tile_kernels_unrolled,2000,19,2,0.581244796980172395706,,,
cholesky_blocked_tile_kernels_unrolled,2000,19,3,0.581078298040665686131,,,
cholesky_blocked_tile_kernels_unrolled,2000,19,4,0.581864812993444502354,,,
cholesky_blocked_tile_kernels_unrolled,2000,19,5,0.580907949013635516167,,,
cholesky_blocked_tile_kernels_unrolled,2000,19,6,0.577296180999837815762,,,
cholesky_blocked_tile_kernels_unrolled,2000,19,7,0.578554539999458938837,,,
cholesky_blocked_tile_kernels_unrolled,2000,19,8,0.580337920051533728838,,,
cholesky_blocked_tile_kernels_unrolled,2000,19,9,0.581616631010547280312,,,
cholesky_blocked_tile_kernels_unrolled,2000,20,0,0.55637057905551046133,,,
cholesky_blocked_tile_kernels_unrolled,2000,20,1,0.556138666055630892515,,,
cholesky_blocked_tile_kernels_unrolled,2000,20,2,0.560210570984054356813,,,
cholesky_blocked_tile_kernels_unrolled,2000,20,3,0.558063670003321021795,,,
cholesky_blocked_tile_kernels_unrolled,2000,20,4,0.559958886995445936918,,,
cholesky_blocked_tile_kernels_unrolled,2000,20,5,0.55892186600249260664,,,
cholesky_blocked_tile_kernels_unrolled,2000,20,6,0.559514831984415650368,,,
cholesky_blocked_tile_kernels_unrolled,2000,20,7,0.557867021008860319853,,,
cholesky_blocked_tile_kernels_unrolled,2000,20,8,0.55938955000601708889,,,
cholesky_blocked_tile_kernels_unrolled,2000,20,9,0.559756300004664808512,,,
cholesky_blocked_tile_kernels_unrolled,2000,21,0,0.561014981998596340418,,,
cholesky_blocked_tile_kernels_unrolled,2000,21,1,0.561673338990658521652,,,
cholesky_blocked_tile_kernels_unrolled,2000,21,2,0.562432803970295935869,,,
cholesky_blocked_tile_kernels_unrolled,2000,21,3,0.556832148984540253878,,,
cholesky_blocked_tile_kernels_unrolled,2000,21,4,0.550823845027480274439,,,
cholesky_blocked_tile_kernels_unrolled,2000,21,5,0.551302156003657728434,,,
cholesky_blocked_tile_kernels_unrolled,2000,21,6,0.55880078999325633049,,,
cholesky_blocked_tile_kernels_unrolled,2000,21,7,0.550763776001986116171,,,
cholesky_blocked_tile_kernels_unrolled,2000,21,8,0.550187279994133859873,,,
cholesky_blocked_tile_kernels_unrolled,2000,21,9,0.551947653002571314573,,,
cholesky_blocked_tile_kernels_unrolled,2000,22,0,0.563987360976170748472,,,
cholesky_blocked_tile_kernels_unrolled,2000,22,1,0.564999643014743924141,,,
cholesky_blocked_tile_kernels_unrolled,2000,22,2,0.564505778951570391655,,,
cholesky_blocked_tile_kernels_unrolled,2000,22,3,0.56262653903104364872,,,
cholesky_blocked_tile_kernels_unrolled,2000,22,4,0.562591425026766955853,,,
cholesky_blocked_tile_kernels_unrolled,2000,22,5,0.563514038978610187769,,,
cholesky_blocked_tile_kernels_unrolled,2000,22,6,0.563314383965916931629,,,
cholesky_blocked_tile_kernels_unrolled,2000,22,7,0.561868695018347352743,,,
cholesky_blocked_tile_kernels_unrolled,2000,22,8,0.563038208987563848495,,,
cholesky_blocked_tile_kernels_unrolled,2000,22,9,0.561709446017630398273,,,
cholesky_blocked_tile_kernels_unrolled,2000,23,0,0.575970773003064095974,,,
cholesky_blocked_tile_kernels_unrolled,2000,23,1,0.574942720006220042706,,,
cholesky_blocked_tile_kernels_unrolled,2000,23,2,0.575073013023938983679,,,
cholesky_blocked_tile_kernels_unrolled,2000,23,3,0.575280165998265147209,,,
cholesky_blocked_tile_kernels_unrolled,2000,23,4,0.575491788971703499556,,,
cholesky_blocked_tile_kernels_unrolled,2000,23,5,0.575920102011878043413,,,
cholesky_blocked_tile_kernels_unrolled,2000,23,6,0.575372595980297774076,,,
cholesky_blocked_tile_kernels_unrolled,2000,23,7,0.575483685010112822056,,,
cholesky_blocked_tile_kernels_unrolled,2000,23,8,0.576241586997639387846,,,
cholesky_blocked_tile_kernels_unrolled,2000,23,9,0.575379174959380179644,,,
cholesky_blocked_tile_kernels_unrolled,2000,24,0,0.556385317002423107624,,,
cholesky_blocked_tile_kernels_unrolled,2000,24,1,0.556542593985795974731,,,
cholesky_blocked_tile_kernels_unrolled,2000,24,2,0.557232958963140845299,,,
cholesky_blocked_tile_kernels_unrolled,2000,24,3,0.555192962987348437309,,,
cholesky_blocked_tile_kernels_unrolled,2000,24,4,0.554895740002393722534,,,
cholesky_blocked_tile_kernels_unrolled,2000,24,5,0.554601001029368489981,,,
cholesky_blocked_tile_kernels_unrolled,2000,24,6,0.554644971969537436962,,,
cholesky_blocked_tile_kernels_unrolled,2000,24,7,0.555065029999241232872,,,
cholesky_blocked_tile_kernels_unrolled,2000,24,8,0.55584301904309540987,,,
cholesky_blocked_tile_kernels_unrolled,2000,24,9,0.554927268007304519415,,,
cholesky_blocked_tile_kernels_unrolled,2000,25,0,0.557859658030793070793,,,
cholesky_blocked_tile_kernels_unrolled,2000,25,1,0.558472250995691865683,,,
cholesky_blocked_tile_kernels_unrolled,2000,25,2,0.557824614981655031443,,,
cholesky_blocked_tile_kernels_unrolled,2000,25,3,0.55883035104488953948,,,
cholesky_blocked_tile_kernels_unrolled,2000,25,4,0.557912759017199277878,,,
cholesky_blocked_tile_kernels_unrolled,2000,25,5,0.559113466995768249035,,,
cholesky_blocked_tile_kernels_unrolled,2000,25,6,0.558621937991119921207,,,
cholesky_blocked_tile_kernels_unrolled,2000,25,7,0.557466732978355139494,,,
cholesky_blocked_tile_kernels_unrolled,2000,25,8,0.56053257995517924428,,,
cholesky_blocked_tile_kernels_unrolled,2000,25,9,0.558681389025878161192,,,
cholesky_blocked_tile_kernels_unrolled,2000,26,0,0.569234483991749584675,,,
cholesky_blocked_tile_kernels_unrolled,2000,26,1,0.569130756950471550226,,,
cholesky_blocked_tile_kernels_unrolled,2000,26,2,0.569946637027896940708,,,
cholesky_blocked_tile_kernels_unrolled,2000,26,3,0.56836475996533408761,,,
cholesky_blocked_tile_kernels_unrolled,2000,26,4,0.568301289982628077269,,,
cholesky_blocked_tile_kernels_unrolled,2000,26,5,0.56879532703896984458,,,
cholesky_blocked_tile_kernels_unrolled,2000,26,6,0.569180186023004353046,,,
cholesky_blocked_tile_kernels_unrolled,2000,26,7,0.568857931008096784353,,,
cholesky_blocked_tile_kernels_unrolled,2000,26,8,0.568893380986992269754,,,
cholesky_blocked_tile_kernels_unrolled,2000,26,9,0.574440427008084952831,,,
cholesky_blocked_tile_kernels_unrolled,2000,27,0,0.582557532994542270899,,,
cholesky_blocked_tile_kernels_unrolled,2000,27,1,0.582860961032565683126,,,
cholesky_blocked_tile_kernels_unrolled,2000,27,2,0.583461889007594436407,,,
cholesky_blocked_tile_kernels_unrolled,2000,27,3,0.582641832006629556417,,,
cholesky_blocked_tile_kernels_unrolled,2000,27,4,0.583282044040970504284,,,
cholesky_blocked_tile_kernels_unrolled,2000,27,5,0.582722583028953522444,,,
cholesky_blocked_tile_kernels_unrolled,2000,27,6,0.585599065001588314772,,,
cholesky_blocked_tile_kernels_unrolled,2000,27,7,0.583989639009814709425,,,
cholesky_blocked_tile_kernels_unrolled,2000,27,8,0.582366246962919831276,,,
cholesky_blocked_tile_kernels_unrolled,2000,27,9,0.582897352986037731171,,,
cholesky_blocked_tile_kernels_unrolled,2000,28,0,0.560431354970205575228,,,
cholesky_blocked_tile_kernels_unrolled,2000,28,1,0.560872048954479396343,,,
cholesky_blocked_tile_kernels_unrolled,2000,28,2,0.561038078973069787025,,,
cholesky_blocked_tile_kernels_unrolled,2000,28,3,0.560479225998278707266,,,
cholesky_blocked_tile_kernels_unrolled,2000,28,4,0.561695943004451692104,,,
cholesky_blocked_tile_kernels_unrolled,2000,28,5,0.562432450999040156603,,,
cholesky_blocked_tile_kernels_unrolled,2000,28,6,0.561905797047074884176,,,
cholesky_blocked_tile_kernels_unrolled,2000,28,7,0.56149824999738484621,,,
cholesky_blocked_tile_kernels_unrolled,2000,28,8,0.56156031403224915266,,,
cholesky_blocked_tile_kernels_unrolled,2000,28,9,0.560976015985943377018,,,
cholesky_blocked_tile_kernels_unrolled,2000,29,0,0.564285367028787732124,,,
cholesky_blocked_tile_kernels_unrolled,2000,29,1,0.563851985963992774487,,,
cholesky_blocked_tile_kernels_unrolled,2000,29,2,0.564001280989032238722,,,
cholesky_blocked_tile_kernels_unrolled,2000,29,3,0.564898350974544882774,,,
cholesky_blocked_tile_kernels_unrolled,2000,29,4,0.56651996000437065959,,,
cholesky_blocked_tile_kernels_unrolled,2000,29,5,0.564861306978855282068,,,
cholesky_blocked_tile_kernels_unrolled,2000,29,6,0.564290921029169112444,,,
cholesky_blocked_tile_kernels_unrolled,2000,29,7,0.56425305601442232728,,,
cholesky_blocked_tile_kernels_unrolled,2000,29,8,0.564946679980494081974,,,
cholesky_blocked_tile_kernels_unrolled,2000,29,9,0.564046687039081007242,,,
cholesky_blocked_tile_kernels_unrolled,2000,30,0,0.574570729979313910007,,,
cholesky_blocked_tile_kernels_unrolled,2000,30,1,0.574853661993984133005,,,
cholesky_blocked_tile_kernels_unrolled,2000,30,2,0.575268894957844167948,,,
cholesky_blocked_tile_kernels_unrolled,2000,30,3,0.576405783009249716997,,,
cholesky_blocked_tile_kernels_unrolled,2000,30,4,0.575777794001623988152,,,
cholesky_blocked_tile_kernels_unrolled,2000,30,5,0.575647004006896167994,,,
cholesky_blocked_tile_kernels_unrolled,2000,30,6,0.574857888976112008095,,,
cholesky_blocked_tile_kernels_unrolled,2000,30,7,0.574932426970917731524,,,
cholesky_blocked_tile_kernels_unrolled,2000,30,8,0.575002162018790841103,,,
cholesky_blocked_tile_kernels_unrolled,2000,30,9,0.574369837995618581772,,,
cholesky_blocked_tile_kernels_unrolled,2000,31,0,0.585389589017722755671,,,
cholesky_blocked_tile_kernels_unrolled,2000,31,1,0.586178120982367545366,,,
cholesky_blocked_tile_kernels_unrolled,2000,31,2,0.587854641024023294449,,,
cholesky_blocked_tile_kernels_unrolled,2000,31,3,0.586516972980462014675,,,
cholesky_blocked_tile_kernels_unrolled,2000,31,4,0.58536783797899261117,,,
cholesky_blocked_tile_kernels_unrolled,2000,31,5,0.585688040999229997396,,,
cholesky_blocked_tile_kernels_unrolled,2000,31,6,0.586325824027881026268,,,
cholesky_blocked_tile_kernels_unrolled,2000,31,7,0.586130128009244799614,,,
cholesky_blocked_tile_kernels_unrolled,2000,31,8,0.585998911992646753788,,,
cholesky_blocked_tile_kernels_unrolled,2000,31,9,0.586707194976042956114,,,
cholesky_blocked_tile_kernels_unrolled,2000,32,0,0.569112190045416355133,,,
cholesky_blocked_tile_kernels_unrolled,2000,32,1,0.575737175007816404104,,,
cholesky_blocked_tile_kernels_unrolled,2000,32,2,0.569062059978023171425,,,
cholesky_blocked_tile_kernels_unrolled,2000,32,3,0.569023608986753970385,,,
cholesky_blocked_tile_kernels_unrolled,2000,32,4,0.57082997198449447751,,,
cholesky_blocked_tile_kernels_unrolled,2000,32,5,0.570085654966533184052,,,
cholesky_blocked_tile_kernels_unrolled,2000,32,6,0.569427560025360435247,,,
cholesky_blocked_tile_kernels_unrolled,2000,32,7,0.569187665008939802647,,,
cholesky_blocked_tile_kernels_unrolled,2000,32,8,0.571566602971870452166,,,
cholesky_blocked_tile_kernels_unrolled,2000,32,9,0.572247194009833037853,,,
cholesky_blocked_tile_kernels_unrolled,2000,33,0,0.574793378997128456831,,,
cholesky_blocked_tile_kernels_unrolled,2000,33,1,0.573923207004554569721,,,
cholesky_blocked_tile_kernels_unrolled,2000,33,2,0.578447623993270099163,,,
cholesky_blocked_tile_kernels_unrolled,2000,33,3,0.574537269014399498701,,,
cholesky_blocked_tile_kernels_unrolled,2000,33,4,0.5750054169911891222,,,
cholesky_blocked_tile_kernels_unrolled,2000,33,5,0.575411520025227218866,,,
cholesky_blocked_tile_kernels_unrolled,2000,33,6,0.575096503016538918018,,,
cholesky_blocked_tile_kernels_unrolled,2000,33,7,0.57429988199146464467,,,
cholesky_blocked_tile_kernels_unrolled,2000,33,8,0.574850561970379203558,,,
cholesky_blocked_tile_kernels_unrolled,2000,33,9,0.574362571991514414549,,,
cholesky_blocked_tile_kernels_unrolled,2000,34,0,0.583306237997021526098,,,
cholesky_blocked_tile_kernels_unrolled,2000,34,1,0.583982138021383434534,,,
cholesky_blocked_tile_kernels_unrolled,2000,34,2,0.584050339995883405209,,,
cholesky_blocked_tile_kernels_unrolled,2000,34,3,0.584203099017031490803,,,
cholesky_blocked_tile_kernels_unrolled,2000,34,4,0.58510655001737177372,,,
cholesky_blocked_tile_kernels_unrolled,2000,34,5,0.587230017990805208683,,,
cholesky_blocked_tile_kernels_unrolled,2000,34,6,0.584262682008557021618,,,
cholesky_blocked_tile_kernels_unrolled,2000,34,7,0.585650847002398222685,,,
cholesky_blocked_tile_kernels_unrolled,2000,34,8,0.58531677100108936429,,,
