optimisation,n,block_size,repeat,elapsed_seconds,speedup_factor_vs_baseline,logdet_library,logdet_factor,relative_difference_percent
cache_blocked_1,2000,40,0,0.373574433033354580402,21.5849121299198394297,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_1,2000,40,1,0.373567115049809217453,20.616659779982025924,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_1,2000,40,2,0.373551449971273541451,20.4370643578630151183,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_1,2000,40,3,0.373412871966138482094,21.6090528120715745786,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_1,2000,40,4,0.37349390098825097084,15.8323527462860269566,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_1,2000,40,5,0.373619811958633363247,16.0708753706900324687,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_1,2000,40,6,0.373590327042620629072,16.862986530987310374,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_1,2000,40,7,0.373659709992352873087,16.0762579757227861421,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_1,2000,40,8,0.373442942975088953972,15.7805217284608492179,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_1,2000,40,9,0.373567280999850481749,15.7951726238749472486,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_1,2000,48,0,0.370076477993279695511,21.7889322626876342781,13813.5015674373143577,13813.501567437314387,2.12182897341515365768e-16
cache_blocked_1,2000,48,1,0.370142997999209910631,20.8073802762784119125,13813.5015674373143577,13813.501567437314387,2.12182897341515365768e-16
cache_blocked_1,2000,48,2,0.370176529046148061752,20.6233902611481738631,13813.5015674373143577,13813.501567437314387,2.12182897341515365768e-16
cache_blocked_1,2000,48,3,0.369936153991147875786,21.8121380783363285616,13813.5015674373143577,13813.501567437314387,2.12182897341515365768e-16
cache_blocked_1,2000,48,4,0.371042713988572359085,15.9369446322412855466,13813.5015674373143577,13813.501567437314387,2.12182897341515365768e-16
cache_blocked_1,2000,48,5,0.371116907976102083921,16.1792613189008704921,13813.5015674373143577,13813.501567437314387,2.12182897341515365768e-16
cache_blocked_1,2000,48,6,0.373467214987613260746,16.8685453507232310244,13813.5015674373143577,13813.501567437314387,2.12182897341515365768e-16
cache_blocked_1,2000,48,7,0.370995617005974054337,16.1917004342239891912,13813.5015674373143577,13813.501567437314387,2.12182897341515365768e-16
cache_blocked_1,2000,48,8,0.371059426048304885626,15.8818886201575271144,13813.5015674373143577,13813.501567437314387,2.12182897341515365768e-16
cache_blocked_1,2000,48,9,0.371017683006357401609,15.9037155377932002409,13813.5015674373143577,13813.501567437314387,2.12182897341515365768e-16
cache_blocked_1,2000,64,0,0.373980520002078264952,21.5614741403235967709,13813.5015674373143577,13813.5015674373143737,1.15736125822644744967e-16
cache_blocked_1,2000,64,1,0.373910390015225857496,20.5977322953173391795,13813.5015674373143577,13813.5015674373143737,1.15736125822644744967e-16
cache_blocked_1,2000,64,2,0.374117680010385811329,20.4061327008764443747,13813.5015674373143577,13813.5015674373143737,1.15736125822644744967e-16
cache_blocked_1,2000,64,3,0.373875847028102725744,21.5822940560722749126,13813.5015674373143577,13813.5015674373143737,1.15736125822644744967e-16
cache_blocked_1,2000,64,4,0.373921196965966373682,15.8142604297734781227,13813.5015674373143577,13813.5015674373143737,1.15736125822644744967e-16
cache_blocked_1,2000,64,5,0.373892967007122933865,16.0591344685375005952,13813.5015674373143577,13813.5015674373143737,1.15736125822644744967e-16
cache_blocked_1,2000,64,6,0.374062552989926189184,16.8416982739154761362,13813.5015674373143577,13813.5015674373143737,1.15736125822644744967e-16
cache_blocked_1,2000,64,7,0.373856833961326628923,16.0677814267057677,13813.5015674373143577,13813.5015674373143737,1.15736125822644744967e-16
cache_blocked_1,2000,64,8,0.373944052029401063919,15.7593748155015838108,13813.5015674373143577,13813.5015674373143737,1.15736125822644744967e-16
cache_blocked_1,2000,64,9,0.374814971990417689085,15.7425933619724460755,13813.5015674373143577,13813.5015674373143737,1.15736125822644744967e-16
cache_blocked_1,2000,80,0,0.400315627979580312967,20.1430340147022590713,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,80,1,0.400272506987676024437,19.2411569156520840806,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,80,2,0.410246522980742156506,18.6090426033771265679,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,80,3,0.400344748981297016144,20.1553748152210019384,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,80,4,0.400313477963209152222,14.7716415123446775937,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,80,5,0.40034957200987264514,14.9978864817164669887,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,80,6,0.400525086966808885336,15.7289739345313925867,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,80,7,0.400325132010038942099,15.0054278701148042785,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,80,8,0.400347377988509833813,14.7200276559021023814,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,80,9,0.400413256022147834301,14.7361746927226207049,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,96,0,0.400056121987290680408,20.1561002765150831806,13813.5015674373143577,13813.5015674373143471,7.71574172150964966425e-17
cache_blocked_1,2000,96,1,0.40027670800918713212,19.2409549740639675974,13813.5015674373143577,13813.5015674373143471,7.71574172150964966425e-17
cache_blocked_1,2000,96,2,0.402176424046047031879,18.9824528927679736512,13813.5015674373143577,13813.5015674373143471,7.71574172150964966425e-17
cache_blocked_1,2000,96,3,0.400209337007254362106,20.1621944439475804245,13813.5015674373143577,13813.5015674373143471,7.71574172150964966425e-17
cache_blocked_1,2000,96,4,0.399980925023555755615,14.7839229800375360213,13813.5015674373143577,13813.5015674373143471,7.71574172150964966425e-17
cache_blocked_1,2000,96,5,0.400131087983027100563,15.0060757944969740407,13813.5015674373143577,13813.5015674373143471,7.71574172150964966425e-17
cache_blocked_1,2000,96,6,0.399987734970636665821,15.7501045713047478358,13813.5015674373143577,13813.5015674373143471,7.71574172150964966425e-17
cache_blocked_1,2000,96,7,0.400015313993208110332,15.0170498049302700849,13813.5015674373143577,13813.5015674373143471,7.71574172150964966425e-17
cache_blocked_1,2000,96,8,0.399972314015030860901,14.7338309914553100555,13813.5015674373143577,13813.5015674373143471,7.71574172150964966425e-17
cache_blocked_1,2000,96,9,0.400046841998118907213,14.7496719647945209175,13813.5015674373143577,13813.5015674373143471,7.71574172150964966425e-17
cache_blocked_1,2000,128,0,0.390440392016898840666,20.6525028554437533046,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,128,1,0.39071986399358138442,19.7115806635770134392,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,128,2,0.392678067029919475317,19.4416130286550519202,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,128,3,0.39049238001462072134,20.6639076304676834184,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,128,4,0.390514503000304102898,15.1422985410296320197,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,128,5,0.390395137947052717209,15.3803079248957956793,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,128,6,0.390517566993366926908,16.1320493250278325092,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,128,7,0.39041306002764031291,15.3863958663307567321,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,128,8,0.390486740972846746445,15.0917402759356349407,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_1,2000,128,9,0.390454431006219238043,15.1120315751526277381,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
