method,n,repeat,elapsed_seconds,logdet_library,logdet_factor,relative_difference_percent
lower_triangle,1601,8,0.357831949979299679399,,,
lower_triangle,1601,9,0.357382324000354856253,,,
lower_triangle,1801,0,0.511730003985576331615,,,
lower_triangle,1801,1,0.511786446993937715888,,,
lower_triangle,1801,2,0.511375958012649789453,,,
lower_triangle,1801,3,0.511554625991266220808,,,
lower_triangle,1801,4,0.512359093991108238697,,,
lower_triangle,1801,5,0.511814814002718776464,,,
lower_triangle,1801,6,0.511051665002014487982,,,
lower_triangle,1801,7,0.512121328007197007537,,,
lower_triangle,1801,8,0.511625512997852638364,,,
lower_triangle,1801,9,0.511568198999157175422,,,
lower_triangle,2001,0,0.75600014100200496614,,,
lower_triangle,2001,1,0.751291220978600904346,,,
lower_triangle,2001,2,0.752298219013027846813,,,
lower_triangle,2001,3,0.750381737016141414642,,,
lower_triangle,2001,4,0.750160797993885353208,,,
lower_triangle,2001,5,0.750382202997570857406,,,
lower_triangle,2001,6,0.749749128997791558504,,,
lower_triangle,2001,7,0.749925214011454954743,,,
lower_triangle,2001,8,0.750591766991419717669,,,
lower_triangle,2001,9,0.752996969997184351087,,,
lower_triangle,2201,0,0.924921847996301949024,,,
lower_triangle,2201,1,0.925766852014930918813,,,
lower_triangle,2201,2,0.925643455004319548607,,,
lower_triangle,2201,3,0.925079234992153942585,,,
lower_triangle,2201,4,0.925564754987135529518,,,
lower_triangle,2201,5,0.926458943984471261501,,,
lower_triangle,2201,6,0.924484907998703420162,,,
lower_triangle,2201,7,0.929608423990430310369,,,
lower_triangle,2201,8,0.924846815003547817469,,,
lower_triangle,2201,9,0.925281067989999428391,,,
lower_triangle,2401,0,1.23897545700310729444,,,
lower_triangle,2401,1,1.24054251101915724576,,,
lower_triangle,2401,2,1.23766518701449967921,,,
lower_triangle,2401,3,1.24082538299262523651,,,
lower_triangle,2401,4,1.23950212300405837595,,,
lower_triangle,2401,5,1.23937843000749126077,,,
lower_triangle,2401,6,1.23811108499648980796,,,
lower_triangle,2401,7,1.24024271202506497502,,,
lower_triangle,2401,8,1.23948493800708092749,,,
lower_triangle,2401,9,1.23963518801610916853,,,
lower_triangle,2601,0,1.5473645180172752589,,,
lower_triangle,2601,1,1.54698595899390056729,,,
lower_triangle,2601,2,1.5477776949992403388,,,
lower_triangle,2601,3,1.54649953698390163481,,,
lower_triangle,2601,4,1.54819518799195066094,,,
lower_triangle,2601,5,1.54447951898328028619,,,
lower_triangle,2601,6,1.54962493301718495786,,,
lower_triangle,2601,7,1.54342216401710174978,,,
lower_triangle,2601,8,1.54782524702022783458,,,
lower_triangle,2601,9,1.54909065301762893796,,,
lower_triangle,2801,0,1.9480056079919449985,,,
lower_triangle,2801,1,1.95071398498839698732,,,
lower_triangle,2801,2,1.96151918699615634978,,,
lower_triangle,2801,3,1.95631168101681396365,,,
lower_triangle,2801,4,1.96395338702131994069,,,
lower_triangle,2801,5,1.95341952602029778063,,,
lower_triangle,2801,6,1.96207623599912039936,,,
lower_triangle,2801,7,1.95332114800112321973,,,
lower_triangle,2801,8,1.96452733699698001146,,,
lower_triangle,2801,9,1.95520500699058175087,,,
lower_triangle,3001,0,2.39036666697938926518,,,
lower_triangle,3001,1,2.39253518998157233,,,
lower_triangle,3001,2,2.39443758799461647868,,,
lower_triangle,3001,3,2.3925777279946487397,,,
lower_triangle,3001,4,2.40021741398959420621,,,
lower_triangle,3001,5,2.38564517200575210154,,,
lower_triangle,3001,6,2.39888491900637745857,,,
lower_triangle,3001,7,2.38565813799505122006,,,
lower_triangle,3001,8,2.39809250700636766851,,,
lower_triangle,3001,9,2.38831484600086696446,,,
lower_triangle,3201,0,2.95878190101939253509,,,
lower_triangle,3201,1,3.01824999999371357262,,,
lower_triangle,3201,2,2.96302830401691608131,,,
lower_triangle,3201,3,3.0149145660107024014,,,
lower_triangle,3201,4,2.96259157100575976074,,,
lower_triangle,3201,5,2.99256734998198226094,,,
lower_triangle,3201,6,2.95365578099153935909,,,
lower_triangle,3201,7,3.00953887598006986082,,,
lower_triangle,3201,8,2.95061513700056821108,,,
lower_triangle,3201,9,3.00633682098123244941,,,
lower_triangle,3401,0,3.58124793798197060823,,,
lower_triangle,3401,1,3.53485975999501533806,,,
lower_triangle,3401,2,3.5684377390134613961,,,
lower_triangle,3401,3,3.52653627598192542791,,,
lower_triangle,3401,4,3.55714828599593602121,,,
lower_triangle,3401,5,3.53596357899368740618,,,
lower_triangle,3401,6,3.5812081719923298806,,,
lower_triangle,3401,7,3.52350845999899320304,,,
lower_triangle,3401,8,3.58443700798670761287,,,
lower_triangle,3401,9,3.52514633501414209604,,,
lower_triangle,3601,0,4.35466000100132077932,,,
lower_triangle,3601,1,4.33674599099322222173,,,
lower_triangle,3601,2,4.36639635800383985043,,,
lower_triangle,3601,3,4.32816069599357433617,,,
lower_triangle,3601,4,4.37775807702564634383,,,
lower_triangle,3601,5,4.33396198300761170685,,,
lower_triangle,3601,6,4.34438351498101837933,,,
lower_triangle,3601,7,4.33354125497862696648,,,
lower_triangle,3601,8,4.35431516100652515888,,,
lower_triangle,3601,9,4.3271245360083412379,,,
lower_triangle,3801,0,5.44652827098616398871,,,
lower_triangle,3801,1,5.29997177000041119754,,,
lower_triangle,3801,2,5.41507507298956625164,,,
lower_triangle,3801,3,5.30240875898743979633,,,
lower_triangle,3801,4,5.43852335598785430193,,,
lower_triangle,3801,5,5.32674156900611706078,,,
lower_triangle,3801,6,5.44181761698564514518,,,
lower_triangle,3801,7,5.3014600070018786937,,,
lower_triangle,3801,8,5.41929845898994244635,,,
lower_triangle,3801,9,5.30746925598941743374,,,
lower_triangle,4001,0,6.5053722349985036999,,,
lower_triangle,4001,1,6.53931794301024638116,,,
lower_triangle,4001,2,6.55083637501229532063,,,
lower_triangle,4001,3,6.54364281098241917789,,,
lower_triangle,4001,4,6.62053797798580490053,,,
lower_triangle,4001,5,6.50637464199098758399,,,
lower_triangle,4001,6,6.55155107300379313529,,,
lower_triangle,4001,7,6.51006496598711237311,,,
lower_triangle,4001,8,6.51817730598850175738,,,
lower_triangle,4001,9,6.49321735801640897989,,,
lower_triangle,4201,0,7.90181858200230635703,,,
lower_triangle,4201,1,7.97034837899263948202,,,
lower_triangle,4201,2,7.86640834697755053639,,,
lower_triangle,4201,3,7.82399798600818030536,,,
lower_triangle,4201,4,7.84377734002191573381,,,
lower_triangle,4201,5,8.24819090997334569693,,,
lower_triangle,4201,6,8.17020402898197062314,,,
lower_triangle,4201,7,8.09705241600750014186,,,
lower_triangle,4201,8,8.02186709799570962787,,,
lower_triangle,4201,9,7.99267291100113652647,,,
lower_triangle,4401,0,9.50136149700847454369,,,
lower_triangle,4401,1,9.43793689602171070874,,,
lower_triangle,4401,2,9.59027891300502233207,,,
lower_triangle,4401,3,9.44539085097494535148,,,
lower_triangle,4401,4,9.49634401299408636987,,,
lower_triangle,4401,5,9.38129659698461182415,,,
lower_triangle,4401,6,9.48356734702247194946,,,
lower_triangle,4401,7,9.45596123099676333368,,,
lower_triangle,4401,8,9.60803073199349455535,,,
lower_triangle,4401,9,9.41191695397719740868,,,
lower_triangle,4601,0,11.0849234469933435321,,,
lower_triangle,4601,1,11.1860233350016642362,,,
lower_triangle,4601,2,11.2422203510068356991,,,
lower_triangle,4601,3,10.846544931991957128,,,
lower_triangle,4601,4,11.0436612149933353066,,,
lower_triangle,4601,5,11.3685687790275551379,,,
lower_triangle,4601,6,11.1066086489881854504,,,
lower_triangle,4601,7,11.1554622080002445728,,,
lower_triangle,4601,8,11.1423914979968685657,,,
lower_triangle,4601,9,11.1541474989790003747,,,
lower_triangle,4801,0,13.1990082499978598207,,,
lower_triangle,4801,1,13.1143438720027916133,,,
lower_triangle,4801,2,13.2267265130067244172,,,
lower_triangle,4801,3,13.2551977770053781569,,,
lower_triangle,4801,4,13.2669444020139053464,,,
lower_triangle,4801,5,13.2947901860170532018,,,
lower_triangle,4801,6,13.3263417709968052804,,,
lower_triangle,4801,7,13.2143581080017611384,,,
lower_triangle,4801,8,13.3425268789869733155,,,
lower_triangle,4801,9,13.626624944998184219,,,
