method,n,repeat,elapsed_seconds,logdet_library,logdet_factor,relative_difference_percent
openmp_tile_list_parallel,3401,0,1.61956496699713170528,,,
openmp_tile_list_parallel,3401,1,1.62320286702015437186,,,
openmp_tile_list_parallel,3401,2,1.62290981001569889486,,,
openmp_tile_list_parallel,3401,3,1.62059445399791002274,,,
openmp_tile_list_parallel,3401,4,1.62257648000377230346,,,
openmp_tile_list_parallel,3401,5,1.62346562999300658703,,,
openmp_tile_list_parallel,3401,6,1.6307216610002797097,,,
openmp_tile_list_parallel,3401,7,1.62570684499223716557,,,
openmp_tile_list_parallel,3401,8,1.62456441097310744226,,,
openmp_tile_list_parallel,3401,9,1.6211350990051869303,,,
openmp_tile_list_parallel,3601,0,2.04129037397797219455,,,
openmp_tile_list_parallel,3601,1,2.04120544801116921008,,,
openmp_tile_list_parallel,3601,2,2.03743881001719273627,,,
openmp_tile_list_parallel,3601,3,2.03849480400094762444,,,
openmp_tile_list_parallel,3601,4,2.03886809598770923913,,,
openmp_tile_list_parallel,3601,5,2.04170187399722635746,,,
openmp_tile_list_parallel,3601,6,2.04644859099062159657,,,
openmp_tile_list_parallel,3601,7,2.0393785820051562041,,,
openmp_tile_list_parallel,3601,8,2.01443357201060280204,,,
openmp_tile_list_parallel,3601,9,2.0524968709796667099,,,
openmp_tile_list_parallel,3801,0,2.19525370100745931268,,,
openmp_tile_list_parallel,3801,1,2.1863163780071772635,,,
openmp_tile_list_parallel,3801,2,2.20460610900772735476,,,
openmp_tile_list_parallel,3801,3,2.20279728699824772775,,,
openmp_tile_list_parallel,3801,4,2.20686273000319488347,,,
openmp_tile_list_parallel,3801,5,2.18793791098869405687,,,
openmp_tile_list_parallel,3801,6,2.20292254100786522031,,,
openmp_tile_list_parallel,3801,7,2.20872717499150894582,,,
openmp_tile_list_parallel,3801,8,2.2076863669790327549,,,
openmp_tile_list_parallel,3801,9,2.2071745299908798188,,,
openmp_tile_list_parallel,4001,0,2.55545439399429596961,,,
openmp_tile_list_parallel,4001,1,2.57225928001571446657,,,
openmp_tile_list_parallel,4001,2,2.57131087299785576761,,,
openmp_tile_list_parallel,4001,3,2.56687624900951050222,,,
openmp_tile_list_parallel,4001,4,2.55825555897899903357,,,
openmp_tile_list_parallel,4001,5,2.5729809030017349869,,,
openmp_tile_list_parallel,4001,6,2.56965160300023853779,,,
openmp_tile_list_parallel,4001,7,2.56729755000560544431,,,
openmp_tile_list_parallel,4001,8,2.56688864799798466265,,,
openmp_tile_list_parallel,4001,9,2.5665534529834985733,,,
openmp_tile_list_parallel,4201,0,2.98307461800868622959,,,
openmp_tile_list_parallel,4201,1,2.97993719001533463597,,,
openmp_tile_list_parallel,4201,2,2.98017989099025726318,,,
openmp_tile_list_parallel,4201,3,2.96165414201095700264,,,
openmp_tile_list_parallel,4201,4,2.97470729998894967139,,,
openmp_tile_list_parallel,4201,5,2.97930937202181667089,,,
openmp_tile_list_parallel,4201,6,2.98144330701325088739,,,
openmp_tile_list_parallel,4201,7,2.98903398899710737169,,,
openmp_tile_list_parallel,4201,8,2.98037544699036516249,,,
openmp_tile_list_parallel,4201,9,2.99321171600604429841,,,
openmp_tile_list_parallel,4401,0,3.39688694599317386746,,,
openmp_tile_list_parallel,4401,1,3.4048568449798040092,,,
openmp_tile_list_parallel,4401,2,3.410789328976534307,,,
openmp_tile_list_parallel,4401,3,3.40802878202521242201,,,
openmp_tile_list_parallel,4401,4,3.40419885798473842442,,,
openmp_tile_list_parallel,4401,5,3.405500524997478351,,,
openmp_tile_list_parallel,4401,6,3.3985169910010881722,,,
openmp_tile_list_parallel,4401,7,3.41508466697996482253,,,
openmp_tile_list_parallel,4401,8,3.40659329501795582473,,,
openmp_tile_list_parallel,4401,9,3.40965724800480529666,,,
openmp_tile_list_parallel,4601,0,3.99118556501343846321,,,
openmp_tile_list_parallel,4601,1,3.96495576799497939646,,,
openmp_tile_list_parallel,4601,2,3.96100015201955102384,,,
openmp_tile_list_parallel,4601,3,3.96986803697654977441,,,
openmp_tile_list_parallel,4601,4,3.98488972397171892226,,,
openmp_tile_list_parallel,4601,5,3.9874857430113479495,,,
openmp_tile_list_parallel,4601,6,4.0023831099970266223,,,
openmp_tile_list_parallel,4601,7,3.96589531199424527586,,,
openmp_tile_list_parallel,4601,8,3.9752062259940430522,,,
openmp_tile_list_parallel,4601,9,3.99110590902273543179,,,
openmp_tile_list_parallel,4801,0,4.40007261699065566063,,,
openmp_tile_list_parallel,4801,1,4.35664108599303290248,,,
openmp_tile_list_parallel,4801,2,4.3874579120019916445,,,
openmp_tile_list_parallel,4801,3,4.39774806698551401496,,,
openmp_tile_list_parallel,4801,4,4.39729211499798111618,,,
openmp_tile_list_parallel,4801,5,4.39294824498938396573,,,
openmp_tile_list_parallel,4801,6,4.34706556698074564338,,,
openmp_tile_list_parallel,4801,7,4.39532591498573310673,,,
openmp_tile_list_parallel,4801,8,4.39525609699194319546,,,
openmp_tile_list_parallel,4801,9,4.38108656799886375666,,,
