method,n,repeat,elapsed_seconds,logdet_library,logdet_factor,relative_difference_percent
openmp_tile_parallel_blocked,601,5,0.00907852401724085211754,,,
openmp_tile_parallel_blocked,601,6,0.00921164700412191450596,,,
openmp_tile_parallel_blocked,601,7,0.00913998699979856610298,,,
openmp_tile_parallel_blocked,601,8,0.00918494799407199025154,,,
openmp_tile_parallel_blocked,601,9,0.0090574460045900195837,,,
openmp_tile_parallel_blocked,801,0,0.0207707110093906521797,,,
openmp_tile_parallel_blocked,801,1,0.0208358659874647855759,,,
openmp_tile_parallel_blocked,801,2,0.0209446230146568268538,,,
openmp_tile_parallel_blocked,801,3,0.0208512649987824261189,,,
openmp_tile_parallel_blocked,801,4,0.021149767999304458499,,,
openmp_tile_parallel_blocked,801,5,0.0208553789998404681683,,,
openmp_tile_parallel_blocked,801,6,0.0207100849947892129421,,,
openmp_tile_parallel_blocked,801,7,0.0205394839867949485779,,,
openmp_tile_parallel_blocked,801,8,0.0207093280041590332985,,,
openmp_tile_parallel_blocked,801,9,0.0208206330134999006987,,,
openmp_tile_parallel_blocked,1001,0,0.039481537998653948307,,,
openmp_tile_parallel_blocked,1001,1,0.0394077530072536319494,,,
openmp_tile_parallel_blocked,1001,2,0.0397086679877247661352,,,
openmp_tile_parallel_blocked,1001,3,0.0393807399959769099951,,,
openmp_tile_parallel_blocked,1001,4,0.0397237049764953553677,,,
openmp_tile_parallel_blocked,1001,5,0.0397148189949803054333,,,
openmp_tile_parallel_blocked,1001,6,0.0394736730086151510477,,,
openmp_tile_parallel_blocked,1001,7,0.039474672987125813961,,,
openmp_tile_parallel_blocked,1001,8,0.0401617239986080676317,,,
openmp_tile_parallel_blocked,1001,9,0.0399008840031456202269,,,
openmp_tile_parallel_blocked,1201,0,0.0659139910130761563778,,,
openmp_tile_parallel_blocked,1201,1,0.0657360499899368733168,,,
openmp_tile_parallel_blocked,1201,2,0.0663833470025565475225,,,
openmp_tile_parallel_blocked,1201,3,0.0660429309937171638012,,,
openmp_tile_parallel_blocked,1201,4,0.066216984996572136879,,,
openmp_tile_parallel_blocked,1201,5,0.0656561369833070784807,,,
openmp_tile_parallel_blocked,1201,6,0.0660831340064760297537,,,
openmp_tile_parallel_blocked,1201,7,0.0661682600039057433605,,,
openmp_tile_parallel_blocked,1201,8,0.0661225569783709943295,,,
openmp_tile_parallel_blocked,1201,9,0.0661514060047920793295,,,
openmp_tile_parallel_blocked,1401,0,0.102243399975122883916,,,
openmp_tile_parallel_blocked,1401,1,0.102251431002514436841,,,
openmp_tile_parallel_blocked,1401,2,0.101983531989390030503,,,
openmp_tile_parallel_blocked,1401,3,0.102041466976515948772,,,
openmp_tile_parallel_blocked,1401,4,0.102279217011528089643,,,
openmp_tile_parallel_blocked,1401,5,0.101886877993820235133,,,
openmp_tile_parallel_blocked,1401,6,0.101948202995117753744,,,
openmp_tile_parallel_blocked,1401,7,0.102570357004879042506,,,
openmp_tile_parallel_blocked,1401,8,0.103131536016007885337,,,
openmp_tile_parallel_blocked,1401,9,0.103115475008962675929,,,
openmp_tile_parallel_blocked,1601,0,0.153108113008784130216,,,
openmp_tile_parallel_blocked,1601,1,0.152415147022111341357,,,
openmp_tile_parallel_blocked,1601,2,0.152970271010417491198,,,
openmp_tile_parallel_blocked,1601,3,0.151916753995465114713,,,
openmp_tile_parallel_blocked,1601,4,0.151493585988646373153,,,
openmp_tile_parallel_blocked,1601,5,0.152156498981639742851,,,
openmp_tile_parallel_blocked,1601,6,0.151554221025435253978,,,
openmp_tile_parallel_blocked,1601,7,0.151481744978809729218,,,
openmp_tile_parallel_blocked,1601,8,0.152013593993615359068,,,
openmp_tile_parallel_blocked,1601,9,0.151663193013519048691,,,
openmp_tile_parallel_blocked,1801,0,0.220620249019702896476,,,
openmp_tile_parallel_blocked,1801,1,0.22101365099661052227,,,
openmp_tile_parallel_blocked,1801,2,0.220127272012177854776,,,
openmp_tile_parallel_blocked,1801,3,0.219265316991368308663,,,
openmp_tile_parallel_blocked,1801,4,0.219681046990444883704,,,
openmp_tile_parallel_blocked,1801,5,0.220661160012241452932,,,
openmp_tile_parallel_blocked,1801,6,0.219767484988551586866,,,
openmp_tile_parallel_blocked,1801,7,0.220893821009667590261,,,
openmp_tile_parallel_blocked,1801,8,0.22051830598502419889,,,
openmp_tile_parallel_blocked,1801,9,0.220923859014874324203,,,
openmp_tile_parallel_blocked,2001,0,0.288825688010547310114,,,
openmp_tile_parallel_blocked,2001,1,0.288821470021503046155,,,
openmp_tile_parallel_blocked,2001,2,0.289684151997789740562,,,
openmp_tile_parallel_blocked,2001,3,0.289137810003012418747,,,
openmp_tile_parallel_blocked,2001,4,0.289897840004414319992,,,
openmp_tile_parallel_blocked,2001,5,0.289451645978260785341,,,
openmp_tile_parallel_blocked,2001,6,0.290711053006816655397,,,
openmp_tile_parallel_blocked,2001,7,0.290492152998922392726,,,
openmp_tile_parallel_blocked,2001,8,0.289890383981401100755,,,
openmp_tile_parallel_blocked,2001,9,0.290700719982851296663,,,
openmp_tile_parallel_blocked,2201,0,0.379335177014581859112,,,
openmp_tile_parallel_blocked,2201,1,0.377602367982035502791,,,
openmp_tile_parallel_blocked,2201,2,0.376231573987752199173,,,
openmp_tile_parallel_blocked,2201,3,0.375572116987314075232,,,
openmp_tile_parallel_blocked,2201,4,0.375167638994753360748,,,
openmp_tile_parallel_blocked,2201,5,0.375211478007258847356,,,
openmp_tile_parallel_blocked,2201,6,0.377530921017751097679,,,
openmp_tile_parallel_blocked,2201,7,0.376607652986422181129,,,
openmp_tile_parallel_blocked,2201,8,0.375983894977252930403,,,
openmp_tile_parallel_blocked,2201,9,0.376930948987137526274,,,
openmp_tile_parallel_blocked,2401,0,0.49137711001094430685,,,
openmp_tile_parallel_blocked,2401,1,0.49104231499950401485,,,
openmp_tile_parallel_blocked,2401,2,0.488468752999324351549,,,
openmp_tile_parallel_blocked,2401,3,0.488888702995609492064,,,
openmp_tile_parallel_blocked,2401,4,0.488534350995905697346,,,
openmp_tile_parallel_blocked,2401,5,0.486395364016061648726,,,
openmp_tile_parallel_blocked,2401,6,0.490377053007250651717,,,
openmp_tile_parallel_blocked,2401,7,0.48614521199488081038,,,
openmp_tile_parallel_blocked,2401,8,0.49139241798548027873,,,
openmp_tile_parallel_blocked,2401,9,0.488614305999362841249,,,
openmp_tile_parallel_blocked,2601,0,0.620818947994848713279,,,
openmp_tile_parallel_blocked,2601,1,0.620508518011774867773,,,
openmp_tile_parallel_blocked,2601,2,0.616047146002529188991,,,
openmp_tile_parallel_blocked,2601,3,0.617072697001276537776,,,
openmp_tile_parallel_blocked,2601,4,0.619161832990357652307,,,
openmp_tile_parallel_blocked,2601,5,0.620382555003743618727,,,
openmp_tile_parallel_blocked,2601,6,0.619566017994657158852,,,
openmp_tile_parallel_blocked,2601,7,0.618478939984925091267,,,
openmp_tile_parallel_blocked,2601,8,0.616847053985111415386,,,
openmp_tile_parallel_blocked,2601,9,0.61783164698863402009,,,
openmp_tile_parallel_blocked,2801,0,0.769561519991839304566,,,
openmp_tile_parallel_blocked,2801,1,0.770700036984635517001,,,
openmp_tile_parallel_blocked,2801,2,0.77721997798653319478,,,
openmp_tile_parallel_blocked,2801,3,0.776526735018705949187,,,
openmp_tile_parallel_blocked,2801,4,0.775980998005252331495,,,
openmp_tile_parallel_blocked,2801,5,0.753878484014421701431,,,
openmp_tile_parallel_blocked,2801,6,0.771669766982086002827,,,
openmp_tile_parallel_blocked,2801,7,0.771590998017927631736,,,
openmp_tile_parallel_blocked,2801,8,0.771938404999673366547,,,
openmp_tile_parallel_blocked,2801,9,0.743687820999184623361,,,
openmp_tile_parallel_blocked,3001,0,0.928250851982738822699,,,
openmp_tile_parallel_blocked,3001,1,0.930097405012929812074,,,
openmp_tile_parallel_blocked,3001,2,0.926851330004865303636,,,
openmp_tile_parallel_blocked,3001,3,0.932686229003593325615,,,
openmp_tile_parallel_blocked,3001,4,0.930077247001463547349,,,
openmp_tile_parallel_blocked,3001,5,0.930089065979700535536,,,
openmp_tile_parallel_blocked,3001,6,0.927901215007295832038,,,
openmp_tile_parallel_blocked,3001,7,0.92908094701124355197,,,
openmp_tile_parallel_blocked,3001,8,0.928329641988966614008,,,
openmp_tile_parallel_blocked,3001,9,0.928232819976983591914,,,
openmp_tile_parallel_blocked,3201,0,1.14880401399568654597,,,
openmp_tile_parallel_blocked,3201,1,1.15567007500794716179,,,
openmp_tile_parallel_blocked,3201,2,1.15632756700506433845,,,
openmp_tile_parallel_blocked,3201,3,1.1561774059955496341,,,
openmp_tile_parallel_blocked,3201,4,1.15656861499883234501,,,
openmp_tile_parallel_blocked,3201,5,1.15875526898889802396,,,
openmp_tile_parallel_blocked,3201,6,1.15361352101899683475,,,
openmp_tile_parallel_blocked,3201,7,1.1469789029797539115,,,
openmp_tile_parallel_blocked,3201,8,1.08898183700512163341,,,
openmp_tile_parallel_blocked,3201,9,1.09167034298297949135,,,
openmp_tile_parallel_blocked,3401,0,1.30739222199190407991,,,
openmp_tile_parallel_blocked,3401,1,1.30632645898731425405,,,
openmp_tile_parallel_blocked,3401,2,1.31057229900034144521,,,
openmp_tile_parallel_blocked,3401,3,1.31002726400038227439,,,
openmp_tile_parallel_blocked,3401,4,1.29999347802367992699,,,
openmp_tile_parallel_blocked,3401,5,1.30279690201859921217,,,
openmp_tile_parallel_blocked,3401,6,1.28258939099032431841,,,
openmp_tile_parallel_blocked,3401,7,1.26301755901658907533,,,
openmp_tile_parallel_blocked,3401,8,1.27599650900810956955,,,
openmp_tile_parallel_blocked,3401,9,1.2688254179956857115,,,
openmp_tile_parallel_blocked,3601,0,1.7781687500246334821,,,
openmp_tile_parallel_blocked,3601,1,1.77883786999154835939,,,
openmp_tile_parallel_blocked,3601,2,1.76819038699613884091,,,
openmp_tile_parallel_blocked,3601,3,1.75611096699140034616,,,
openmp_tile_parallel_blocked,3601,4,1.75406287400983273983,,,
openmp_tile_parallel_blocked,3601,5,1.75534073298331350088,,,
openmp_tile_parallel_blocked,3601,6,1.75282602600054815412,,,
openmp_tile_parallel_blocked,3601,7,1.7593256410036701709,,,
openmp_tile_parallel_blocked,3601,8,1.75142615698860026896,,,
openmp_tile_parallel_blocked,3601,9,1.74655211102799512446,,,
openmp_tile_parallel_blocked,3801,0,1.74199077198863960803,,,
openmp_tile_parallel_blocked,3801,1,1.74560617702081799507,,,
openmp_tile_parallel_blocked,3801,2,1.74076494999462738633,,,
openmp_tile_parallel_blocked,3801,3,1.73938560299575328827,,,
openmp_tile_parallel_blocked,3801,4,1.74757552999653853476,,,
openmp_tile_parallel_blocked,3801,5,1.76879550199373625219,,,
openmp_tile_parallel_blocked,3801,6,1.74798604400712065399,,,
openmp_tile_parallel_blocked,3801,7,1.76858922501560300589,,,
openmp_tile_parallel_blocked,3801,8,1.74771711000357754529,,,
openmp_tile_parallel_blocked,3801,9,1.75703835999593138695,,,
openmp_tile_parallel_blocked,4001,0,2.08673745300620794296,,,
openmp_tile_parallel_blocked,4001,1,2.02260841400129720569,,,
openmp_tile_parallel_blocked,4001,2,2.07417828799225389957,,,
openmp_tile_parallel_blocked,4001,3,2.20372139199753291905,,,
openmp_tile_parallel_blocked,4001,4,2.19229309502406977117,,,
openmp_tile_parallel_blocked,4001,5,2.19728288802434690297,,,
openmp_tile_parallel_blocked,4001,6,2.20401861899881623685,,,
openmp_tile_parallel_blocked,4001,7,2.20070495799882337451,,,
openmp_tile_parallel_blocked,4001,8,2.19680478598456829786,,,
openmp_tile_parallel_blocked,4001,9,2.2182878360035829246,,,
openmp_tile_parallel_blocked,4201,0,2.56262561999028548598,,,
openmp_tile_parallel_blocked,4201,1,2.56548818098963238299,,,
openmp_tile_parallel_blocked,4201,2,2.56787877299939282238,,,
openmp_tile_parallel_blocked,4201,3,2.56288839000626467168,,,
openmp_tile_parallel_blocked,4201,4,2.56793638900853693485,,,
openmp_tile_parallel_blocked,4201,5,2.56562878101249225438,,,
openmp_tile_parallel_blocked,4201,6,2.56434965098742395639,,,
openmp_tile_parallel_blocked,4201,7,2.56477997798356227577,,,
openmp_tile_parallel_blocked,4201,8,2.56431645699194632471,,,
openmp_tile_parallel_blocked,4201,9,2.56521317598526366055,,,
openmp_tile_parallel_blocked,4401,0,2.96163222199538722634,,,
openmp_tile_parallel_blocked,4401,1,2.96127697499468922615,,,
openmp_tile_parallel_blocked,4401,2,2.96288788699894212186,,,
openmp_tile_parallel_blocked,4401,3,2.94921027397504076362,,,
openmp_tile_parallel_blocked,4401,4,2.96922714199172332883,,,
openmp_tile_parallel_blocked,4401,5,2.96907711398671381176,,,
openmp_tile_parallel_blocked,4401,6,2.96503415598999708891,,,
openmp_tile_parallel_blocked,4401,7,2.97475216799648478627,,,
openmp_tile_parallel_blocked,4401,8,2.96750883501954376698,,,
openmp_tile_parallel_blocked,4401,9,2.96136067502084188163,,,
openmp_tile_parallel_blocked,4601,0,3.99186855199513956904,,,
openmp_tile_parallel_blocked,4601,1,3.99687306201667524874,,,
openmp_tile_parallel_blocked,4601,2,3.98613996000494807959,,,
openmp_tile_parallel_blocked,4601,3,3.9863171710167080164,,,
openmp_tile_parallel_blocked,4601,4,3.96748646398191340268,,,
openmp_tile_parallel_blocked,4601,5,3.96699011998134665191,,,
openmp_tile_parallel_blocked,4601,6,3.98339209298137575388,,,
openmp_tile_parallel_blocked,4601,7,3.98263787099858745933,,,
openmp_tile_parallel_blocked,4601,8,3.9883295999898109585,,,
openmp_tile_parallel_blocked,4601,9,3.98418673200649209321,,,
openmp_tile_parallel_blocked,4801,0,3.82821485199383459985,,,
openmp_tile_parallel_blocked,4801,1,3.83510567797929979861,,,
openmp_tile_parallel_blocked,4801,2,3.83936157298739999533,,,
openmp_tile_parallel_blocked,4801,3,3.82454005000181496143,,,
openmp_tile_parallel_blocked,4801,4,3.8531882020179182291,,,
openmp_tile_parallel_blocked,4801,5,3.83613821398466825485,,,
openmp_tile_parallel_blocked,4801,6,3.86146616298356093466,,,
openmp_tile_parallel_blocked,4801,7,3.84790938399964943528,,,
openmp_tile_parallel_blocked,4801,8,3.85016722700675018132,,,
openmp_tile_parallel_blocked,4801,9,3.8275983869971241802,,,
