method,n,repeat,elapsed_seconds,logdet_library,logdet_factor,relative_difference_percent
cholesky_blocked_tile_kernels,601,7,0.0211963019974064081907,,,
cholesky_blocked_tile_kernels,601,8,0.0211326690041460096836,,,
cholesky_blocked_tile_kernels,601,9,0.0211600530019495636225,,,
cholesky_blocked_tile_kernels,801,0,0.0506889619864523410797,,,
cholesky_blocked_tile_kernels,801,1,0.050521952012786641717,,,
cholesky_blocked_tile_kernels,801,2,0.0505848229804541915655,,,
cholesky_blocked_tile_kernels,801,3,0.0504584849986713379622,,,
cholesky_blocked_tile_kernels,801,4,0.0503946029930375516415,,,
cholesky_blocked_tile_kernels,801,5,0.0510382489883340895176,,,
cholesky_blocked_tile_kernels,801,6,0.0508829519967548549175,,,
cholesky_blocked_tile_kernels,801,7,0.050779982004314661026,,,
cholesky_blocked_tile_kernels,801,8,0.0507066640129778534174,,,
cholesky_blocked_tile_kernels,801,9,0.050530505017377436161,,,
cholesky_blocked_tile_kernels,1001,0,0.0994015850010327994823,,,
cholesky_blocked_tile_kernels,1001,1,0.099441594007657840848,,,
cholesky_blocked_tile_kernels,1001,2,0.0999542959907557815313,,,
cholesky_blocked_tile_kernels,1001,3,0.0995325899857562035322,,,
cholesky_blocked_tile_kernels,1001,4,0.0993568919948302209377,,,
cholesky_blocked_tile_kernels,1001,5,0.0994397979811765253544,,,
cholesky_blocked_tile_kernels,1001,6,0.099816328991437330842,,,
cholesky_blocked_tile_kernels,1001,7,0.0994650390057358890772,,,
cholesky_blocked_tile_kernels,1001,8,0.0992467069881968200207,,,
cholesky_blocked_tile_kernels,1001,9,0.0989675150194671005011,,,
cholesky_blocked_tile_kernels,1201,0,0.172412232990609481931,,,
cholesky_blocked_tile_kernels,1201,1,0.172778762003872543573,,,
cholesky_blocked_tile_kernels,1201,2,0.17225029601831920445,,,
cholesky_blocked_tile_kernels,1201,3,0.172512692020973190665,,,
cholesky_blocked_tile_kernels,1201,4,0.172264830995118245482,,,
cholesky_blocked_tile_kernels,1201,5,0.172946454986231401563,,,
cholesky_blocked_tile_kernels,1201,6,0.172929266002029180527,,,
cholesky_blocked_tile_kernels,1201,7,0.172735533997183665633,,,
cholesky_blocked_tile_kernels,1201,8,0.172559255996020510793,,,
cholesky_blocked_tile_kernels,1201,9,0.172431162995053455234,,,
cholesky_blocked_tile_kernels,1401,0,0.275354148994665592909,,,
cholesky_blocked_tile_kernels,1401,1,0.274355651024961844087,,,
cholesky_blocked_tile_kernels,1401,2,0.275039886997547000647,,,
cholesky_blocked_tile_kernels,1401,3,0.274060336989350616932,,,
cholesky_blocked_tile_kernels,1401,4,0.274716614017961546779,,,
cholesky_blocked_tile_kernels,1401,5,0.2752097480115480721,,,
cholesky_blocked_tile_kernels,1401,6,0.274740869004745036364,,,
cholesky_blocked_tile_kernels,1401,7,0.274904784018872305751,,,
cholesky_blocked_tile_kernels,1401,8,0.274556427990319207311,,,
cholesky_blocked_tile_kernels,1401,9,0.274766368995187804103,,,
cholesky_blocked_tile_kernels,1601,0,0.410276784008601680398,,,
cholesky_blocked_tile_kernels,1601,1,0.410265953978523612022,,,
cholesky_blocked_tile_kernels,1601,2,0.410904749995097517967,,,
cholesky_blocked_tile_kernels,1601,3,0.413512525003170594573,,,
cholesky_blocked_tile_kernels,1601,4,0.410798522003460675478,,,
cholesky_blocked_tile_kernels,1601,5,0.411170506005873903632,,,
cholesky_blocked_tile_kernels,1601,6,0.410321430012118071318,,,
cholesky_blocked_tile_kernels,1601,7,0.410226450010668486357,,,
cholesky_blocked_tile_kernels,1601,8,0.41072580902255140245,,,
cholesky_blocked_tile_kernels,1601,9,0.411263160000089555979,,,
cholesky_blocked_tile_kernels,1801,0,0.58407678001094609499,,,
cholesky_blocked_tile_kernels,1801,1,0.58421868502045981586,,,
cholesky_blocked_tile_kernels,1801,2,0.585343473008833825588,,,
cholesky_blocked_tile_kernels,1801,3,0.583607461012434214354,,,
cholesky_blocked_tile_kernels,1801,4,0.583836390025680884719,,,
cholesky_blocked_tile_kernels,1801,5,0.585127327998634427786,,,
cholesky_blocked_tile_kernels,1801,6,0.584260701987659558654,,,
cholesky_blocked_tile_kernels,1801,7,0.583882751001510769129,,,
cholesky_blocked_tile_kernels,1801,8,0.583238144987262785435,,,
cholesky_blocked_tile_kernels,1801,9,0.58403552600066177547,,,
cholesky_blocked_tile_kernels,2001,0,0.800181745027657598257,,,
cholesky_blocked_tile_kernels,2001,1,0.799607341003138571978,,,
cholesky_blocked_tile_kernels,2001,2,0.80048840399831533432,,,
cholesky_blocked_tile_kernels,2001,3,0.800668612006120383739,,,
cholesky_blocked_tile_kernels,2001,4,0.8057219760084990412,,,
cholesky_blocked_tile_kernels,2001,5,0.800310582999372854829,,,
cholesky_blocked_tile_kernels,2001,6,0.799671688990201801062,,,
cholesky_blocked_tile_kernels,2001,7,0.80128833101480267942,,,
cholesky_blocked_tile_kernels,2001,8,0.800795015005860477686,,,
cholesky_blocked_tile_kernels,2001,9,0.80165795300854369998,,,
cholesky_blocked_tile_kernels,2201,0,1.05634470301447436213,,,
cholesky_blocked_tile_kernels,2201,1,1.05698513900279067457,,,
cholesky_blocked_tile_kernels,2201,2,1.05541434499900788069,,,
cholesky_blocked_tile_kernels,2201,3,1.05576326200389303267,,,
cholesky_blocked_tile_kernels,2201,4,1.05610042699845507741,,,
cholesky_blocked_tile_kernels,2201,5,1.05796698998892679811,,,
cholesky_blocked_tile_kernels,2201,6,1.05611536698415875435,,,
cholesky_blocked_tile_kernels,2201,7,1.05647577799391001463,,,
cholesky_blocked_tile_kernels,2201,8,1.05840020297910086811,,,
cholesky_blocked_tile_kernels,2201,9,1.05514030499034561217,,,
cholesky_blocked_tile_kernels,2401,0,1.37320695101516321301,,,
cholesky_blocked_tile_kernels,2401,1,1.373338844976387918,,,
cholesky_blocked_tile_kernels,2401,2,1.37510745500912889838,,,
cholesky_blocked_tile_kernels,2401,3,1.37300854898057878017,,,
cholesky_blocked_tile_kernels,2401,4,1.37421702701249159873,,,
cholesky_blocked_tile_kernels,2401,5,1.37357876900932751596,,,
cholesky_blocked_tile_kernels,2401,6,1.37448896397836506367,,,
cholesky_blocked_tile_kernels,2401,7,1.37456244800705462694,,,
cholesky_blocked_tile_kernels,2401,8,1.3724501130054704845,,,
cholesky_blocked_tile_kernels,2401,9,1.3745172529888805002,,,
cholesky_blocked_tile_kernels,2601,0,1.75125555301201529801,,,
cholesky_blocked_tile_kernels,2601,1,1.74527847400167956948,,,
cholesky_blocked_tile_kernels,2601,2,1.74541938002221286297,,,
cholesky_blocked_tile_kernels,2601,3,1.74708789100986905396,,,
cholesky_blocked_tile_kernels,2601,4,1.74458592600421980023,,,
cholesky_blocked_tile_kernels,2601,5,1.74584713199874386191,,,
cholesky_blocked_tile_kernels,2601,6,1.74497299999347887933,,,
cholesky_blocked_tile_kernels,2601,7,1.7464372960093896836,,,
cholesky_blocked_tile_kernels,2601,8,1.74692146698362194002,,,
cholesky_blocked_tile_kernels,2601,9,1.74568432301748543978,,,
cholesky_blocked_tile_kernels,2801,0,2.18018376600230112672,,,
cholesky_blocked_tile_kernels,2801,1,2.18053391002467833459,,,
cholesky_blocked_tile_kernels,2801,2,2.17960398001014254987,,,
cholesky_blocked_tile_kernels,2801,3,2.18150880298344418406,,,
cholesky_blocked_tile_kernels,2801,4,2.18030377599643543363,,,
cholesky_blocked_tile_kernels,2801,5,2.18534478600486181676,,,
cholesky_blocked_tile_kernels,2801,6,2.18283285098732449114,,,
cholesky_blocked_tile_kernels,2801,7,2.18038552900543436408,,,
cholesky_blocked_tile_kernels,2801,8,2.1796122009982354939,,,
cholesky_blocked_tile_kernels,2801,9,2.17918409898993559182,,,
cholesky_blocked_tile_kernels,3001,0,2.68401985199307091534,,,
cholesky_blocked_tile_kernels,3001,1,2.68559259502217173576,,,
cholesky_blocked_tile_kernels,3001,2,2.6839437070011626929,,,
cholesky_blocked_tile_kernels,3001,3,2.68482032697647809982,,,
cholesky_blocked_tile_kernels,3001,4,2.68535394701757468283,,,
cholesky_blocked_tile_kernels,3001,5,2.68458973499946296215,,,
cholesky_blocked_tile_kernels,3001,6,2.68405062600504606962,,,
cholesky_blocked_tile_kernels,3001,7,2.69057991402223706245,,,
cholesky_blocked_tile_kernels,3001,8,2.68588359002023935318,,,
cholesky_blocked_tile_kernels,3001,9,2.68396579098771326244,,,
cholesky_blocked_tile_kernels,3201,0,3.26318587601417675614,,,
cholesky_blocked_tile_kernels,3201,1,3.26011098199523985386,,,
cholesky_blocked_tile_kernels,3201,2,3.25862417102325707674,,,
cholesky_blocked_tile_kernels,3201,3,3.25902415599557571113,,,
cholesky_blocked_tile_kernels,3201,4,3.25838904999545775354,,,
cholesky_blocked_tile_kernels,3201,5,3.25976014399202540517,,,
cholesky_blocked_tile_kernels,3201,6,3.25996295298682525754,,,
cholesky_blocked_tile_kernels,3201,7,3.26342129401746205986,,,
cholesky_blocked_tile_kernels,3201,8,3.26060243500978685915,,,
cholesky_blocked_tile_kernels,3201,9,3.2583461439935490489,,,
cholesky_blocked_tile_kernels,3401,0,3.90923085701069794595,,,
cholesky_blocked_tile_kernels,3401,1,3.90770195997902192175,,,
cholesky_blocked_tile_kernels,3401,2,3.90903646202059462667,,,
cholesky_blocked_tile_kernels,3401,3,3.9083841439860407263,,,
cholesky_blocked_tile_kernels,3401,4,3.90855242099496535957,,,
cholesky_blocked_tile_kernels,3401,5,3.9159907319990452379,,,
cholesky_blocked_tile_kernels,3401,6,3.90892938800971023738,,,
cholesky_blocked_tile_kernels,3401,7,3.90638105699326843023,,,
cholesky_blocked_tile_kernels,3401,8,3.90864049899391829967,,,
cholesky_blocked_tile_kernels,3401,9,3.90830338001251220703,,,
cholesky_blocked_tile_kernels,3601,0,4.64042768199578858912,,,
cholesky_blocked_tile_kernels,3601,1,4.64112817100249230862,,,
cholesky_blocked_tile_kernels,3601,2,4.64633369800867512822,,,
cholesky_blocked_tile_kernels,3601,3,4.63803557801293209195,,,
cholesky_blocked_tile_kernels,3601,4,4.63886753897531889379,,,
cholesky_blocked_tile_kernels,3601,5,4.63814537800499238074,,,
cholesky_blocked_tile_kernels,3601,6,4.63906152299023233354,,,
cholesky_blocked_tile_kernels,3601,7,4.64053970001987181604,,,
cholesky_blocked_tile_kernels,3601,8,4.64345151901943609118,,,
cholesky_blocked_tile_kernels,3601,9,4.64238310299697332084,,,
cholesky_blocked_tile_kernels,3801,0,5.47185052902204915881,,,
cholesky_blocked_tile_kernels,3801,1,5.47242946698679588735,,,
cholesky_blocked_tile_kernels,3801,2,5.47391648800112307072,,,
cholesky_blocked_tile_kernels,3801,3,5.47179107801639474928,,,
cholesky_blocked_tile_kernels,3801,4,5.47852248599519953132,,,
cholesky_blocked_tile_kernels,3801,5,5.47331127198413014412,,,
cholesky_blocked_tile_kernels,3801,6,5.47269702900666743517,,,
cholesky_blocked_tile_kernels,3801,7,5.47078346600756049156,,,
cholesky_blocked_tile_kernels,3801,8,5.47260083700530230999,,,
cholesky_blocked_tile_kernels,3801,9,5.47481278699706308544,,,
cholesky_blocked_tile_kernels,4001,0,6.37220654700649902225,,,
cholesky_blocked_tile_kernels,4001,1,6.37405967598897404969,,,
cholesky_blocked_tile_kernels,4001,2,6.36944823901285417378,,,
cholesky_blocked_tile_kernels,4001,3,6.3710670510190539062,,,
cholesky_blocked_tile_kernels,4001,4,6.3753579920157790184,,,
cholesky_blocked_tile_kernels,4001,5,6.37949899098020978272,,,
cholesky_blocked_tile_kernels,4001,6,6.3699959040095563978,,,
cholesky_blocked_tile_kernels,4001,7,6.35909370600711554289,,,
cholesky_blocked_tile_kernels,4001,8,6.34819975998834706843,,,
cholesky_blocked_tile_kernels,4001,9,6.36736384400865063071,,,
cholesky_blocked_tile_kernels,4201,0,7.35026916200877167284,,,
cholesky_blocked_tile_kernels,4201,1,7.4198005740181542933,,,
cholesky_blocked_tile_kernels,4201,2,7.37246866300120018423,,,
cholesky_blocked_tile_kernels,4201,3,7.38055410599918104708,,,
cholesky_blocked_tile_kernels,4201,4,7.37432858700049109757,,,
cholesky_blocked_tile_kernels,4201,5,7.37386948699713684618,,,
cholesky_blocked_tile_kernels,4201,6,7.3730687440256588161,,,
cholesky_blocked_tile_kernels,4201,7,7.37608842502231709659,,,
cholesky_blocked_tile_kernels,4201,8,7.37497567699756473303,,,
cholesky_blocked_tile_kernels,4201,9,7.37268512000446207821,,,
cholesky_blocked_tile_kernels,4401,0,8.4889782179961912334,,,
cholesky_blocked_tile_kernels,4401,1,8.49290264598676003516,,,
cholesky_blocked_tile_kernels,4401,2,8.48858830798417329788,,,
cholesky_blocked_tile_kernels,4401,3,8.48544543300522491336,,,
cholesky_blocked_tile_kernels,4401,4,8.49165841800277121365,,,
cholesky_blocked_tile_kernels,4401,5,8.4910691989935003221,,,
cholesky_blocked_tile_kernels,4401,6,8.48885048998636193573,,,
cholesky_blocked_tile_kernels,4401,7,8.48495827100123278797,,,
cholesky_blocked_tile_kernels,4401,8,8.49726363201625645161,,,
cholesky_blocked_tile_kernels,4401,9,8.49139270998421125114,,,
cholesky_blocked_tile_kernels,4601,0,9.68843388601089827716,,,
cholesky_blocked_tile_kernels,4601,1,9.68927747098496183753,,,
cholesky_blocked_tile_kernels,4601,2,9.68386943999212235212,,,
cholesky_blocked_tile_kernels,4601,3,9.68306304002180695534,,,
cholesky_blocked_tile_kernels,4601,4,9.68752618099097162485,,,
cholesky_blocked_tile_kernels,4601,5,9.68582826000056229532,,,
cholesky_blocked_tile_kernels,4601,6,9.68507958200643770397,,,
cholesky_blocked_tile_kernels,4601,7,9.68699665000895038247,,,
cholesky_blocked_tile_kernels,4601,8,9.68284289099392481148,,,
cholesky_blocked_tile_kernels,4601,9,9.68202800300787203014,,,
cholesky_blocked_tile_kernels,4801,0,11.0405599410005379468,,,
cholesky_blocked_tile_kernels,4801,1,11.0357999349944293499,,,
cholesky_blocked_tile_kernels,4801,2,11.0397691129765007645,,,
cholesky_blocked_tile_kernels,4801,3,11.0437516260135453194,,,
cholesky_blocked_tile_kernels,4801,4,11.0376483750005718321,,,
cholesky_blocked_tile_kernels,4801,5,11.0391273769782856107,,,
cholesky_blocked_tile_kernels,4801,6,11.0431489850161597133,,,
cholesky_blocked_tile_kernels,4801,7,11.0375366319785825908,,,
cholesky_blocked_tile_kernels,4801,8,11.0446013690088875592,,,
cholesky_blocked_tile_kernels,4801,9,11.0339419660158455372,,,
