method,n,threads,elapsed_median,elapsed_mean,elapsed_error
openmp_block_row_parallel,5000,58,0.356176874,0.35716736239999997,0.0025318848056964027
openmp_block_row_parallel,5000,59,0.35932108,0.3587542612,0.0020091411029516328
openmp_block_row_parallel,5000,60,0.358497531,0.3584943002,0.0012530149115488219
openmp_block_row_parallel,5000,61,0.356646707,0.35659366340000004,0.0005631731222482179
openmp_block_row_parallel,5000,62,0.357680524,0.35786344999999997,0.0008342862822481648
openmp_block_row_parallel,5000,63,0.358071033,0.3580430576,0.0011620242558758175
openmp_block_row_parallel,5000,64,0.356930234,0.3577553088,0.001660943846962073
openmp_block_row_parallel,5000,65,0.360733758,0.3608450188,0.0013880963351067034
openmp_block_row_parallel,5000,66,0.361152102,0.360942328,0.0006411598501485413
openmp_block_row_parallel,5000,67,0.360701399,0.3611066346,0.0013934769597454166
openmp_block_row_parallel,5000,68,0.359739961,0.3601529874,0.0011237591157139924
openmp_block_row_parallel,5000,69,0.35834323,0.3580140848,0.0007057914277856543
openmp_block_row_parallel,5000,70,0.355028292,0.355513299,0.0010354280762957173
openmp_block_row_parallel,5000,71,0.353377747,0.3534754366,0.0009605845138491267
openmp_block_row_parallel,5000,72,0.350709977,0.35124545939999996,0.0009388606871273914
openmp_block_row_parallel,5000,73,0.348552858,0.34874988,0.0010541813596675392
openmp_block_row_parallel,5000,74,0.347029296,0.347221688,0.0007719753692375745
openmp_block_row_parallel,5000,75,0.346729613,0.34675815060000004,0.0003170434693646678
openmp_block_row_parallel,5000,76,0.341187804,0.3415203076,0.0010890840569920909
openmp_row_parallel_unblocked,5000,1,10.4932747,10.472968744000001,0.052472570354924926
openmp_row_parallel_unblocked,5000,2,7.099124083,7.0914929542,0.011393185257068436
openmp_row_parallel_unblocked,5000,3,4.864064414,4.867216675,0.00603319241492154
openmp_row_parallel_unblocked,5000,4,3.815578031,3.8106483266,0.007268135725018108
openmp_row_parallel_unblocked,5000,5,3.289005111,3.2953578461999995,0.010025744493550705
openmp_row_parallel_unblocked,5000,6,2.753099438,2.7506359858,0.0068173510102531
openmp_row_parallel_unblocked,5000,7,2.526908777,2.5319880968,0.007502659160931794
openmp_row_parallel_unblocked,5000,8,2.28582917,2.2823616368,0.005935766332065584
openmp_row_parallel_unblocked,5000,9,2.163584568,2.1683527945999996,0.006623560342218046
openmp_row_parallel_unblocked,5000,10,2.028267142,2.0244071258,0.0056218616925510214
openmp_row_parallel_unblocked,5000,11,2.0367788,2.043586941,0.009609910754244243
openmp_row_parallel_unblocked,5000,12,1.832214966,1.8281548027999999,0.005781325654308639
openmp_row_parallel_unblocked,5000,13,1.854036082,1.8594585778,0.007871949832322724
openmp_row_parallel_unblocked,5000,14,1.805507586,1.7998191304,0.009368845429913711
openmp_row_parallel_unblocked,5000,15,1.750778286,1.7575743872,0.009907842880042114
openmp_row_parallel_unblocked,5000,16,1.588899274,1.5826213402,0.008728561464905664
openmp_row_parallel_unblocked,5000,17,1.625657343,1.63291687,0.010564041712928407
openmp_row_parallel_unblocked,5000,18,1.615179076,1.6077794376,0.010653802397780512
openmp_row_parallel_unblocked,5000,19,1.445734449,1.4529703638,0.010597199062471804
openmp_row_parallel_unblocked,5000,20,1.522052615,1.5145138980000001,0.011058786582664428
openmp_row_parallel_unblocked,5000,21,1.527528647,1.5336256933999999,0.009768252978509983
openmp_row_parallel_unblocked,5000,22,1.362860469,1.3556823269999998,0.011052771802083304
openmp_row_parallel_unblocked,5000,23,1.463437792,1.4713835365999999,0.011208330526944867
openmp_row_parallel_unblocked,5000,24,1.475030056,1.4675872192,0.010854018435828417
openmp_row_parallel_unblocked,5000,25,1.296794642,1.3052269874,0.011858166045543735
openmp_row_parallel_unblocked,5000,26,1.462981242,1.4553443343999999,0.011417414191496172
openmp_row_parallel_unblocked,5000,27,1.436804887,1.4437080766000001,0.010822263497408845
openmp_row_parallel_unblocked,5000,28,1.278412883,1.2686353082,0.013852007239665445
openmp_row_parallel_unblocked,5000,29,1.410089564,1.4194696918,0.013258849726181878
openmp_row_parallel_unblocked,5000,30,1.413623644,1.4042616414,0.013444119967874247
openmp_row_parallel_unblocked,5000,31,1.21791118,1.228431689,0.015363232658400765
openmp_row_parallel_unblocked,5000,32,1.394049795,1.3840529158,0.015169076481389678
openmp_row_parallel_unblocked,5000,33,1.18350625,1.1953763456,0.01640917796473436
openmp_row_parallel_unblocked,5000,34,1.316305446,1.3034627654000002,0.017994723001209915
openmp_row_parallel_unblocked,5000,35,1.198229641,1.210295251,0.017065864398337266
openmp_row_parallel_unblocked,5000,36,1.190460883,1.1786902718,0.016821715024365243
openmp_row_parallel_unblocked,5000,37,1.165639646,1.1786886556,0.018742595780358678
openmp_row_parallel_unblocked,5000,38,1.194348099,1.1825577755999999,0.016475501320943324
openmp_row_parallel_unblocked,5000,39,1.350235541,1.358611101,0.01168986953034933
openmp_row_parallel_unblocked,5000,40,1.154606358,1.1428673742000002,0.016857558118221632
openmp_row_parallel_unblocked,5000,41,1.15685111,1.167511194,0.01511921974451313
openmp_row_parallel_unblocked,5000,42,1.166231509,1.1555827235999998,0.014907552144166369
openmp_row_parallel_unblocked,5000,43,1.126277791,1.1358489559999998,0.01341309741745291
openmp_row_parallel_unblocked,5000,44,1.150533359,1.1408858056,0.014212395390841041
openmp_row_parallel_unblocked,5000,45,1.366502434,1.3713547482,0.008526991065678943
openmp_row_parallel_unblocked,5000,46,1.158427961,1.149894291,0.012905058592822954
openmp_row_parallel_unblocked,5000,47,1.136226635,1.1446121096000001,0.011882593999191485
openmp_row_parallel_unblocked,5000,48,1.112519744,1.1051631518,0.010350973967191871
openmp_row_parallel_unblocked,5000,49,1.103402383,1.1128669986,0.01424637742608673
openmp_row_parallel_unblocked,5000,50,1.142792108,1.13632942,0.010306061581727317
openmp_row_parallel_unblocked,5000,51,1.36651727,1.3687352212000001,0.005298140899587275
openmp_row_parallel_unblocked,5000,52,1.126496018,1.1193137898,0.009878832942947498
openmp_row_parallel_unblocked,5000,53,1.154906734,1.1601719158,0.008869587695500347
openmp_row_parallel_unblocked,5000,54,1.149625524,1.1428348218,0.010016954192625757
openmp_row_parallel_unblocked,5000,55,1.202462155,1.2073336922,0.008737129437924807
openmp_row_parallel_unblocked,5000,56,1.173453575,1.1677791795999999,0.008479125698314141
openmp_row_parallel_unblocked,5000,57,1.390133374,1.3897726622,0.00173436374779876
openmp_row_parallel_unblocked,5000,58,1.168097083,1.164202988,0.0071725847647064675
openmp_row_parallel_unblocked,5000,59,1.210164535,1.2137630406,0.006516469465068456
openmp_row_parallel_unblocked,5000,60,1.246516719,1.2456278906,0.003686571508072139
openmp_row_parallel_unblocked,5000,61,1.212779708,1.218371709,0.00878423116425231
openmp_row_parallel_unblocked,5000,62,1.238446948,1.2358939864,0.004608517168549755
openmp_row_parallel_unblocked,5000,63,1.45512012,1.4555977502,0.0017373564311212472
openmp_row_parallel_unblocked,5000,64,1.474952468,1.4751611238,0.0029995420890833982
openmp_row_parallel_unblocked,5000,65,1.297910621,1.300759094,0.004550891592917768
openmp_row_parallel_unblocked,5000,66,1.501676955,1.5017887693999998,0.0005556576201711512
openmp_row_parallel_unblocked,5000,67,1.283889936,1.2847972336,0.0021892984107466907
openmp_row_parallel_unblocked,5000,68,1.518685004,1.5188921756,0.0006196926008024092
openmp_row_parallel_unblocked,5000,69,1.550312098,1.550699501,0.0018664243554458873
openmp_row_parallel_unblocked,5000,70,1.34323902,1.3434089726,0.0015112223332512465
openmp_row_parallel_unblocked,5000,71,1.603145478,1.6005166852000001,0.004861618959709197
openmp_row_parallel_unblocked,5000,72,1.575740033,1.5764490966,0.00149097174659895
openmp_row_parallel_unblocked,5000,73,1.398967024,1.3990878966,0.0005558676187203375
openmp_row_parallel_unblocked,5000,74,1.608732979,1.6131499701999998,0.006830358527717086
openmp_row_parallel_unblocked,5000,75,1.614653743,1.6154057816000003,0.0013608176464759013
openmp_row_parallel_unblocked,5000,76,1.475752752,1.4757378574,0.0020808651079404204
openmp_task_dag_blocked,5000,1,4.60074213,4.6008066606,0.006005235889972915
openmp_task_dag_blocked,5000,2,2.324949824,2.325814817,0.007220972110276221
openmp_task_dag_blocked,5000,3,1.642164345,1.6397011771999999,0.005766318698090407
openmp_task_dag_blocked,5000,4,1.26256506,1.2640050318,0.004663900184105133
openmp_task_dag_blocked,5000,5,1.017631429,1.0184875214,0.0033399116414750438
openmp_task_dag_blocked,5000,6,0.858441405,0.8573826497999999,0.0026116554858900613
openmp_task_dag_blocked,5000,7,0.747223307,0.7474469184,0.002306515406484135
openmp_task_dag_blocked,5000,8,0.658790868,0.6592227744000001,0.0016477122570483088
openmp_task_dag_blocked,5000,9,0.594083487,0.5937047636,0.001258475807013938
openmp_task_dag_blocked,5000,10,0.5415451,0.5413428802,0.0022974329252299333
openmp_task_dag_blocked,5000,11,0.495109683,0.495332048,0.0006435923016883283
openmp_task_dag_blocked,5000,12,0.462849992,0.4627842854,0.0015623765702407581
openmp_task_dag_blocked,5000,13,0.429711098,0.4293099226,0.001155965952810575
openmp_task_dag_blocked,5000,14,0.403895892,0.4042101776,0.000764432661274567
openmp_task_dag_blocked,5000,15,0.378310621,0.3784835924,0.0009519393972503202
openmp_task_dag_blocked,5000,16,0.361853276,0.36258908339999996,0.0012933175109395261
openmp_task_dag_blocked,5000,17,0.341950108,0.3415871244,0.0012199587173125004
openmp_task_dag_blocked,5000,18,0.325973276,0.3262673504,0.0008038209193217859
openmp_task_dag_blocked,5000,19,0.311372932,0.3114082586,0.0006460745338328141
openmp_task_dag_blocked,5000,20,0.299627948,0.29943130279999997,0.00048795508852115957
openmp_task_dag_blocked,5000,21,0.289204608,0.288883271,0.0010388189942208358
openmp_task_dag_blocked,5000,22,0.276361854,0.2768582176,0.0010182464758911698
openmp_task_dag_blocked,5000,23,0.269130191,0.269005256,0.0006257759310180532
openmp_task_dag_blocked,5000,24,0.259414335,0.2595123236,0.0007863789333214332
openmp_task_dag_blocked,5000,25,0.251488714,0.25153127799999997,0.000922037401355549
openmp_task_dag_blocked,5000,26,0.245404107,0.2448891998,0.0009655486950572108
openmp_task_dag_blocked,5000,27,0.236177498,0.2359188472,0.0007602069793534506
openmp_task_dag_blocked,5000,28,0.232506079,0.23269809000000002,0.0006932932896649851
openmp_task_dag_blocked,5000,29,0.227871683,0.22773569179999997,0.0008526296425158444
openmp_task_dag_blocked,5000,30,0.223256033,0.22318899600000003,0.0005437700588226546
openmp_task_dag_blocked,5000,31,0.218159494,0.21791440280000002,0.0006035730721343472
openmp_task_dag_blocked,5000,32,0.21356913,0.21386834640000002,0.0007493659643544018
openmp_task_dag_blocked,5000,33,0.209777698,0.2095155712,0.0007188416547705121
openmp_task_dag_blocked,5000,34,0.20646995,0.20630964440000002,0.0004755605967364227
openmp_task_dag_blocked,5000,35,0.202337118,0.20265580860000001,0.0006087039444535415
openmp_task_dag_blocked,5000,36,0.198160013,0.1980029136,0.0005683943793496721
openmp_task_dag_blocked,5000,37,0.195416933,0.1952544084,0.0005564953530963113
openmp_task_dag_blocked,5000,38,0.192520333,0.1924675982,0.0006590845796187361
openmp_task_dag_blocked,5000,39,0.191501558,0.1913265276,0.0006275820637138183
openmp_task_dag_blocked,5000,40,0.188182382,0.1884669178,0.0006224457980259815
openmp_task_dag_blocked,5000,41,0.189253055,0.1890291392,0.0006833313038407467
openmp_task_dag_blocked,5000,42,0.185921274,0.1860663528,0.00024436405946804557
openmp_task_dag_blocked,5000,43,0.185482132,0.18564815640000001,0.0006508368669576925
openmp_task_dag_blocked,5000,44,0.182789622,0.18298028260000002,0.00055346282665035
openmp_task_dag_blocked,5000,45,0.181723565,0.181763003,0.00035126348585639986
openmp_task_dag_blocked,5000,46,0.179696768,0.1797746034,0.0005053783658847179
openmp_task_dag_blocked,5000,47,0.177133202,0.17703777059999998,0.0006357791104308857
openmp_task_dag_blocked,5000,48,0.175996685,0.17596222479999998,0.00046318994362000557
openmp_task_dag_blocked,5000,49,0.173792518,0.17361425260000002,0.0005281155281510809
openmp_task_dag_blocked,5000,50,0.180611455,0.1806749798,0.0005742874898660894
openmp_task_dag_blocked,5000,51,0.175826982,0.1759134468,0.0003026694972114025
openmp_task_dag_blocked,5000,52,0.172342317,0.1720285406,0.0006665938543140871
openmp_task_dag_blocked,5000,53,0.169574101,0.1695835082,0.0005055061819816889
openmp_task_dag_blocked,5000,54,0.166263699,0.1664121428,0.0005106857918330882
openmp_task_dag_blocked,5000,55,0.165936315,0.1660442432,0.0005993640024790514
openmp_task_dag_blocked,5000,56,0.163662281,0.16352721639999998,0.00045403409153751864
openmp_task_dag_blocked,5000,57,0.163558884,0.1634876088,0.00028460253248117976
openmp_task_dag_blocked,5000,58,0.16449255,0.1644530376,0.00030560461888982357
openmp_task_dag_blocked,5000,59,0.16481561,0.16506875999999998,0.0005169898859624754
openmp_task_dag_blocked,5000,60,0.163318134,0.1631951996,0.00033662279096162185
openmp_task_dag_blocked,5000,61,0.160937594,0.1611507142,0.0005551224651279182
openmp_task_dag_blocked,5000,62,0.159848121,0.15993096639999999,0.000335620265508948
openmp_task_dag_blocked,5000,63,0.161042033,0.1610706106,0.0003158381807220243
openmp_task_dag_blocked,5000,64,0.160936228,0.1609992308,0.00040734034249223944
openmp_task_dag_blocked,5000,65,0.15919196,0.15946555359999998,0.00055676880342186
openmp_task_dag_blocked,5000,66,0.158739883,0.1588061776,0.0002480129396932779
openmp_task_dag_blocked,5000,67,0.157852754,0.1579830428,0.0004160690920336426
openmp_task_dag_blocked,5000,68,0.161896106,0.16188528200000002,0.0003571471253748324
openmp_task_dag_blocked,5000,69,0.157151268,0.15697737220000002,0.0005705754943994752
openmp_task_dag_blocked,5000,70,0.156734337,0.1567047184,0.0002204323931623892
openmp_task_dag_blocked,5000,71,0.160128251,0.1602017618,0.00021938024762430076
openmp_task_dag_blocked,5000,72,0.154497917,0.154624387,0.0002859849459709343
openmp_task_dag_blocked,5000,73,0.159051171,0.158783929,0.0006323959251382718
openmp_task_dag_blocked,5000,74,0.157983973,0.1577644984,0.0005053501897707113
openmp_task_dag_blocked,5000,75,0.153788644,0.1534945264,0.0006396728960795541
openmp_task_dag_blocked,5000,76,0.154496676,0.1545162202,0.00035367872633959677
openmp_tile_list_parallel,5000,1,4.521935565,4.5263271884,0.013283717389946102
openmp_tile_list_parallel,5000,2,13.35843726,13.358921348,0.0066443333286743175
openmp_tile_list_parallel,5000,3,4.976438632,4.9756565432,0.0023682684243177673
openmp_tile_list_parallel,5000,4,6.8205434,6.820212295599999,0.019718655263008197
openmp_tile_list_parallel,5000,5,4.341781264,4.3388071022,0.005709556322983184
openmp_tile_list_parallel,5000,6,4.103464562,4.1025559642000005,0.00728607624058612
openmp_tile_list_parallel,5000,7,3.483942206,3.4842090176,0.004890331102843426
openmp_tile_list_parallel,5000,8,3.281000698,3.2818013730000004,0.005899181748559671
openmp_tile_list_parallel,5000,9,2.91325622,2.913358712,0.0031223436133911648
openmp_tile_list_parallel,5000,10,2.751315148,2.7507197418000002,0.004723951489158616
openmp_tile_list_parallel,5000,11,2.492533437,2.4920452992,0.0015563564676242196
openmp_tile_list_parallel,5000,12,2.367569153,2.3675084251999996,0.0030643762341240337
openmp_tile_list_parallel,5000,13,2.193875812,2.193936283,0.0024322997345176105
openmp_tile_list_parallel,5000,14,2.107646885,2.1075117978,0.002742239614024069
openmp_tile_list_parallel,5000,15,1.966083093,1.9657805545999998,0.0012475735524679283
openmp_tile_list_parallel,5000,16,1.901303575,1.8992552726,0.005165596333693306
openmp_tile_list_parallel,5000,17,1.800249287,1.8006668430000001,0.0025322740726347963
openmp_tile_list_parallel,5000,18,1.752925779,1.752090561,0.0026639238955571166
openmp_tile_list_parallel,5000,19,1.674249731,1.6731404238,0.0020213156712253657
openmp_tile_list_parallel,5000,20,1.632023477,1.6307616766,0.0038783302830955567
openmp_tile_list_parallel,5000,21,1.572393713,1.5723020256,0.0011765919264063957
openmp_tile_list_parallel,5000,22,1.541919035,1.5424191461999999,0.0023736481540010896
openmp_tile_list_parallel,5000,23,1.499065386,1.4986222928,0.0025181753636236664
openmp_tile_list_parallel,5000,24,1.470419228,1.4698860182,0.003042164299614894
openmp_tile_list_parallel,5000,25,1.430651565,1.4300116964,0.002338800303069801
openmp_tile_list_parallel,5000,26,1.408000322,1.4083242893999999,0.0045614951632852035
openmp_tile_list_parallel,5000,27,1.370518131,1.3718376254,0.0041042976937201
openmp_tile_list_parallel,5000,28,1.348924628,1.3482028332,0.005287916936679215
openmp_tile_list_parallel,5000,29,1.319788553,1.3203772260000002,0.0028286009765256404
openmp_tile_list_parallel,5000,30,1.303464939,1.3053498296000001,0.004519441807527361
openmp_tile_list_parallel,5000,31,1.281207199,1.2804795975999999,0.00556409867678848
openmp_tile_list_parallel,5000,32,1.26103242,1.2625866232,0.004611473242265171
openmp_tile_list_parallel,5000,33,1.243528251,1.2459846852,0.005334226128325156
openmp_tile_list_parallel,5000,34,1.229477616,1.2281729496,0.0039770581530603
openmp_tile_list_parallel,5000,35,1.215135613,1.2159447774,0.0011692464250375985
openmp_tile_list_parallel,5000,36,1.201672076,1.2003097139999999,0.004417840730226423
openmp_tile_list_parallel,5000,37,1.186968626,1.1864654882,0.003082667964362151
openmp_tile_list_parallel,5000,38,1.167409781,1.169129867,0.003239469834775457
openmp_tile_list_parallel,5000,39,1.157226569,1.1559183244,0.005449129973187984
openmp_tile_list_parallel,5000,40,1.14887746,1.1483026764,0.0041741803444836495
openmp_tile_list_parallel,5000,41,1.134842926,1.1356687084000001,0.0026778485612325865
openmp_tile_list_parallel,5000,42,1.118183663,1.1179071062000001,0.003296271438289933
openmp_tile_list_parallel,5000,43,1.119333025,1.1197125372,0.003283453438169176
openmp_tile_list_parallel,5000,44,1.099675273,1.0989270112,0.0029992403824894284
openmp_tile_list_parallel,5000,45,1.10124483,1.0990135354,0.005020998509873489
openmp_tile_list_parallel,5000,46,1.085051664,1.0864095710000001,0.002594622939149226
openmp_tile_list_parallel,5000,47,1.079339203,1.0792213172,0.0051170984872191
openmp_tile_list_parallel,5000,48,1.062773004,1.064754023,0.0075948324582951875
openmp_tile_list_parallel,5000,49,1.063676598,1.0630423026,0.005296276083026614
openmp_tile_list_parallel,5000,50,1.04844308,1.049852662,0.0034100404538917662
openmp_tile_list_parallel,5000,51,1.044871672,1.0458297742,0.007733510314183179
openmp_tile_list_parallel,5000,52,1.037082708,1.0384202779999998,0.0049531706771558225
openmp_tile_list_parallel,5000,53,1.035582202,1.0340687648,0.005477804022406026
openmp_tile_list_parallel,5000,54,1.025828048,1.0253280704,0.0089574361826063
openmp_tile_list_parallel,5000,55,1.020347939,1.021523332,0.004632080000678992
openmp_tile_list_parallel,5000,56,1.01198586,1.0114117606000002,0.007241162519007551
openmp_tile_list_parallel,5000,57,1.01608574,1.0134745924000002,0.006444958522119304
openmp_tile_list_parallel,5000,58,1.006863665,1.004857575,0.005205261450985084
openmp_tile_list_parallel,5000,59,0.999713973,1.001843051,0.009325432428828877
openmp_tile_list_parallel,5000,60,0.996656643,0.9960564046,0.008000591924154931
openmp_tile_list_parallel,5000,61,1.001675414,1.000155554,0.003933280993249261
openmp_tile_list_parallel,5000,62,0.989008565,0.990869056,0.007813681701553615
openmp_tile_list_parallel,5000,63,0.992773271,0.9891373917999999,0.006838222754418309
openmp_tile_list_parallel,5000,64,0.989116417,0.9893442704,0.00531638645319039
openmp_tile_list_parallel,5000,65,0.983746791,0.9844214323999999,0.0013046035982365414
openmp_tile_list_parallel,5000,66,0.978063604,0.9785221434,0.004911747033348565
openmp_tile_list_parallel,5000,67,0.98741026,0.9853403188,0.006421628513223359
openmp_tile_list_parallel,5000,68,0.976496621,0.9780825994000001,0.004798861812439405
openmp_tile_list_parallel,5000,69,0.976600671,0.9735903455999999,0.008225612902192734
openmp_tile_list_parallel,5000,70,0.970046623,0.9698536768,0.004770335680591497
openmp_tile_list_parallel,5000,71,0.967500873,0.9669551766,0.0036826012852330583
openmp_tile_list_parallel,5000,72,0.962355565,0.9614930810000001,0.004788907892820122
openmp_tile_list_parallel,5000,73,0.960330531,0.9617757476,0.009006584361849387
openmp_tile_list_parallel,5000,74,0.955618669,0.9540042120000001,0.007089581088973757
openmp_tile_list_parallel,5000,75,0.953054102,0.9538129566,0.004594616283339962
openmp_tile_list_parallel,5000,76,0.946307681,0.9448069536,0.0034129518136568763
openmp_tile_parallel_blocked,5000,1,3.768032815,3.7713483117999997,0.006663072242420342
openmp_tile_parallel_blocked,5000,2,1.975497463,1.9762679388,0.003977222513999876
openmp_tile_parallel_blocked,5000,3,1.339379937,1.3388121527999999,0.0012525060716144028
openmp_tile_parallel_blocked,5000,4,1.026860257,1.0275312894000002,0.0021832552684743624
openmp_tile_parallel_blocked,5000,5,0.836586626,0.8366382814,0.0004420464465367545
openmp_tile_parallel_blocked,5000,6,0.711420544,0.7118870982,0.0011693343652974784
openmp_tile_parallel_blocked,5000,7,0.622127576,0.622135778,0.00020974726234800474
openmp_tile_parallel_blocked,5000,8,0.554974925,0.5552352354,0.0008121541140530488
openmp_tile_parallel_blocked,5000,9,0.502430349,0.5026285796,0.0005920647377595897
openmp_tile_parallel_blocked,5000,10,0.460463369,0.4605581904,0.0002465289313859537
openmp_tile_parallel_blocked,5000,11,0.42596335,0.4259624262,9.360748781054585e-05
openmp_tile_parallel_blocked,5000,12,0.397509943,0.3975443834,0.0001355805846178002
openmp_tile_parallel_blocked,5000,13,0.3736073,0.37370869959999997,0.00023909442906162924
openmp_tile_parallel_blocked,5000,14,0.35291811,0.35292814899999997,9.655734945617482e-05
openmp_tile_parallel_blocked,5000,15,0.335309164,0.33538234,0.00014650753788285798
openmp_tile_parallel_blocked,5000,16,0.319579811,0.3196859256,0.00024667957172167844
openmp_tile_parallel_blocked,5000,17,0.30625457,0.3062885166,0.00022219795745640435
openmp_tile_parallel_blocked,5000,18,0.294481169,0.2945009992,0.00010953750110442737
openmp_tile_parallel_blocked,5000,19,0.283301116,0.2833307914,0.0001377820367112435
openmp_tile_parallel_blocked,5000,20,0.273750582,0.2737475298,0.00011567005661230827
openmp_tile_parallel_blocked,5000,21,0.265510768,0.2654697122,0.00010567360397327504
openmp_tile_parallel_blocked,5000,22,0.256776219,0.256807801,0.00016090383446799286
openmp_tile_parallel_blocked,5000,23,0.250355876,0.25032488500000005,0.00028295315955914076
openmp_tile_parallel_blocked,5000,24,0.243529724,0.2435988892,0.0001718621512570503
openmp_tile_parallel_blocked,5000,25,0.237666839,0.2377079198,0.00025656781838181097
openmp_tile_parallel_blocked,5000,26,0.232640818,0.23270966880000002,0.000317751486056636
openmp_tile_parallel_blocked,5000,27,0.22679288,0.22686555739999997,0.00025498638762355496
openmp_tile_parallel_blocked,5000,28,0.22322809,0.2232176022,0.00043574450107453593
openmp_tile_parallel_blocked,5000,29,0.219353763,0.2193535378,0.00011950130210462743
openmp_tile_parallel_blocked,5000,30,0.215013717,0.21496961099999998,0.00027952113593340773
openmp_tile_parallel_blocked,5000,31,0.212123673,0.211881517,0.0005227646994958642
openmp_tile_parallel_blocked,5000,32,0.20942192,0.20928231679999998,0.0003913858742471411
