optimisation,n,block_size,repeat,elapsed_seconds,logdet_library,logdet_factor,relative_difference_percent
openmp_tile_parallel_blocked,5000,7,4,0.287931634986307471991,,,
openmp_tile_parallel_blocked,5000,7,5,0.296219594980357214808,,,
openmp_tile_parallel_blocked,5000,7,6,0.290741853008512407541,,,
openmp_tile_parallel_blocked,5000,7,7,0.291095203981967642903,,,
openmp_tile_parallel_blocked,5000,7,8,0.292074234021129086614,,,
openmp_tile_parallel_blocked,5000,7,9,0.285386228992138057947,,,
openmp_tile_parallel_blocked,5000,8,0,0.236083861003862693906,,,
openmp_tile_parallel_blocked,5000,8,1,0.233568413998000323772,,,
openmp_tile_parallel_blocked,5000,8,2,0.235823746013920754194,,,
openmp_tile_parallel_blocked,5000,8,3,0.235999846976483240724,,,
openmp_tile_parallel_blocked,5000,8,4,0.235319293977227061987,,,
openmp_tile_parallel_blocked,5000,8,5,0.235786287987139075994,,,
openmp_tile_parallel_blocked,5000,8,6,0.238509747985517606139,,,
openmp_tile_parallel_blocked,5000,8,7,0.240475094004068523645,,,
openmp_tile_parallel_blocked,5000,8,8,0.236631523992400616407,,,
openmp_tile_parallel_blocked,5000,8,9,0.235383541992632672191,,,
openmp_tile_parallel_blocked,5000,9,0,0.24089882697444409132,,,
openmp_tile_parallel_blocked,5000,9,1,0.242752858001040294766,,,
openmp_tile_parallel_blocked,5000,9,2,0.239041082997573539615,,,
openmp_tile_parallel_blocked,5000,9,3,0.241017042979365214705,,,
openmp_tile_parallel_blocked,5000,9,4,0.242895545001374557614,,,
openmp_tile_parallel_blocked,5000,9,5,0.244894306000787764788,,,
openmp_tile_parallel_blocked,5000,9,6,0.23624269501306116581,,,
openmp_tile_parallel_blocked,5000,9,7,0.242872069997247308493,,,
openmp_tile_parallel_blocked,5000,9,8,0.241179225005907937884,,,
openmp_tile_parallel_blocked,5000,9,9,0.242420769005548208952,,,
openmp_tile_parallel_blocked,5000,10,0,0.23795501398853957653,,,
openmp_tile_parallel_blocked,5000,10,1,0.234749615017790347338,,,
openmp_tile_parallel_blocked,5000,10,2,0.235662685998249799013,,,
openmp_tile_parallel_blocked,5000,10,3,0.232879551011137664318,,,
openmp_tile_parallel_blocked,5000,10,4,0.237182962009683251381,,,
openmp_tile_parallel_blocked,5000,10,5,0.235105295985704287887,,,
openmp_tile_parallel_blocked,5000,10,6,0.235880763008026406169,,,
openmp_tile_parallel_blocked,5000,10,7,0.237111998023465275764,,,
openmp_tile_parallel_blocked,5000,10,8,0.235364242980722337961,,,
openmp_tile_parallel_blocked,5000,10,9,0.232481209008255973458,,,
openmp_tile_parallel_blocked,5000,11,0,0.231550728000001981854,,,
openmp_tile_parallel_blocked,5000,11,1,0.229637309996178373694,,,
openmp_tile_parallel_blocked,5000,11,2,0.229134013003204017878,,,
openmp_tile_parallel_blocked,5000,11,3,0.234383860020898282528,,,
openmp_tile_parallel_blocked,5000,11,4,0.232454188982956111431,,,
openmp_tile_parallel_blocked,5000,11,5,0.226536883012158796191,,,
openmp_tile_parallel_blocked,5000,11,6,0.228617749002296477556,,,
openmp_tile_parallel_blocked,5000,11,7,0.230738556012511253357,,,
openmp_tile_parallel_blocked,5000,11,8,0.227907210006378591061,,,
openmp_tile_parallel_blocked,5000,11,9,0.226269468024838715792,,,
openmp_tile_parallel_blocked,5000,12,0,0.198268901993287727237,,,
openmp_tile_parallel_blocked,5000,12,1,0.196288038976490497589,,,
openmp_tile_parallel_blocked,5000,12,2,0.197122745012165978551,,,
openmp_tile_parallel_blocked,5000,12,3,0.198362058989005163312,,,
openmp_tile_parallel_blocked,5000,12,4,0.197997257986571639776,,,
openmp_tile_parallel_blocked,5000,12,5,0.193123917008051648736,,,
openmp_tile_parallel_blocked,5000,12,6,0.195854545017937198281,,,
openmp_tile_parallel_blocked,5000,12,7,0.19744007798726670444,,,
openmp_tile_parallel_blocked,5000,12,8,0.198095151979941874743,,,
openmp_tile_parallel_blocked,5000,12,9,0.199093798000831156969,,,
openmp_tile_parallel_blocked,5000,13,0,0.20978856401052325964,,,
openmp_tile_parallel_blocked,5000,13,1,0.207561108982190489769,,,
openmp_tile_parallel_blocked,5000,13,2,0.212498018983751535416,,,
openmp_tile_parallel_blocked,5000,13,3,0.208043329010251909494,,,
openmp_tile_parallel_blocked,5000,13,4,0.210034143005032092333,,,
openmp_tile_parallel_blocked,5000,13,5,0.209404477005591616035,,,
openmp_tile_parallel_blocked,5000,13,6,0.211409687995910644531,,,
openmp_tile_parallel_blocked,5000,13,7,0.210832646989729255438,,,
openmp_tile_parallel_blocked,5000,13,8,0.208766268013278022408,,,
openmp_tile_parallel_blocked,5000,13,9,0.206154791987501084805,,,
openmp_tile_parallel_blocked,5000,14,0,0.206181083980482071638,,,
openmp_tile_parallel_blocked,5000,14,1,0.205917710991343483329,,,
openmp_tile_parallel_blocked,5000,14,2,0.204820621991530060768,,,
openmp_tile_parallel_blocked,5000,14,3,0.205327326984843239188,,,
openmp_tile_parallel_blocked,5000,14,4,0.235517774999607354403,,,
openmp_tile_parallel_blocked,5000,14,5,0.209370334021514281631,,,
openmp_tile_parallel_blocked,5000,14,6,0.206673089996911585331,,,
openmp_tile_parallel_blocked,5000,14,7,0.2055284300004132092,,,
openmp_tile_parallel_blocked,5000,14,8,0.209426338988123461604,,,
openmp_tile_parallel_blocked,5000,14,9,0.208027276006760075688,,,
openmp_tile_parallel_blocked,5000,15,0,0.21368118500686250627,,,
openmp_tile_parallel_blocked,5000,15,1,0.212516767001943662763,,,
openmp_tile_parallel_blocked,5000,15,2,0.213958110980456694961,,,
openmp_tile_parallel_blocked,5000,15,3,0.214088303007883951068,,,
openmp_tile_parallel_blocked,5000,15,4,0.213478078978369012475,,,
openmp_tile_parallel_blocked,5000,15,5,0.215854177018627524376,,,
openmp_tile_parallel_blocked,5000,15,6,0.218199763010488823056,,,
openmp_tile_parallel_blocked,5000,15,7,0.214024230022914707661,,,
openmp_tile_parallel_blocked,5000,15,8,0.213518240023404359818,,,
openmp_tile_parallel_blocked,5000,15,9,0.20955982099985703826,,,
openmp_tile_parallel_blocked,5000,16,0,0.19569544002297334373,,,
openmp_tile_parallel_blocked,5000,16,1,0.199426506995223462582,,,
openmp_tile_parallel_blocked,5000,16,2,0.195779983012471348047,,,
openmp_tile_parallel_blocked,5000,16,3,0.200535002979449927807,,,
openmp_tile_parallel_blocked,5000,16,4,0.193794825987424701452,,,
openmp_tile_parallel_blocked,5000,16,5,0.200516362994676455855,,,
openmp_tile_parallel_blocked,5000,16,6,0.194924351992085576057,,,
openmp_tile_parallel_blocked,5000,16,7,0.195614250988001003861,,,
openmp_tile_parallel_blocked,5000,16,8,0.196166258014272898436,,,
openmp_tile_parallel_blocked,5000,16,9,0.196901178976986557245,,,
openmp_tile_parallel_blocked,5000,17,0,0.208322448015678673983,,,
openmp_tile_parallel_blocked,5000,17,1,0.205102957988856360316,,,
openmp_tile_parallel_blocked,5000,17,2,0.206953438988421112299,,,
openmp_tile_parallel_blocked,5000,17,3,0.206589095003437250853,,,
openmp_tile_parallel_blocked,5000,17,4,0.203263061994221061468,,,
openmp_tile_parallel_blocked,5000,17,5,0.203090991999488323927,,,
openmp_tile_parallel_blocked,5000,17,6,0.206030020024627447128,,,
openmp_tile_parallel_blocked,5000,17,7,0.204929047002224251628,,,
openmp_tile_parallel_blocked,5000,17,8,0.201753150991862639785,,,
openmp_tile_parallel_blocked,5000,17,9,0.205155406001722440124,,,
openmp_tile_parallel_blocked,5000,18,0,0.212495487998239696026,,,
openmp_tile_parallel_blocked,5000,18,1,0.214628454996272921562,,,
openmp_tile_parallel_blocked,5000,18,2,0.21501015400281175971,,,
openmp_tile_parallel_blocked,5000,18,3,0.213631843012990429997,,,
openmp_tile_parallel_blocked,5000,18,4,0.215607877995353192091,,,
openmp_tile_parallel_blocked,5000,18,5,0.214437599002849310637,,,
openmp_tile_parallel_blocked,5000,18,6,0.213105189002817496657,,,
openmp_tile_parallel_blocked,5000,18,7,0.216653722018236294389,,,
openmp_tile_parallel_blocked,5000,18,8,0.218246162985451519489,,,
openmp_tile_parallel_blocked,5000,18,9,0.214080734993331134319,,,
openmp_tile_parallel_blocked,5000,19,0,0.21773385800770483911,,,
openmp_tile_parallel_blocked,5000,19,1,0.214740886003710329533,,,
openmp_tile_parallel_blocked,5000,19,2,0.213772574992617592216,,,
openmp_tile_parallel_blocked,5000,19,3,0.218088041001465171576,,,
openmp_tile_parallel_blocked,5000,19,4,0.217958954977802932262,,,
openmp_tile_parallel_blocked,5000,19,5,0.216469816019525751472,,,
openmp_tile_parallel_blocked,5000,19,6,0.212033804011298343539,,,
openmp_tile_parallel_blocked,5000,19,7,0.218574917002115398645,,,
openmp_tile_parallel_blocked,5000,19,8,0.213973275996977463365,,,
openmp_tile_parallel_blocked,5000,19,9,0.218162335979286581278,,,
openmp_tile_parallel_blocked,5000,20,0,0.211541950004175305367,,,
openmp_tile_parallel_blocked,5000,20,1,0.210365629027364775538,,,
openmp_tile_parallel_blocked,5000,20,2,0.208589434012537822127,,,
openmp_tile_parallel_blocked,5000,20,3,0.208754637016681954265,,,
openmp_tile_parallel_blocked,5000,20,4,0.206475418992340564728,,,
openmp_tile_parallel_blocked,5000,20,5,0.212167560006491839886,,,
openmp_tile_parallel_blocked,5000,20,6,0.208882070000981912017,,,
openmp_tile_parallel_blocked,5000,20,7,0.206681470997864380479,,,
openmp_tile_parallel_blocked,5000,20,8,0.210678211995400488377,,,
openmp_tile_parallel_blocked,5000,20,9,0.211137717997189611197,,,
openmp_tile_parallel_blocked,5000,21,0,0.220595822989707812667,,,
openmp_tile_parallel_blocked,5000,21,1,0.214785911986837163568,,,
openmp_tile_parallel_blocked,5000,21,2,0.217499620979651808739,,,
openmp_tile_parallel_blocked,5000,21,3,0.21819777498603798449,,,
openmp_tile_parallel_blocked,5000,21,4,0.218307484989054501057,,,
openmp_tile_parallel_blocked,5000,21,5,0.21847717100172303617,,,
openmp_tile_parallel_blocked,5000,21,6,0.220217277994379401207,,,
openmp_tile_parallel_blocked,5000,21,7,0.218528789002448320389,,,
openmp_tile_parallel_blocked,5000,21,8,0.214215918997069820762,,,
openmp_tile_parallel_blocked,5000,21,9,0.217606216989224776626,,,
openmp_tile_parallel_blocked,5000,22,0,0.225434238003799691796,,,
openmp_tile_parallel_blocked,5000,22,1,0.230491043999791145325,,,
openmp_tile_parallel_blocked,5000,22,2,0.22399022901663556695,,,
openmp_tile_parallel_blocked,5000,22,3,0.22476494099828414619,,,
openmp_tile_parallel_blocked,5000,22,4,0.227485732000786811113,,,
openmp_tile_parallel_blocked,5000,22,5,0.227519430016400292516,,,
openmp_tile_parallel_blocked,5000,22,6,0.235412043984979391098,,,
openmp_tile_parallel_blocked,5000,22,7,0.224541622999822720885,,,
openmp_tile_parallel_blocked,5000,22,8,0.223886666994076222181,,,
openmp_tile_parallel_blocked,5000,22,9,0.234399873996153473854,,,
openmp_tile_parallel_blocked,5000,23,0,0.245663052017334848642,,,
openmp_tile_parallel_blocked,5000,23,1,0.2443764330237172544,,,
openmp_tile_parallel_blocked,5000,23,2,0.246205017989268526435,,,
openmp_tile_parallel_blocked,5000,23,3,0.230675333004910498857,,,
openmp_tile_parallel_blocked,5000,23,4,0.245807133003836497664,,,
openmp_tile_parallel_blocked,5000,23,5,0.228648386982968077064,,,
openmp_tile_parallel_blocked,5000,23,6,0.229137210000772029161,,,
openmp_tile_parallel_blocked,5000,23,7,0.236314805981237441301,,,
openmp_tile_parallel_blocked,5000,23,8,0.246638095006346702576,,,
openmp_tile_parallel_blocked,5000,23,9,0.231232841004384681582,,,
openmp_tile_parallel_blocked,5000,24,0,0.235778651025611907244,,,
openmp_tile_parallel_blocked,5000,24,1,0.235409757005982100964,,,
openmp_tile_parallel_blocked,5000,24,2,0.237092363007832318544,,,
openmp_tile_parallel_blocked,5000,24,3,0.237975259020458906889,,,
openmp_tile_parallel_blocked,5000,24,4,0.23627758302609436214,,,
openmp_tile_parallel_blocked,5000,24,5,0.233821647998411208391,,,
openmp_tile_parallel_blocked,5000,24,6,0.235979971010237932205,,,
openmp_tile_parallel_blocked,5000,24,7,0.233623748004902154207,,,
openmp_tile_parallel_blocked,5000,24,8,0.230833737005013972521,,,
openmp_tile_parallel_blocked,5000,24,9,0.236182026012102141976,,,
openmp_tile_parallel_blocked,5000,25,0,0.243532936001429334283,,,
openmp_tile_parallel_blocked,5000,25,1,0.244238168001174926758,,,
openmp_tile_parallel_blocked,5000,25,2,0.241986738983541727066,,,
openmp_tile_parallel_blocked,5000,25,3,0.242042700992897152901,,,
openmp_tile_parallel_blocked,5000,25,4,0.2444875469955150038,,,
openmp_tile_parallel_blocked,5000,25,5,0.243740073987282812595,,,
openmp_tile_parallel_blocked,5000,25,6,0.242340151016833260655,,,
openmp_tile_parallel_blocked,5000,25,7,0.242186057002982124686,,,
openmp_tile_parallel_blocked,5000,25,8,0.241400900005828589201,,,
openmp_tile_parallel_blocked,5000,25,9,0.241454291011905297637,,,
openmp_tile_parallel_blocked,5000,26,0,0.2479573800228536129,,,
openmp_tile_parallel_blocked,5000,26,1,0.248988232982810586691,,,
openmp_tile_parallel_blocked,5000,26,2,0.246462762996088713408,,,
openmp_tile_parallel_blocked,5000,26,3,0.247750278998864814639,,,
openmp_tile_parallel_blocked,5000,26,4,0.246862770000007003546,,,
openmp_tile_parallel_blocked,5000,26,5,0.247721004998311400414,,,
openmp_tile_parallel_blocked,5000,26,6,0.24573525399318896234,,,
openmp_tile_parallel_blocked,5000,26,7,0.24830861302325502038,,,
openmp_tile_parallel_blocked,5000,26,8,0.247526205988833680749,,,
openmp_tile_parallel_blocked,5000,26,9,0.248701734002679586411,,,
openmp_tile_parallel_blocked,5000,27,0,0.2577752330107614398,,,
openmp_tile_parallel_blocked,5000,27,1,0.25767761099268682301,,,
openmp_tile_parallel_blocked,5000,27,2,0.256706453015794977546,,,
openmp_tile_parallel_blocked,5000,27,3,0.255986361997202038765,,,
openmp_tile_parallel_blocked,5000,27,4,0.26397755599464289844,,,
openmp_tile_parallel_blocked,5000,27,5,0.264688176976051181555,,,
openmp_tile_parallel_blocked,5000,27,6,0.264264124009059742093,,,
openmp_tile_parallel_blocked,5000,27,7,0.263548282004194334149,,,
openmp_tile_parallel_blocked,5000,27,8,0.261569107009563595057,,,
openmp_tile_parallel_blocked,5000,27,9,0.262634631013497710228,,,
openmp_tile_parallel_blocked,5000,28,0,0.246307405002880841494,,,
openmp_tile_parallel_blocked,5000,28,1,0.245512357010738924146,,,
openmp_tile_parallel_blocked,5000,28,2,0.242004291998455300927,,,
openmp_tile_parallel_blocked,5000,28,3,0.242825583991361781955,,,
openmp_tile_parallel_blocked,5000,28,4,0.243225839018123224378,,,
openmp_tile_parallel_blocked,5000,28,5,0.243562805000692605972,,,
openmp_tile_parallel_blocked,5000,28,6,0.244057377014541998506,,,
openmp_tile_parallel_blocked,5000,28,7,0.241696311015402898192,,,
openmp_tile_parallel_blocked,5000,28,8,0.24209900200366973877,,,
openmp_tile_parallel_blocked,5000,28,9,0.241783840989228338003,,,
openmp_tile_parallel_blocked,5000,29,0,0.261985674005700275302,,,
openmp_tile_parallel_blocked,5000,29,1,0.260504138015676289797,,,
openmp_tile_parallel_blocked,5000,29,2,0.262107766000553965569,,,
openmp_tile_parallel_blocked,5000,29,3,0.262495269009377807379,,,
openmp_tile_parallel_blocked,5000,29,4,0.262612304999493062496,,,
openmp_tile_parallel_blocked,5000,29,5,0.269365087006008252501,,,
openmp_tile_parallel_blocked,5000,29,6,0.265718451002612709999,,,
openmp_tile_parallel_blocked,5000,29,7,0.265623494982719421387,,,
openmp_tile_parallel_blocked,5000,29,8,0.266660950990626588464,,,
openmp_tile_parallel_blocked,5000,29,9,0.26476258598268032074,,,
openmp_tile_parallel_blocked,5000,30,0,0.272610078012803569436,,,
openmp_tile_parallel_blocked,5000,30,1,0.271384181018220260739,,,
openmp_tile_parallel_blocked,5000,30,2,0.271237517008557915688,,,
openmp_tile_parallel_blocked,5000,30,3,0.273299968015635386109,,,
openmp_tile_parallel_blocked,5000,30,4,0.270747628004755824804,,,
openmp_tile_parallel_blocked,5000,30,5,0.273662381019676104188,,,
openmp_tile_parallel_blocked,5000,30,6,0.271488008002052083611,,,
openmp_tile_parallel_blocked,5000,30,7,0.270157074992312118411,,,
openmp_tile_parallel_blocked,5000,30,8,0.269735362991923466325,,,
openmp_tile_parallel_blocked,5000,30,9,0.270200178987579420209,,,
openmp_tile_parallel_blocked,5000,31,0,0.274166090006474405527,,,
openmp_tile_parallel_blocked,5000,31,1,0.273991572001250460744,,,
openmp_tile_parallel_blocked,5000,31,2,0.273556505009764805436,,,
openmp_tile_parallel_blocked,5000,31,3,0.274318370007677003741,,,
openmp_tile_parallel_blocked,5000,31,4,0.273548241006210446358,,,
openmp_tile_parallel_blocked,5000,31,5,0.27177471300819888711,,,
openmp_tile_parallel_blocked,5000,31,6,0.273657098994590342045,,,
openmp_tile_parallel_blocked,5000,31,7,0.272261877980781719089,,,
openmp_tile_parallel_blocked,5000,31,8,0.279145984997740015388,,,
openmp_tile_parallel_blocked,5000,31,9,0.279020364978350698948,,,
openmp_tile_parallel_blocked,5000,32,0,0.260659366002073511481,,,
openmp_tile_parallel_blocked,5000,32,1,0.259255032986402511597,,,
openmp_tile_parallel_blocked,5000,32,2,0.258615236991317942739,,,
openmp_tile_parallel_blocked,5000,32,3,0.256959123013075441122,,,
openmp_tile_parallel_blocked,5000,32,4,0.258191457978682592511,,,
openmp_tile_parallel_blocked,5000,32,5,0.257085927005391567945,,,
openmp_tile_parallel_blocked,5000,32,6,0.256800904986448585987,,,
openmp_tile_parallel_blocked,5000,32,7,0.256277493986999616027,,,
openmp_tile_parallel_blocked,5000,32,8,0.258218511997256428003,,,
openmp_tile_parallel_blocked,5000,32,9,0.255896679998841136694,,,
openmp_tile_parallel_blocked,5000,33,0,0.273235871020006015897,,,
openmp_tile_parallel_blocked,5000,33,1,0.273267947020940482616,,,
openmp_tile_parallel_blocked,5000,33,2,0.272468846000265330076,,,
openmp_tile_parallel_blocked,5000,33,3,0.272597261995542794466,,,
openmp_tile_parallel_blocked,5000,33,4,0.272909271006938070059,,,
openmp_tile_parallel_blocked,5000,33,5,0.273458237003069370985,,,
openmp_tile_parallel_blocked,5000,33,6,0.273781028983648866415,,,
openmp_tile_parallel_blocked,5000,33,7,0.272491816984256729484,,,
openmp_tile_parallel_blocked,5000,33,8,0.271338131016818806529,,,
openmp_tile_parallel_blocked,5000,33,9,0.27689355201437138021,,,
openmp_tile_parallel_blocked,5000,34,0,0.278834405995439738035,,,
openmp_tile_parallel_blocked,5000,34,1,0.280038558994419872761,,,
openmp_tile_parallel_blocked,5000,34,2,0.277129195979796350002,,,
openmp_tile_parallel_blocked,5000,34,3,0.277358082006685435772,,,
openmp_tile_parallel_blocked,5000,34,4,0.277351921016816049814,,,
openmp_tile_parallel_blocked,5000,34,5,0.277720386977307498455,,,
openmp_tile_parallel_blocked,5000,34,6,0.27934556300169788301,,,
openmp_tile_parallel_blocked,5000,34,7,0.279305050993571057916,,,
openmp_tile_parallel_blocked,5000,34,8,0.279517629998736083508,,,
openmp_tile_parallel_blocked,5000,34,9,0.278136985987657681108,,,
openmp_tile_parallel_blocked,5000,35,0,0.298319463996449485421,,,
openmp_tile_parallel_blocked,5000,35,1,0.286733689019456505775,,,
openmp_tile_parallel_blocked,5000,35,2,0.286395906005054712296,,,
openmp_tile_parallel_blocked,5000,35,3,0.285625884978799149394,,,
openmp_tile_parallel_blocked,5000,35,4,0.286905644985381513834,,,
openmp_tile_parallel_blocked,5000,35,5,0.286816990992520004511,,,
openmp_tile_parallel_blocked,5000,35,6,0.286040643986780196428,,,
openmp_tile_parallel_blocked,5000,35,7,0.286135732021648436785,,,
openmp_tile_parallel_blocked,5000,35,8,0.286837351013673469424,,,
openmp_tile_parallel_blocked,5000,35,9,0.285728981980355456471,,,
openmp_tile_parallel_blocked,5000,36,0,0.27444297799956984818,,,
openmp_tile_parallel_blocked,5000,36,1,0.273821816983399912715,,,
openmp_tile_parallel_blocked,5000,36,2,0.272613828012254089117,,,
openmp_tile_parallel_blocked,5000,36,3,0.273760670999763533473,,,
openmp_tile_parallel_blocked,5000,36,4,0.271388113993452861905,,,
openmp_tile_parallel_blocked,5000,36,5,0.274411832011537626386,,,
openmp_tile_parallel_blocked,5000,36,6,0.273151175002567470074,,,
openmp_tile_parallel_blocked,5000,36,7,0.272546076012076810002,,,
openmp_tile_parallel_blocked,5000,36,8,0.272848418011562898755,,,
openmp_tile_parallel_blocked,5000,36,9,0.272989788005361333489,,,
openmp_tile_parallel_blocked,5000,37,0,0.288960228994255885482,,,
openmp_tile_parallel_blocked,5000,37,1,0.28924341601668857038,,,
openmp_tile_parallel_blocked,5000,37,2,0.287982071982696652412,,,
openmp_tile_parallel_blocked,5000,37,3,0.288053089985623955727,,,
openmp_tile_parallel_blocked,5000,37,4,0.288459956995211541653,,,
openmp_tile_parallel_blocked,5000,37,5,0.288681546022417023778,,,
openmp_tile_parallel_blocked,5000,37,6,0.290511259983759373426,,,
openmp_tile_parallel_blocked,5000,37,7,0.288715036003850400448,,,
openmp_tile_parallel_blocked,5000,37,8,0.288411096000345423818,,,
openmp_tile_parallel_blocked,5000,37,9,0.288618378021055832505,,,
openmp_tile_parallel_blocked,5000,38,0,0.293917859002249315381,,,
openmp_tile_parallel_blocked,5000,38,1,0.292861950001679360867,,,
openmp_tile_parallel_blocked,5000,38,2,0.293295951007166877389,,,
openmp_tile_parallel_blocked,5000,38,3,0.293921184987993910909,,,
openmp_tile_parallel_blocked,5000,38,4,0.294782498007407411933,,,
openmp_tile_parallel_blocked,5000,38,5,0.298250751016894355416,,,
openmp_tile_parallel_blocked,5000,38,6,0.296782707009697332978,,,
openmp_tile_parallel_blocked,5000,38,7,0.296543426986318081617,,,
openmp_tile_parallel_blocked,5000,38,8,0.296842699986882507801,,,
openmp_tile_parallel_blocked,5000,38,9,0.295649973995750769973,,,
openmp_tile_parallel_blocked,5000,39,0,0.306450818985467776656,,,
openmp_tile_parallel_blocked,5000,39,1,0.305199725000420585275,,,
openmp_tile_parallel_blocked,5000,39,2,0.30519813401042483747,,,
openmp_tile_parallel_blocked,5000,39,3,0.305673935014056041837,,,
openmp_tile_parallel_blocked,5000,39,4,0.306178211001679301262,,,
openmp_tile_parallel_blocked,5000,39,5,0.304638500005239620805,,,
openmp_tile_parallel_blocked,5000,39,6,0.305393395014107227325,,,
openmp_tile_parallel_blocked,5000,39,7,0.305305296991718932986,,,
openmp_tile_parallel_blocked,5000,39,8,0.306247068016091361642,,,
openmp_tile_parallel_blocked,5000,39,9,0.305607590998988598585,,,
openmp_tile_parallel_blocked,5000,40,0,0.301338686986127868295,,,
openmp_tile_parallel_blocked,5000,40,1,0.300735822005663067102,,,
openmp_tile_parallel_blocked,5000,40,2,0.300645407987758517265,,,
openmp_tile_parallel_blocked,5000,40,3,0.298905773990554735065,,,
openmp_tile_parallel_blocked,5000,40,4,0.299418915004935115576,,,
openmp_tile_parallel_blocked,5000,40,5,0.300649055017856881022,,,
openmp_tile_parallel_blocked,5000,40,6,0.300468211004044860601,,,
