method,n,block_size,repeat,elapsed_seconds,logdet_library,logdet_factor,relative_difference_percent
openmp_block_row_parallel,5000,29,6,0.3650303180038463,,,
openmp_block_row_parallel,5000,29,7,0.3648894350044429,,,
openmp_block_row_parallel,5000,29,8,0.3656302480085287,,,
openmp_block_row_parallel,5000,29,9,0.3642078329867217,,,
openmp_block_row_parallel,5000,30,0,0.3615590280096512,,,
openmp_block_row_parallel,5000,30,1,0.3713355940126348,,,
openmp_block_row_parallel,5000,30,2,0.372678799991263,,,
openmp_block_row_parallel,5000,30,3,0.3680683790007606,,,
openmp_block_row_parallel,5000,30,4,0.3663916639925446,,,
openmp_block_row_parallel,5000,30,5,0.368070174998138,,,
openmp_block_row_parallel,5000,30,6,0.3655469430086668,,,
openmp_block_row_parallel,5000,30,7,0.3603379830019548,,,
openmp_block_row_parallel,5000,30,8,0.3631964050000533,,,
openmp_block_row_parallel,5000,30,9,0.3599202259792946,,,
openmp_block_row_parallel,5000,31,0,0.370379974017851,,,
openmp_block_row_parallel,5000,31,1,0.3673142270126845,,,
openmp_block_row_parallel,5000,31,2,0.3686019330052658,,,
openmp_block_row_parallel,5000,31,3,0.3655115569999907,,,
openmp_block_row_parallel,5000,31,4,0.3684555439976975,,,
openmp_block_row_parallel,5000,31,5,0.3684642250009346,,,
openmp_block_row_parallel,5000,31,6,0.3664794779906515,,,
openmp_block_row_parallel,5000,31,7,0.3671493899892084,,,
openmp_block_row_parallel,5000,31,8,0.3686007250216789,,,
openmp_block_row_parallel,5000,31,9,0.3654402710089925,,,
openmp_block_row_parallel,5000,32,0,0.3431034990062471,,,
openmp_block_row_parallel,5000,32,1,0.3407314460200723,,,
openmp_block_row_parallel,5000,32,2,0.3435575059847906,,,
openmp_block_row_parallel,5000,32,3,0.3416988950048107,,,
openmp_block_row_parallel,5000,32,4,0.3403946640028152,,,
openmp_block_row_parallel,5000,32,5,0.3401669820013921,,,
openmp_block_row_parallel,5000,32,6,0.3431893520173616,,,
openmp_block_row_parallel,5000,32,7,0.3408932849997654,,,
openmp_block_row_parallel,5000,32,8,0.3424898800149094,,,
openmp_block_row_parallel,5000,32,9,0.3419544300122652,,,
openmp_block_row_parallel,5000,33,0,0.3515928590204566,,,
openmp_block_row_parallel,5000,33,1,0.3523289290023967,,,
openmp_block_row_parallel,5000,33,2,0.3508564560033846,,,
openmp_block_row_parallel,5000,33,3,0.3512208739994093,,,
openmp_block_row_parallel,5000,33,4,0.3516512000060174,,,
openmp_block_row_parallel,5000,33,5,0.3514882650051731,,,
openmp_block_row_parallel,5000,33,6,0.3516774539893958,,,
openmp_block_row_parallel,5000,33,7,0.3491320660104975,,,
openmp_block_row_parallel,5000,33,8,0.3504930430208332,,,
openmp_block_row_parallel,5000,33,9,0.3503935699991416,,,
openmp_block_row_parallel,5000,34,0,0.36135844499222,,,
openmp_block_row_parallel,5000,34,1,0.3626476910139899,,,
openmp_block_row_parallel,5000,34,2,0.3630161430046427,,,
openmp_block_row_parallel,5000,34,3,0.3660552619840018,,,
openmp_block_row_parallel,5000,34,4,0.3640660269884392,,,
openmp_block_row_parallel,5000,34,5,0.3640226319839712,,,
openmp_block_row_parallel,5000,34,6,0.3648586100025568,,,
openmp_block_row_parallel,5000,34,7,0.3640545739908702,,,
openmp_block_row_parallel,5000,34,8,0.3638284440094139,,,
openmp_block_row_parallel,5000,34,9,0.3615977589797694,,,
openmp_block_row_parallel,5000,35,0,0.3750657069904264,,,
openmp_block_row_parallel,5000,35,1,0.3805663190141785,,,
openmp_block_row_parallel,5000,35,2,0.3789634569839108,,,
openmp_block_row_parallel,5000,35,3,0.3739456989860627,,,
openmp_block_row_parallel,5000,35,4,0.3832710639981087,,,
openmp_block_row_parallel,5000,35,5,0.3784059500030707,,,
openmp_block_row_parallel,5000,35,6,0.3733447960112243,,,
openmp_block_row_parallel,5000,35,7,0.3751490929862484,,,
openmp_block_row_parallel,5000,35,8,0.374290439998731,,,
openmp_block_row_parallel,5000,35,9,0.3741191419831011,,,
openmp_block_row_parallel,5000,36,0,0.3612077039724681,,,
openmp_block_row_parallel,5000,36,1,0.3596152800018899,,,
openmp_block_row_parallel,5000,36,2,0.3598896019975654,,,
openmp_block_row_parallel,5000,36,3,0.3598432390135712,,,
openmp_block_row_parallel,5000,36,4,0.3598386510275304,,,
openmp_block_row_parallel,5000,36,5,0.3587966109917033,,,
openmp_block_row_parallel,5000,36,6,0.3576794610125944,,,
openmp_block_row_parallel,5000,36,7,0.3567931360157672,,,
openmp_block_row_parallel,5000,36,8,0.358861717977561,,,
openmp_block_row_parallel,5000,36,9,0.356256584986113,,,
openmp_block_row_parallel,5000,37,0,0.3705096770136151,,,
openmp_block_row_parallel,5000,37,1,0.370017284003552,,,
openmp_block_row_parallel,5000,37,2,0.3696326320059597,,,
openmp_block_row_parallel,5000,37,3,0.3685159430024214,,,
openmp_block_row_parallel,5000,37,4,0.3697239180037286,,,
openmp_block_row_parallel,5000,37,5,0.368531566025922,,,
openmp_block_row_parallel,5000,37,6,0.3653284879983402,,,
openmp_block_row_parallel,5000,37,7,0.3684788690006826,,,
openmp_block_row_parallel,5000,37,8,0.3686319319822359,,,
openmp_block_row_parallel,5000,37,9,0.3672282290062867,,,
openmp_block_row_parallel,5000,38,0,0.3761409290018491,,,
openmp_block_row_parallel,5000,38,1,0.3763213210040703,,,
openmp_block_row_parallel,5000,38,2,0.375580316002015,,,
openmp_block_row_parallel,5000,38,3,0.3774504830071236,,,
openmp_block_row_parallel,5000,38,4,0.3737481739954091,,,
openmp_block_row_parallel,5000,38,5,0.3754600120009854,,,
openmp_block_row_parallel,5000,38,6,0.3766947299882303,,,
openmp_block_row_parallel,5000,38,7,0.3747311040060594,,,
openmp_block_row_parallel,5000,38,8,0.3766175799828488,,,
openmp_block_row_parallel,5000,38,9,0.3747086609946563,,,
openmp_block_row_parallel,5000,39,0,0.3888209369906689,,,
openmp_block_row_parallel,5000,39,1,0.3872103649773634,,,
openmp_block_row_parallel,5000,39,2,0.3868699909944552,,,
openmp_block_row_parallel,5000,39,3,0.3879760669951792,,,
openmp_block_row_parallel,5000,39,4,0.3854652250010985,,,
openmp_block_row_parallel,5000,39,5,0.3885539100156165,,,
openmp_block_row_parallel,5000,39,6,0.3865365019883029,,,
openmp_block_row_parallel,5000,39,7,0.3876203200197778,,,
openmp_block_row_parallel,5000,39,8,0.3883259470167104,,,
openmp_block_row_parallel,5000,39,9,0.388085876009427,,,
openmp_block_row_parallel,5000,40,0,0.378901885007508,,,
openmp_block_row_parallel,5000,40,1,0.3765729620063211,,,
openmp_block_row_parallel,5000,40,2,0.3748071959998924,,,
openmp_block_row_parallel,5000,40,3,0.3771866130118723,,,
openmp_block_row_parallel,5000,40,4,0.3779189390188548,,,
openmp_block_row_parallel,5000,40,5,0.3766495499876327,,,
openmp_block_row_parallel,5000,40,6,0.3755664600175805,,,
openmp_block_row_parallel,5000,40,7,0.3769444509816821,,,
openmp_block_row_parallel,5000,40,8,0.375829294003779,,,
openmp_block_row_parallel,5000,40,9,0.3785718949802685,,,
openmp_block_row_parallel,5000,41,0,0.394810182013316,,,
openmp_block_row_parallel,5000,41,1,0.3864871280093211,,,
openmp_block_row_parallel,5000,41,2,0.3873914330033585,,,
openmp_block_row_parallel,5000,41,3,0.3870998019992839,,,
openmp_block_row_parallel,5000,41,4,0.3862060020037461,,,
openmp_block_row_parallel,5000,41,5,0.3867924100195523,,,
openmp_block_row_parallel,5000,41,6,0.386414224980399,,,
openmp_block_row_parallel,5000,41,7,0.3888876859855372,,,
openmp_block_row_parallel,5000,41,8,0.3870121969957835,,,
openmp_block_row_parallel,5000,41,9,0.3869271849980577,,,
openmp_block_row_parallel,5000,42,0,0.4018838950141798,,,
openmp_block_row_parallel,5000,42,1,0.3996387929946649,,,
openmp_block_row_parallel,5000,42,2,0.399867770000128,,,
openmp_block_row_parallel,5000,42,3,0.3995156579767353,,,
openmp_block_row_parallel,5000,42,4,0.3982367629942018,,,
openmp_block_row_parallel,5000,42,5,0.3997823050012812,,,
openmp_block_row_parallel,5000,42,6,0.4008801000018138,,,
openmp_block_row_parallel,5000,42,7,0.4010796920047141,,,
openmp_block_row_parallel,5000,42,8,0.4000525510055013,,,
openmp_block_row_parallel,5000,42,9,0.4019095480034593,,,
openmp_block_row_parallel,5000,43,0,0.4068954490066971,,,
openmp_block_row_parallel,5000,43,1,0.4064563199935946,,,
openmp_block_row_parallel,5000,43,2,0.4066885689971968,,,
openmp_block_row_parallel,5000,43,3,0.4054774420219473,,,
openmp_block_row_parallel,5000,43,4,0.4050790879991836,,,
openmp_block_row_parallel,5000,43,5,0.4055688929802272,,,
openmp_block_row_parallel,5000,43,6,0.406834516004892,,,
openmp_block_row_parallel,5000,43,7,0.4065156629949342,,,
openmp_block_row_parallel,5000,43,8,0.406240530021023,,,
openmp_block_row_parallel,5000,43,9,0.4068596939905546,,,
openmp_block_row_parallel,5000,44,0,0.3971863029873929,,,
openmp_block_row_parallel,5000,44,1,0.3966951459879055,,,
openmp_block_row_parallel,5000,44,2,0.3980375980027019,,,
openmp_block_row_parallel,5000,44,3,0.397025621990906,,,
openmp_block_row_parallel,5000,44,4,0.3962352929811459,,,
openmp_block_row_parallel,5000,44,5,0.3972557729866821,,,
openmp_block_row_parallel,5000,44,6,0.3969597569957841,,,
openmp_block_row_parallel,5000,44,7,0.3982837280200328,,,
openmp_block_row_parallel,5000,44,8,0.3989619899948593,,,
openmp_block_row_parallel,5000,44,9,0.3974303040013182,,,
openmp_block_row_parallel,5000,45,0,0.4095863879774697,,,
openmp_block_row_parallel,5000,45,1,0.4097175829811021,,,
openmp_block_row_parallel,5000,45,2,0.4114094589895103,,,
openmp_block_row_parallel,5000,45,3,0.4110970680194441,,,
openmp_block_row_parallel,5000,45,4,0.4100501709908712,,,
openmp_block_row_parallel,5000,45,5,0.4101372869918122,,,
openmp_block_row_parallel,5000,45,6,0.4103774109971709,,,
openmp_block_row_parallel,5000,45,7,0.407641488010995,,,
openmp_block_row_parallel,5000,45,8,0.4102559209859464,,,
openmp_block_row_parallel,5000,45,9,0.4087109430111013,,,
