optimisation,n,block_size,repeat,elapsed_seconds,logdet_library,logdet_factor,relative_difference_percent
openmp_tile_list_parallel,5000,13,7,5.05817202500111307018,,,
openmp_tile_list_parallel,5000,13,8,5.04989464299796964042,,,
openmp_tile_list_parallel,5000,13,9,5.05035186499662813731,,,
openmp_tile_list_parallel,5000,14,0,3.68766251599663519301,,,
openmp_tile_list_parallel,5000,14,1,3.70290668300003744662,,,
openmp_tile_list_parallel,5000,14,2,3.68797462399743380956,,,
openmp_tile_list_parallel,5000,14,3,3.69488843699946301058,,,
openmp_tile_list_parallel,5000,14,4,3.70221889800086501054,,,
openmp_tile_list_parallel,5000,14,5,3.6928345389969763346,,,
openmp_tile_list_parallel,5000,14,6,3.6917448970016266685,,,
openmp_tile_list_parallel,5000,14,7,3.69457379400046193041,,,
openmp_tile_list_parallel,5000,14,8,3.69317371500073932111,,,
openmp_tile_list_parallel,5000,14,9,3.69542139899931498803,,,
openmp_tile_list_parallel,5000,15,0,3.48122590300044976175,,,
openmp_tile_list_parallel,5000,15,1,3.49939875500058406033,,,
openmp_tile_list_parallel,5000,15,2,3.48318470700178295374,,,
openmp_tile_list_parallel,5000,15,3,3.48394627300149295479,,,
openmp_tile_list_parallel,5000,15,4,3.47793156400075531565,,,
openmp_tile_list_parallel,5000,15,5,3.48084844199911458418,,,
openmp_tile_list_parallel,5000,15,6,3.48147267400054261088,,,
openmp_tile_list_parallel,5000,15,7,3.48383644100249512121,,,
openmp_tile_list_parallel,5000,15,8,3.48214216300038970076,,,
openmp_tile_list_parallel,5000,15,9,3.48281333699924289249,,,
openmp_tile_list_parallel,5000,16,0,3.38043820999882882461,,,
openmp_tile_list_parallel,5000,16,1,3.38797503399837296456,,,
openmp_tile_list_parallel,5000,16,2,3.37972564200026681647,,,
openmp_tile_list_parallel,5000,16,3,3.38262374600162729621,,,
openmp_tile_list_parallel,5000,16,4,3.37812073500026599504,,,
openmp_tile_list_parallel,5000,16,5,3.38264193899885867722,,,
openmp_tile_list_parallel,5000,16,6,3.37451080099708633497,,,
openmp_tile_list_parallel,5000,16,7,3.38194294399727368727,,,
openmp_tile_list_parallel,5000,16,8,3.39490597300027729943,,,
openmp_tile_list_parallel,5000,16,9,3.38090287500017439015,,,
openmp_tile_list_parallel,5000,17,0,3.52185856600044644438,,,
openmp_tile_list_parallel,5000,17,1,3.5189553210002486594,,,
openmp_tile_list_parallel,5000,17,2,3.51205273000232409686,,,
openmp_tile_list_parallel,5000,17,3,3.51176773200131719932,,,
openmp_tile_list_parallel,5000,17,4,3.51014712700271047652,,,
openmp_tile_list_parallel,5000,17,5,3.51631876399915199727,,,
openmp_tile_list_parallel,5000,17,6,3.51316572699943208136,,,
openmp_tile_list_parallel,5000,17,7,3.51300883899966720492,,,
openmp_tile_list_parallel,5000,17,8,3.51261634199909167364,,,
openmp_tile_list_parallel,5000,17,9,3.51963492000140831806,,,
openmp_tile_list_parallel,5000,18,0,3.07931337599802645855,,,
openmp_tile_list_parallel,5000,18,1,3.08363023700076155365,,,
openmp_tile_list_parallel,5000,18,2,3.07879450499967788346,,,
openmp_tile_list_parallel,5000,18,3,3.0833471109981474001,,,
openmp_tile_list_parallel,5000,18,4,3.08055319800041615963,,,
openmp_tile_list_parallel,5000,18,5,3.07892920199810760096,,,
openmp_tile_list_parallel,5000,18,6,3.08799756899679778144,,,
openmp_tile_list_parallel,5000,18,7,3.08616458499818691052,,,
openmp_tile_list_parallel,5000,18,8,3.07675648899748921394,,,
openmp_tile_list_parallel,5000,18,9,3.08121107199985999614,,,
openmp_tile_list_parallel,5000,19,0,3.56849347200113697909,,,
openmp_tile_list_parallel,5000,19,1,3.57117042399841011502,,,
openmp_tile_list_parallel,5000,19,2,3.56997977300125057809,,,
openmp_tile_list_parallel,5000,19,3,3.56753239300087443553,,,
openmp_tile_list_parallel,5000,19,4,3.57108997999966959469,,,
openmp_tile_list_parallel,5000,19,5,3.57487161999961244874,,,
openmp_tile_list_parallel,5000,19,6,3.56644448199949692935,,,
openmp_tile_list_parallel,5000,19,7,3.56858524000199395232,,,
openmp_tile_list_parallel,5000,19,8,3.56805653199990047142,,,
openmp_tile_list_parallel,5000,19,9,3.57066097299684770405,,,
openmp_tile_list_parallel,5000,20,0,3.41468203199838171713,,,
openmp_tile_list_parallel,5000,20,1,3.42408282100223004818,,,
openmp_tile_list_parallel,5000,20,2,3.46190125900102430023,,,
openmp_tile_list_parallel,5000,20,3,3.43283404999965569004,,,
openmp_tile_list_parallel,5000,20,4,3.425429502000042703,,,
openmp_tile_list_parallel,5000,20,5,3.41580738899938296527,,,
openmp_tile_list_parallel,5000,20,6,3.41314006500033428892,,,
openmp_tile_list_parallel,5000,20,7,3.42294441400008508936,,,
openmp_tile_list_parallel,5000,20,8,3.41462418599985539913,,,
openmp_tile_list_parallel,5000,20,9,3.41899813199779600836,,,
openmp_tile_list_parallel,5000,21,0,3.15395013499801279977,,,
openmp_tile_list_parallel,5000,21,1,3.1606601400017098058,,,
openmp_tile_list_parallel,5000,21,2,3.15384047499901498668,,,
openmp_tile_list_parallel,5000,21,3,3.16591408000022056513,,,
openmp_tile_list_parallel,5000,21,4,3.1559212220017798245,,,
openmp_tile_list_parallel,5000,21,5,3.16164977699736482464,,,
openmp_tile_list_parallel,5000,21,6,3.15398000699860858731,,,
openmp_tile_list_parallel,5000,21,7,3.1621189769975899253,,,
openmp_tile_list_parallel,5000,21,8,3.15652964299806626514,,,
openmp_tile_list_parallel,5000,21,9,3.16105314199739950709,,,
openmp_tile_list_parallel,5000,22,0,2.74355179200210841373,,,
openmp_tile_list_parallel,5000,22,1,2.74208780199842294678,,,
openmp_tile_list_parallel,5000,22,2,2.74001412300276570022,,,
openmp_tile_list_parallel,5000,22,3,2.74893382399750407785,,,
openmp_tile_list_parallel,5000,22,4,2.74295284699837793596,,,
openmp_tile_list_parallel,5000,22,5,2.74940050999794038944,,,
openmp_tile_list_parallel,5000,22,6,2.74758987000313936733,,,
openmp_tile_list_parallel,5000,22,7,2.74843884100118884817,,,
openmp_tile_list_parallel,5000,22,8,2.74485776800065650605,,,
openmp_tile_list_parallel,5000,22,9,2.74722755499897175469,,,
openmp_tile_list_parallel,5000,23,0,2.93203172200082917698,,,
openmp_tile_list_parallel,5000,23,1,2.93156533500223304145,,,
openmp_tile_list_parallel,5000,23,2,2.93139578599948436022,,,
openmp_tile_list_parallel,5000,23,3,2.94357041400144225918,,,
openmp_tile_list_parallel,5000,23,4,2.93552612400162615813,,,
openmp_tile_list_parallel,5000,23,5,2.92650074300036067143,,,
openmp_tile_list_parallel,5000,23,6,2.92863379299888038076,,,
openmp_tile_list_parallel,5000,23,7,2.92993903599926852621,,,
openmp_tile_list_parallel,5000,23,8,2.93618353799683973193,,,
openmp_tile_list_parallel,5000,23,9,2.93331367499922635034,,,
openmp_tile_list_parallel,5000,24,0,2.66856649400142487139,,,
openmp_tile_list_parallel,5000,24,1,2.66909440399831510149,,,
openmp_tile_list_parallel,5000,24,2,2.66646715700335334986,,,
openmp_tile_list_parallel,5000,24,3,2.66479860300023574382,,,
openmp_tile_list_parallel,5000,24,4,2.66574425699946004897,,,
openmp_tile_list_parallel,5000,24,5,2.66957294199892203324,,,
openmp_tile_list_parallel,5000,24,6,2.66473534699980518781,,,
openmp_tile_list_parallel,5000,24,7,2.66299462599999969825,,,
openmp_tile_list_parallel,5000,24,8,2.67171993800002383068,,,
openmp_tile_list_parallel,5000,24,9,2.67031052599850227125,,,
openmp_tile_list_parallel,5000,25,0,2.5519005300011485815,,,
openmp_tile_list_parallel,5000,25,1,2.55785768500209087506,,,
openmp_tile_list_parallel,5000,25,2,2.5574600500003725756,,,
openmp_tile_list_parallel,5000,25,3,2.55448748599883401766,,,
openmp_tile_list_parallel,5000,25,4,2.5538335759993060492,,,
openmp_tile_list_parallel,5000,25,5,2.56363035399772343226,,,
openmp_tile_list_parallel,5000,25,6,2.56019410299995797686,,,
openmp_tile_list_parallel,5000,25,7,2.55707082499793614261,,,
openmp_tile_list_parallel,5000,25,8,2.55867915000271750614,,,
openmp_tile_list_parallel,5000,25,9,2.5622170349997759331,,,
openmp_tile_list_parallel,5000,26,0,2.22136222499830182642,,,
openmp_tile_list_parallel,5000,26,1,2.22317941299843369052,,,
openmp_tile_list_parallel,5000,26,2,2.22611975899781100452,,,
openmp_tile_list_parallel,5000,26,3,2.21955711299960967153,,,
openmp_tile_list_parallel,5000,26,4,2.22051223299786215648,,,
openmp_tile_list_parallel,5000,26,5,2.21707402699757949449,,,
openmp_tile_list_parallel,5000,26,6,2.24178881499756244011,,,
openmp_tile_list_parallel,5000,26,7,2.21873472000152105466,,,
openmp_tile_list_parallel,5000,26,8,2.2274675310000020545,,,
openmp_tile_list_parallel,5000,26,9,2.22504368899899418466,,,
openmp_tile_list_parallel,5000,27,0,2.46727844199995161034,,,
openmp_tile_list_parallel,5000,27,1,2.46431765099987387657,,,
openmp_tile_list_parallel,5000,27,2,2.46663121599704027176,,,
openmp_tile_list_parallel,5000,27,3,2.4681743080000160262,,,
openmp_tile_list_parallel,5000,27,4,2.461015281001891708,,,
openmp_tile_list_parallel,5000,27,5,2.46158134800134575926,,,
openmp_tile_list_parallel,5000,27,6,2.46627166500184102915,,,
openmp_tile_list_parallel,5000,27,7,2.46455162600250332616,,,
openmp_tile_list_parallel,5000,27,8,2.47009351299857371487,,,
openmp_tile_list_parallel,5000,27,9,2.46522004100188496523,,,
openmp_tile_list_parallel,5000,28,0,2.20855681000102777034,,,
openmp_tile_list_parallel,5000,28,1,2.20485837399974116124,,,
openmp_tile_list_parallel,5000,28,2,2.20532639099837979302,,,
openmp_tile_list_parallel,5000,28,3,2.19490807200054405257,,,
openmp_tile_list_parallel,5000,28,4,2.20519482300005620345,,,
openmp_tile_list_parallel,5000,28,5,2.19642942599966772832,,,
openmp_tile_list_parallel,5000,28,6,2.20639060900066397153,,,
openmp_tile_list_parallel,5000,28,7,2.19733183599964831956,,,
openmp_tile_list_parallel,5000,28,8,2.20033372699981555343,,,
openmp_tile_list_parallel,5000,28,9,2.20127247499840450473,,,
openmp_tile_list_parallel,5000,29,0,2.25955116199838812463,,,
openmp_tile_list_parallel,5000,29,1,2.27659096400020644069,,,
openmp_tile_list_parallel,5000,29,2,2.26386848699985421263,,,
openmp_tile_list_parallel,5000,29,3,2.25825015000009443611,,,
openmp_tile_list_parallel,5000,29,4,2.2617320009994728025,,,
openmp_tile_list_parallel,5000,29,5,2.25597271799779264256,,,
openmp_tile_list_parallel,5000,29,6,2.26312522599982912652,,,
openmp_tile_list_parallel,5000,29,7,2.26502952100054244511,,,
openmp_tile_list_parallel,5000,29,8,2.25888009700065595098,,,
openmp_tile_list_parallel,5000,29,9,2.25960922800004482269,,,
openmp_tile_list_parallel,5000,30,0,2.00123674299902631901,,,
openmp_tile_list_parallel,5000,30,1,2.00840329899801872671,,,
openmp_tile_list_parallel,5000,30,2,2.00239151999994646758,,,
openmp_tile_list_parallel,5000,30,3,2.00864940800238400698,,,
openmp_tile_list_parallel,5000,30,4,2.00921014300183742307,,,
openmp_tile_list_parallel,5000,30,5,2.00764292500025476329,,,
openmp_tile_list_parallel,5000,30,6,2.00382122399969375692,,,
openmp_tile_list_parallel,5000,30,7,2.00449501299954135902,,,
openmp_tile_list_parallel,5000,30,8,2.00333801499800756574,,,
openmp_tile_list_parallel,5000,30,9,2.0086537990027863998,,,
openmp_tile_list_parallel,5000,31,0,2.16703279500143253244,,,
openmp_tile_list_parallel,5000,31,1,2.16932733299836399965,,,
openmp_tile_list_parallel,5000,31,2,2.16008876499836333096,,,
openmp_tile_list_parallel,5000,31,3,2.16303381900070235133,,,
openmp_tile_list_parallel,5000,31,4,2.16645074599728104658,,,
openmp_tile_list_parallel,5000,31,5,2.16819162699903245084,,,
openmp_tile_list_parallel,5000,31,6,2.16811660299936193042,,,
openmp_tile_list_parallel,5000,31,7,2.16620372300167218782,,,
openmp_tile_list_parallel,5000,31,8,2.16479822899782448076,,,
openmp_tile_list_parallel,5000,31,9,2.17476615600025979802,,,
openmp_tile_list_parallel,5000,32,0,1.75839708499916014262,,,
openmp_tile_list_parallel,5000,32,1,1.75763427399942884222,,,
openmp_tile_list_parallel,5000,32,2,1.76691328599918051623,,,
openmp_tile_list_parallel,5000,32,3,1.76373818599677179009,,,
openmp_tile_list_parallel,5000,32,4,1.76490873399961856194,,,
openmp_tile_list_parallel,5000,32,5,1.76163907299996935762,,,
openmp_tile_list_parallel,5000,32,6,1.75949221600239980035,,,
openmp_tile_list_parallel,5000,32,7,1.76434585199967841618,,,
openmp_tile_list_parallel,5000,32,8,1.76044670099872746505,,,
openmp_tile_list_parallel,5000,32,9,1.76172112800122704357,,,
openmp_tile_list_parallel,5000,33,0,1.95556559100077720359,,,
openmp_tile_list_parallel,5000,33,1,1.95030158300141920336,,,
openmp_tile_list_parallel,5000,33,2,1.95423168100023758598,,,
openmp_tile_list_parallel,5000,33,3,1.94949853300204267725,,,
openmp_tile_list_parallel,5000,33,4,1.94755116099986480549,,,
openmp_tile_list_parallel,5000,33,5,1.94964433399945846759,,,
openmp_tile_list_parallel,5000,33,6,1.95995157200013636611,,,
openmp_tile_list_parallel,5000,33,7,1.9530967820028308779,,,
openmp_tile_list_parallel,5000,33,8,1.95317168299879995175,,,
openmp_tile_list_parallel,5000,33,9,1.95241101500141667202,,,
openmp_tile_list_parallel,5000,34,0,1.77687263700136099942,,,
openmp_tile_list_parallel,5000,34,1,1.77735449000101652928,,,
openmp_tile_list_parallel,5000,34,2,1.77933357800066005439,,,
openmp_tile_list_parallel,5000,34,3,1.7793821769992064219,,,
openmp_tile_list_parallel,5000,34,4,1.77745268800208577886,,,
openmp_tile_list_parallel,5000,34,5,1.78335050199893885292,,,
openmp_tile_list_parallel,5000,34,6,1.77999428000111947767,,,
openmp_tile_list_parallel,5000,34,7,1.7735841329995309934,,,
openmp_tile_list_parallel,5000,34,8,1.77683607600192772225,,,
openmp_tile_list_parallel,5000,34,9,1.77677663799840956926,,,
openmp_tile_list_parallel,5000,35,0,1.88744804800080601126,,,
openmp_tile_list_parallel,5000,35,1,1.87989118299810797907,,,
openmp_tile_list_parallel,5000,35,2,1.8840458690028754063,,,
openmp_tile_list_parallel,5000,35,3,1.88824819500223384239,,,
openmp_tile_list_parallel,5000,35,4,1.88247527600105968304,,,
openmp_tile_list_parallel,5000,35,5,1.87768537099691457115,,,
openmp_tile_list_parallel,5000,35,6,1.87547175000145216472,,,
openmp_tile_list_parallel,5000,35,7,1.8838355530024273321,,,
openmp_tile_list_parallel,5000,35,8,1.87883222899836255237,,,
openmp_tile_list_parallel,5000,35,9,1.88390496200008783489,,,
openmp_tile_list_parallel,5000,36,0,1.54742542299936758354,,,
openmp_tile_list_parallel,5000,36,1,1.54912825100109330378,,,
openmp_tile_list_parallel,5000,36,2,1.54385676799938664772,,,
openmp_tile_list_parallel,5000,36,3,1.551270414001919562,,,
openmp_tile_list_parallel,5000,36,4,1.54676476199892931618,,,
openmp_tile_list_parallel,5000,36,5,1.54833192700243671425,,,
openmp_tile_list_parallel,5000,36,6,1.54272440800195909105,,,
openmp_tile_list_parallel,5000,36,7,1.54793856999822310172,,,
openmp_tile_list_parallel,5000,36,8,1.54486008599997148849,,,
openmp_tile_list_parallel,5000,36,9,1.54948807599794236012,,,
openmp_tile_list_parallel,5000,37,0,1.76301315399905433878,,,
openmp_tile_list_parallel,5000,37,1,1.77565649600001052022,,,
openmp_tile_list_parallel,5000,37,2,1.76639616900138207711,,,
openmp_tile_list_parallel,5000,37,3,1.76640757300265249796,,,
openmp_tile_list_parallel,5000,37,4,1.76973067500148317777,,,
openmp_tile_list_parallel,5000,37,5,1.77236560299934353679,,,
openmp_tile_list_parallel,5000,37,6,1.76632256900120410137,,,
openmp_tile_list_parallel,5000,37,7,1.76853180800026166253,,,
openmp_tile_list_parallel,5000,37,8,1.77483901899904594757,,,
openmp_tile_list_parallel,5000,37,9,1.76944801699937670492,,,
openmp_tile_list_parallel,5000,38,0,1.64071867000166093931,,,
openmp_tile_list_parallel,5000,38,1,1.62434018700150772929,,,
openmp_tile_list_parallel,5000,38,2,1.63040631500189192593,,,
openmp_tile_list_parallel,5000,38,3,1.62673207700208877213,,,
openmp_tile_list_parallel,5000,38,4,1.62774309300220920704,,,
openmp_tile_list_parallel,5000,38,5,1.63091347699810285121,,,
openmp_tile_list_parallel,5000,38,6,1.62872663700181874447,,,
openmp_tile_list_parallel,5000,38,7,1.6344928959988465067,,,
openmp_tile_list_parallel,5000,38,8,1.62906007199853775091,,,
openmp_tile_list_parallel,5000,38,9,1.62884770800155820325,,,
openmp_tile_list_parallel,5000,39,0,1.72591310400093789212,,,
openmp_tile_list_parallel,5000,39,1,1.72036166200268780813,,,
openmp_tile_list_parallel,5000,39,2,1.72838044900345266797,,,
openmp_tile_list_parallel,5000,39,3,1.72121888999754446559,,,
openmp_tile_list_parallel,5000,39,4,1.72378879399911966175,,,
openmp_tile_list_parallel,5000,39,5,1.72582302299997536466,,,
openmp_tile_list_parallel,5000,39,6,1.72492999200039776042,,,
openmp_tile_list_parallel,5000,39,7,1.72141336600179784,,,
openmp_tile_list_parallel,5000,39,8,1.72462925500076380558,,,
openmp_tile_list_parallel,5000,39,9,1.72856221400070353411,,,
openmp_tile_list_parallel,5000,40,0,1.3964326540008187294,,,
openmp_tile_list_parallel,5000,40,1,1.40122234799855505116,,,
openmp_tile_list_parallel,5000,40,2,1.39850801099964883178,,,
openmp_tile_list_parallel,5000,40,3,1.39951935100179980509,,,
openmp_tile_list_parallel,5000,40,4,1.39491702099985559471,,,
openmp_tile_list_parallel,5000,40,5,1.40142644300067331642,,,
openmp_tile_list_parallel,5000,40,6,1.39999407799768960103,,,
openmp_tile_list_parallel,5000,40,7,1.39818688900049892254,,,
openmp_tile_list_parallel,5000,40,8,1.39863650800180039369,,,
openmp_tile_list_parallel,5000,40,9,1.39945991999775287695,,,
openmp_tile_list_parallel,5000,41,0,1.61078465399987180717,,,
openmp_tile_list_parallel,5000,41,1,1.61739427999782492407,,,
openmp_tile_list_parallel,5000,41,2,1.60992349400112289004,,,
openmp_tile_list_parallel,5000,41,3,1.62350504000278306194,,,
openmp_tile_list_parallel,5000,41,4,1.60970152599838911556,,,
openmp_tile_list_parallel,5000,41,5,1.61178041200037114322,,,
openmp_tile_list_parallel,5000,41,6,1.61345747399900574237,,,
openmp_tile_list_parallel,5000,41,7,1.61474305999945499934,,,
openmp_tile_list_parallel,5000,41,8,1.61228858500180649571,,,
openmp_tile_list_parallel,5000,41,9,1.61653223699977388605,,,
openmp_tile_list_parallel,5000,42,0,1.51499598900045384653,,,
openmp_tile_list_parallel,5000,42,1,1.52082677499856799841,,,
openmp_tile_list_parallel,5000,42,2,1.52057871499710017815,,,
openmp_tile_list_parallel,5000,42,3,1.52287406500181532465,,,
openmp_tile_list_parallel,5000,42,4,1.52373523099959129468,,,
openmp_tile_list_parallel,5000,42,5,1.52182463300050585531,,,
openmp_tile_list_parallel,5000,42,6,1.52087291499992716126,,,
openmp_tile_list_parallel,5000,42,7,1.52709950099961133674,,,
openmp_tile_list_parallel,5000,42,8,1.51828136000040103681,,,
openmp_tile_list_parallel,5000,42,9,1.52553430199986905791,,,
openmp_tile_list_parallel,5000,43,0,1.61565059699933044612,,,
openmp_tile_list_parallel,5000,43,1,1.6083206229995994363,,,
openmp_tile_list_parallel,5000,43,2,1.60374478699668543413,,,
openmp_tile_list_parallel,5000,43,3,1.6143098060019838158,,,
openmp_tile_list_parallel,5000,43,4,1.60933820100035518408,,,
openmp_tile_list_parallel,5000,43,5,1.60626827099986257963,,,
openmp_tile_list_parallel,5000,43,6,1.60857955499886884354,,,
openmp_tile_list_parallel,5000,43,7,1.62244882899904041551,,,
openmp_tile_list_parallel,5000,43,8,1.61260202300036326051,,,
openmp_tile_list_parallel,5000,43,9,1.60873050400186912157,,,
openmp_tile_list_parallel,5000,44,0,1.37270859300042502582,,,
openmp_tile_list_parallel,5000,44,1,1.36951279799905023538,,,
openmp_tile_list_parallel,5000,44,2,1.37557367400222574361,,,
openmp_tile_list_parallel,5000,44,3,1.38000925500091398135,,,
openmp_tile_list_parallel,5000,44,4,1.38076366200039046817,,,
openmp_tile_list_parallel,5000,44,5,1.37784780999936629087,,,
openmp_tile_list_parallel,5000,44,6,1.37567325700001674704,,,
openmp_tile_list_parallel,5000,44,7,1.37362267299977247603,,,
openmp_tile_list_parallel,5000,44,8,1.38044362999789882451,,,
openmp_tile_list_parallel,5000,44,9,1.38424120699710329063,,,
openmp_tile_list_parallel,5000,45,0,1.55971757400038768537,,,
openmp_tile_list_parallel,5000,45,1,1.55545941400123410858,,,
openmp_tile_list_parallel,5000,45,2,1.54462611599956289865,,,
openmp_tile_list_parallel,5000,45,3,1.55822112200257834047,,,
openmp_tile_list_parallel,5000,45,4,1.54289862999939941801,,,
openmp_tile_list_parallel,5000,45,5,1.55763798599946312606,,,
openmp_tile_list_parallel,5000,45,6,1.54840611500185332261,,,
openmp_tile_list_parallel,5000,45,7,1.55217652799910865724,,,
openmp_tile_list_parallel,5000,45,8,1.55490002899750834331,,,
openmp_tile_list_parallel,5000,45,9,1.55063899000015226193,,,
openmp_tile_list_parallel,5000,46,0,1.41241621899825986475,,,
openmp_tile_list_parallel,5000,46,1,1.41479713800072204322,,,
openmp_tile_list_parallel,5000,46,2,1.41113454500009538606,,,
openmp_tile_list_parallel,5000,46,3,1.42207125400091172196,,,
openmp_tile_list_parallel,5000,46,4,1.4151852770010009408,,,
openmp_tile_list_parallel,5000,46,5,1.41544526500001666136,,,
openmp_tile_list_parallel,5000,46,6,1.4163410719993407838,,,
openmp_tile_list_parallel,5000,46,7,1.41672192499754601158,,,
openmp_tile_list_parallel,5000,46,8,1.40482697200059192255,,,
openmp_tile_list_parallel,5000,46,9,1.42153850400063674897,,,
openmp_tile_list_parallel,5000,47,0,1.46817177299817558378,,,
openmp_tile_list_parallel,5000,47,1,1.47820665100152837113,,,
openmp_tile_list_parallel,5000,47,2,1.46553969500018865801,,,
openmp_tile_list_parallel,5000,47,3,1.47372313500090967864,,,
openmp_tile_list_parallel,5000,47,4,1.47793025099963415414,,,
openmp_tile_list_parallel,5000,47,5,1.46583473400096409023,,,
openmp_tile_list_parallel,5000,47,6,1.46889333599756355397,,,
openmp_tile_list_parallel,5000,47,7,1.47315664800044032745,,,
openmp_tile_list_parallel,5000,47,8,1.47162812500027939677,,,
openmp_tile_list_parallel,5000,47,9,1.46642033199896104634,,,
openmp_tile_list_parallel,5000,48,0,1.31147823499850346707,,,
openmp_tile_list_parallel,5000,48,1,1.31745820600190199912,,,
openmp_tile_list_parallel,5000,48,2,1.31426127400118275546,,,
openmp_tile_list_parallel,5000,48,3,1.31820140600029844791,,,
openmp_tile_list_parallel,5000,48,4,1.30996539500119979493,,,
openmp_tile_list_parallel,5000,48,5,1.31951064199893153273,,,
openmp_tile_list_parallel,5000,48,6,1.31605134900019038469,,,
openmp_tile_list_parallel,5000,48,7,1.31939634300215402618,,,
openmp_tile_list_parallel,5000,48,8,1.31187702199895284139,,,
openmp_tile_list_parallel,5000,48,9,1.32529804200021317229,,,
openmp_tile_list_parallel,5000,49,0,1.46034680800221394747,,,
openmp_tile_list_parallel,5000,49,1,1.46161898300124448724,,,
openmp_tile_list_parallel,5000,49,2,1.45073051500003202818,,,
openmp_tile_list_parallel,5000,49,3,1.4536342450010124594,,,
openmp_tile_list_parallel,5000,49,4,1.45887212800153065473,,,
openmp_tile_list_parallel,5000,49,5,1.46841403100188472308,,,
openmp_tile_list_parallel,5000,49,6,1.45758345899957930669,,,
openmp_tile_list_parallel,5000,49,7,1.46231141699900035746,,,
openmp_tile_list_parallel,5000,49,8,1.46252563300004112534,,,
openmp_tile_list_parallel,5000,49,9,1.46255559900237130933,,,
openmp_tile_list_parallel,5000,50,0,1.34443133199965814129,,,
