optimisation,n,block_size,repeat,elapsed_seconds,logdet_library,logdet_factor,relative_difference_percent
cache_blocked_1,2000,23,2,0.805409542001143563539,,,
cache_blocked_1,2000,24,0,0.801384872997005004436,,,
cache_blocked_1,2000,24,1,0.798635417995683383197,,,
cache_blocked_1,2000,24,2,0.797169573997962288558,,,
cache_blocked_1,2000,25,0,0.797533473996736574918,,,
cache_blocked_1,2000,25,1,0.796691374998772516847,,,
cache_blocked_1,2000,25,2,0.797274696000386029482,,,
cache_blocked_1,2000,26,0,0.793823009000334423035,,,
cache_blocked_1,2000,26,1,0.7932286880022729747,,,
cache_blocked_1,2000,26,2,0.796939120002207346261,,,
cache_blocked_1,2000,27,0,0.793733325997891370207,,,
cache_blocked_1,2000,27,1,0.787879236995649989694,,,
cache_blocked_1,2000,27,2,0.789079775000573135912,,,
cache_blocked_1,2000,28,0,0.793701627997506875545,,,
cache_blocked_1,2000,28,1,0.792682295003032777458,,,
cache_blocked_1,2000,28,2,0.782274949000566266477,,,
cache_blocked_1,2000,29,0,0.794859592999273445457,,,
cache_blocked_1,2000,29,1,0.795906510000349953771,,,
cache_blocked_1,2000,29,2,0.789683309005340561271,,,
cache_blocked_1,2000,30,0,0.860711476998403668404,,,
cache_blocked_1,2000,30,1,0.803949241002555936575,,,
cache_blocked_1,2000,30,2,0.808415043997229076922,,,
cache_blocked_1,2000,31,0,0.81265069800429046154,,,
cache_blocked_1,2000,31,1,0.814213156001642346382,,,
cache_blocked_1,2000,31,2,0.813151251000817865133,,,
cache_blocked_1,2000,32,0,0.816351178997138049453,,,
cache_blocked_1,2000,32,1,0.816068079999240580946,,,
cache_blocked_1,2000,32,2,0.822557405997940804809,,,
cache_blocked_1,2000,33,0,0.819157009005721192807,,,
cache_blocked_1,2000,33,1,0.820128457999089732766,,,
cache_blocked_1,2000,33,2,0.821683033995213918388,,,
cache_blocked_1,2000,34,0,0.826052537995565216988,,,
cache_blocked_1,2000,34,1,0.820167106998269446194,,,
cache_blocked_1,2000,34,2,0.822920642000099178404,,,
cache_blocked_1,2000,35,0,0.831938451003225054592,,,
cache_blocked_1,2000,35,1,0.82625071200163802132,,,
cache_blocked_1,2000,35,2,0.830061360997206065804,,,
cache_blocked_1,2000,36,0,0.835051463000127114356,,,
cache_blocked_1,2000,36,1,0.833608944994921330363,,,
cache_blocked_1,2000,36,2,0.834707404996152035892,,,
cache_blocked_1,2000,37,0,0.837081442005001008511,,,
cache_blocked_1,2000,37,1,0.839671504996658768505,,,
cache_blocked_1,2000,37,2,0.844324639998376369476,,,
cache_blocked_1,2000,38,0,0.855790530004014726728,,,
cache_blocked_1,2000,38,1,0.85514472500653937459,,,
cache_blocked_1,2000,38,2,0.854330216003290843219,,,
cache_blocked_1,2000,39,0,0.868399760001921094954,,,
cache_blocked_1,2000,39,1,0.866759628996078390628,,,
cache_blocked_1,2000,39,2,0.878237498996895737946,,,
cache_blocked_1,2000,40,0,0.885054948004835750908,,,
