optimisation,n,block_size,repeat,elapsed_seconds,logdet_library,logdet_factor,relative_difference_percent
cache_blocked_1,2000,28,0,0.766669956996338441968,,,
cache_blocked_1,2000,28,1,0.766748975001974031329,,,
cache_blocked_1,2000,28,2,0.766880815994227305055,,,
cache_blocked_1,2000,29,0,0.770419403008418157697,,,
cache_blocked_1,2000,29,1,0.770618063004803843796,,,
cache_blocked_1,2000,29,2,0.770812873000977560878,,,
cache_blocked_1,2000,30,0,0.779915252001956105232,,,
cache_blocked_1,2000,30,1,0.779658429004484787583,,,
cache_blocked_1,2000,30,2,0.780165944001055322587,,,
cache_blocked_1,2000,31,0,0.786439998002606444061,,,
cache_blocked_1,2000,31,1,0.786310280003817752004,,,
cache_blocked_1,2000,31,2,0.786428835999686270952,,,
cache_blocked_1,2000,32,0,0.789937212000950239599,,,
cache_blocked_1,2000,32,1,0.789922901996760629117,,,
cache_blocked_1,2000,32,2,0.789904623001348227262,,,
cache_blocked_1,2000,33,0,0.794406397006241604686,,,
cache_blocked_1,2000,33,1,0.794772802997613325715,,,
cache_blocked_1,2000,33,2,0.794810524006607010961,,,
cache_blocked_1,2000,34,0,0.797336976000224240124,,,
cache_blocked_1,2000,34,1,0.797243894994608126581,,,
cache_blocked_1,2000,34,2,0.797241792010026983917,,,
cache_blocked_1,2000,35,0,0.803698888004873879254,,,
cache_blocked_1,2000,35,1,0.807243361996370367706,,,
cache_blocked_1,2000,35,2,0.803656250995118170977,,,
cache_blocked_1,2000,36,0,0.808856957999523729086,,,
cache_blocked_1,2000,36,1,0.808970256999600678682,,,
cache_blocked_1,2000,36,2,0.809096227996633388102,,,
cache_blocked_1,2000,37,0,0.815384860004996880889,,,
cache_blocked_1,2000,37,1,0.815254934001131914556,,,
cache_blocked_1,2000,37,2,0.815423957988969050348,,,
cache_blocked_1,2000,38,0,0.827857445998233743012,,,
cache_blocked_1,2000,38,1,0.827625744001124985516,,,
cache_blocked_1,2000,38,2,0.827473418001318350434,,,
cache_blocked_1,2000,39,0,0.840629222002462483943,,,
cache_blocked_1,2000,39,1,0.840381959002115763724,,,
cache_blocked_1,2000,39,2,0.840623456999310292304,,,
cache_blocked_1,2000,40,0,0.848983157004113309085,,,
cache_blocked_1,2000,40,1,0.849129137001000344753,,,
cache_blocked_1,2000,40,2,0.848933109999052248895,,,
cache_blocked_1,2000,41,0,0.85511298100755084306,,,
cache_blocked_1,2000,41,1,0.855128151990356855094,,,
cache_blocked_1,2000,41,2,0.854967216000659391284,,,
cache_blocked_1,2000,42,0,0.861283470992930233479,,,
cache_blocked_1,2000,42,1,0.861377110995817929506,,,
cache_blocked_1,2000,42,2,0.861091640996164642274,,,
cache_blocked_1,2000,43,0,0.865200849992106668651,,,
cache_blocked_1,2000,43,1,0.8651511030038818717,,,
cache_blocked_1,2000,43,2,0.865512981006759218872,,,
cache_blocked_1,2000,44,0,0.871993655004189349711,,,
cache_blocked_1,2000,44,1,0.8720127750129904598,,,
cache_blocked_1,2000,44,2,0.873641819998738355935,,,
cache_blocked_1,2000,45,0,0.901579231998766772449,,,
cache_blocked_1,2000,45,1,0.87579422999988310039,,,
cache_blocked_1,2000,45,2,0.874962974994559772313,,,
cache_blocked_1,2000,46,0,0.878004092999617569149,,,
cache_blocked_1,2000,46,1,0.878279080992797389627,,,
cache_blocked_1,2000,46,2,0.877451672000461257994,,,
cache_blocked_1,2000,47,0,0.885137065997696481645,,,
cache_blocked_1,2000,47,1,0.881296117993770167232,,,
cache_blocked_1,2000,47,2,0.881218765993253327906,,,
cache_blocked_1,2000,48,0,0.885334065998904407024,,,
cache_blocked_1,2000,48,1,0.885254506996716372669,,,
cache_blocked_1,2000,48,2,0.885069947995361872017,,,
cache_blocked_1,2000,49,0,0.888172573992051184177,,,
cache_blocked_1,2000,49,1,0.888464935997035354376,,,
cache_blocked_1,2000,49,2,0.88815869699465110898,,,
cache_blocked_1,2000,50,0,0.896193520005908794701,,,
cache_blocked_1,2000,50,1,0.893035408997093327343,,,
cache_blocked_1,2000,50,2,0.893172315991250798106,,,
cache_blocked_1,2000,51,0,0.894610800998634658754,,,
cache_blocked_1,2000,51,1,0.894918606005376204848,,,
cache_blocked_1,2000,51,2,0.894855728009133599699,,,
cache_blocked_1,2000,52,0,0.897220348997507244349,,,
cache_blocked_1,2000,52,1,0.897417259009671397507,,,
cache_blocked_1,2000,52,2,0.902882244001375511289,,,
cache_blocked_1,2000,53,0,0.90313788199273403734,,,
cache_blocked_1,2000,53,1,0.90006453200476244092,,,
cache_blocked_1,2000,53,2,0.900140995989204384387,,,
cache_blocked_1,2000,54,0,0.903265433997148647904,,,
cache_blocked_1,2000,54,1,0.903308537002885714173,,,
cache_blocked_1,2000,54,2,0.90310470199619885534,,,
cache_blocked_1,2000,55,0,0.906907127005979418755,,,
cache_blocked_1,2000,55,1,0.906080982997082173824,,,
cache_blocked_1,2000,55,2,0.905773456004681065679,,,
cache_blocked_1,2000,56,0,0.90810003399383276701,,,
cache_blocked_1,2000,56,1,0.908316232991637662053,,,
cache_blocked_1,2000,56,2,0.908018549002008512616,,,
cache_blocked_1,2000,57,0,0.910366206997423432767,,,
cache_blocked_1,2000,57,1,0.910137882005074061453,,,
cache_blocked_1,2000,57,2,0.910403075991780497134,,,
cache_blocked_1,2000,58,0,0.911853659999906085432,,,
cache_blocked_1,2000,58,1,0.916774470999371260405,,,
cache_blocked_1,2000,58,2,0.912755520999780856073,,,
cache_blocked_1,2000,59,0,0.914324573997873812914,,,
cache_blocked_1,2000,59,1,0.914345373996184207499,,,
cache_blocked_1,2000,59,2,0.914419128996087238193,,,
cache_blocked_1,2000,60,0,0.916405004987609572709,,,
cache_blocked_1,2000,60,1,0.918206722999457269907,,,
cache_blocked_1,2000,60,2,0.916916281988960690796,,,
cache_blocked_1,2000,61,0,0.918718411005102097988,,,
cache_blocked_1,2000,61,1,0.920249759001308120787,,,
cache_blocked_1,2000,61,2,0.918695301996194757521,,,
cache_blocked_1,2000,62,0,0.924275110999587923288,,,
cache_blocked_1,2000,62,1,0.920048037005471996963,,,
cache_blocked_1,2000,62,2,0.920061311000608839095,,,
cache_blocked_1,2000,63,0,0.921654106001369655132,,,
cache_blocked_1,2000,63,1,0.921776461007539182901,,,
cache_blocked_1,2000,63,2,0.922069734995602630079,,,
cache_blocked_1,2000,64,0,0.923746696993475779891,,,
cache_blocked_1,2000,64,1,0.924047453998355194926,,,
cache_blocked_1,2000,64,2,0.923734222000348381698,,,
cache_blocked_1,2000,65,0,0.92518032299994956702,,,
cache_blocked_1,2000,65,1,0.925147150002885609865,,,
cache_blocked_1,2000,65,2,0.925338474989985115826,,,
cache_blocked_1,2000,66,0,0.926141641000867821276,,,
cache_blocked_1,2000,66,1,0.926415680994978174567,,,
cache_blocked_1,2000,66,2,0.926194058003602549434,,,
cache_blocked_1,2000,67,0,0.928438404996995814145,,,
cache_blocked_1,2000,67,1,0.928385880994028411806,,,
cache_blocked_1,2000,67,2,0.928552722005406394601,,,
cache_blocked_1,2000,68,0,0.93090856399794574827,,,
cache_blocked_1,2000,68,1,0.931082188006257638335,,,
cache_blocked_1,2000,68,2,0.931041472009383141994,,,
cache_blocked_1,2000,69,0,0.936053519995766691864,,,
cache_blocked_1,2000,69,1,0.932344319997355341911,,,
cache_blocked_1,2000,69,2,0.933282116995542310178,,,
cache_blocked_1,2000,70,0,0.93286523700226098299,,,
cache_blocked_1,2000,70,1,0.932952387011027894914,,,
cache_blocked_1,2000,70,2,0.932910471005016006529,,,
cache_blocked_1,2000,71,0,0.935416939988499507308,,,
cache_blocked_1,2000,71,1,0.935258229001192376018,,,
cache_blocked_1,2000,71,2,0.934949604998109862208,,,
cache_blocked_1,2000,72,0,0.981922902996302582324,,,
cache_blocked_1,2000,72,1,0.981971058005001395941,,,
cache_blocked_1,2000,72,2,0.982060515991179272532,,,
cache_blocked_1,2000,73,0,0.937377884998568333685,,,
cache_blocked_1,2000,73,1,0.93854055499832611531,,,
cache_blocked_1,2000,73,2,0.937366790996748022735,,,
cache_blocked_1,2000,74,0,0.93895742499444168061,,,
cache_blocked_1,2000,74,1,0.938935711004887707531,,,
cache_blocked_1,2000,74,2,0.938980887993238866329,,,
cache_blocked_1,2000,75,0,0.940391344003728590906,,,
cache_blocked_1,2000,75,1,0.940289538993965834379,,,
cache_blocked_1,2000,75,2,0.940266694989986717701,,,
cache_blocked_1,2000,76,0,0.9428818570013390854,,,
cache_blocked_1,2000,76,1,0.942938482010504230857,,,
cache_blocked_1,2000,76,2,0.942953474994283169508,,,
cache_blocked_1,2000,77,0,0.985823745999368838966,,,
cache_blocked_1,2000,77,1,0.986171005002688616514,,,
cache_blocked_1,2000,77,2,0.985914232005598023534,,,
cache_blocked_1,2000,78,0,0.943268292001448571682,,,
cache_blocked_1,2000,78,1,0.943341302001499570906,,,
cache_blocked_1,2000,78,2,0.943194305989891290665,,,
cache_blocked_1,2000,79,0,0.944672807003371417522,,,
cache_blocked_1,2000,79,1,0.948429340991424396634,,,
cache_blocked_1,2000,79,2,0.94469824900443200022,,,
cache_blocked_1,2000,80,0,0.946625658994889818132,,,
cache_blocked_1,2000,80,1,0.946979971005930565298,,,
cache_blocked_1,2000,80,2,0.946628402001806534827,,,
cache_blocked_1,2000,81,0,0.987188074999721720815,,,
cache_blocked_1,2000,81,1,0.987106669999775476754,,,
cache_blocked_1,2000,81,2,0.987612707001972012222,,,
cache_blocked_1,2000,82,0,0.947040598999592475593,,,
cache_blocked_1,2000,82,1,0.946921396985999308527,,,
cache_blocked_1,2000,82,2,0.947151642991229891777,,,
cache_blocked_1,2000,83,0,0.948258025004179216921,,,
cache_blocked_1,2000,83,1,0.948232748996815644205,,,
cache_blocked_1,2000,83,2,0.948369753998122178018,,,
cache_blocked_1,2000,84,0,0.949658399011241272092,,,
cache_blocked_1,2000,84,1,0.949607535003451630473,,,
cache_blocked_1,2000,84,2,0.949705564009491354227,,,
cache_blocked_1,2000,85,0,0.949451584994676522911,,,
cache_blocked_1,2000,85,1,0.949213998988852836192,,,
cache_blocked_1,2000,85,2,0.949308281997218728065,,,
cache_blocked_1,2000,86,0,0.949748832994373515248,,,
cache_blocked_1,2000,86,1,0.949565068003721535206,,,
cache_blocked_1,2000,86,2,0.949672771006589755416,,,
cache_blocked_1,2000,87,0,0.950510852999286726117,,,
cache_blocked_1,2000,87,1,0.950779185994178988039,,,
cache_blocked_1,2000,87,2,0.950409911005408503115,,,
cache_blocked_1,2000,88,0,0.988408060991787351668,,,
cache_blocked_1,2000,88,1,0.988378060006652958691,,,
cache_blocked_1,2000,88,2,0.988362561009125784039,,,
cache_blocked_1,2000,89,0,0.951187115002539940178,,,
cache_blocked_1,2000,89,1,0.951269760000286623836,,,
cache_blocked_1,2000,89,2,0.951292291007121093571,,,
cache_blocked_1,2000,90,0,0.992465052011539228261,,,
cache_blocked_1,2000,90,1,0.988264080995577387512,,,
cache_blocked_1,2000,90,2,0.987901764994603581727,,,
cache_blocked_1,2000,91,0,0.95347945801040623337,,,
cache_blocked_1,2000,91,1,0.952555755997309461236,,,
cache_blocked_1,2000,91,2,0.952391846003592945635,,,
cache_blocked_1,2000,92,0,0.954143718990962952375,,,
cache_blocked_1,2000,92,1,0.953972546994918957353,,,
cache_blocked_1,2000,92,2,0.954141927999444305897,,,
cache_blocked_1,2000,93,0,0.953314411002793349326,,,
cache_blocked_1,2000,93,1,0.953167075000237673521,,,
cache_blocked_1,2000,93,2,0.953176492999773472548,,,
cache_blocked_1,2000,94,0,0.952316037000855430961,,,
cache_blocked_1,2000,94,1,0.952471640004660002887,,,
cache_blocked_1,2000,94,2,0.952459231993998400867,,,
cache_blocked_1,2000,95,0,0.954179823005688376725,,,
cache_blocked_1,2000,95,1,0.954028936001122929156,,,
cache_blocked_1,2000,95,2,0.953889491996960714459,,,
cache_blocked_1,2000,96,0,0.955381370993563905358,,,
cache_blocked_1,2000,96,1,0.955454213006305508316,,,
cache_blocked_1,2000,96,2,0.955460002005565911531,,,
cache_blocked_1,2000,97,0,0.954594559007091447711,,,
cache_blocked_1,2000,97,1,0.954619266005465760827,,,
cache_blocked_1,2000,97,2,0.954650946005131118,,,
cache_blocked_1,2000,98,0,0.956533721997402608395,,,
cache_blocked_1,2000,98,1,0.9546612550038844347,,,
cache_blocked_1,2000,98,2,0.954701727998326532543,,,
cache_blocked_1,2000,99,0,0.95539987999654840678,,,
cache_blocked_1,2000,99,1,0.955408750989590771496,,,
cache_blocked_1,2000,99,2,0.955382004001876339316,,,
cache_blocked_1,2000,100,0,0.956893116992432624102,,,
cache_blocked_1,2000,100,1,0.960761335998540744185,,,
cache_blocked_1,2000,100,2,0.956969369013677351177,,,
cache_blocked_1,2000,101,0,0.956627963998471386731,,,
cache_blocked_1,2000,101,1,0.956598482996923848987,,,
cache_blocked_1,2000,101,2,0.95772051399399060756,,,
cache_blocked_1,2000,102,0,0.955886999989161267877,,,
cache_blocked_1,2000,102,1,0.955897400999674573541,,,
cache_blocked_1,2000,102,2,0.956215069993049837649,,,
cache_blocked_1,2000,103,0,0.957367126000463031232,,,
cache_blocked_1,2000,103,1,0.957368910996592603624,,,
cache_blocked_1,2000,103,2,0.957447802007663995028,,,
cache_blocked_1,2000,104,0,0.960709096005302853882,,,
cache_blocked_1,2000,104,1,0.959043971000937744975,,,
cache_blocked_1,2000,104,2,0.95908328999939840287,,,
cache_blocked_1,2000,105,0,0.959349594006198458374,,,
cache_blocked_1,2000,105,1,0.959346865987754426897,,,
cache_blocked_1,2000,105,2,0.959357699000975117087,,,
cache_blocked_1,2000,106,0,0.959301417009555734694,,,
cache_blocked_1,2000,106,1,0.959272912004962563515,,,
cache_blocked_1,2000,106,2,0.959397466998780146241,,,
cache_blocked_1,2000,107,0,0.96257580599922221154,,,
cache_blocked_1,2000,107,1,0.962051867012633010745,,,
cache_blocked_1,2000,107,2,0.961997304009855724871,,,
cache_blocked_1,2000,108,0,0.964764541990007273853,,,
cache_blocked_1,2000,108,1,0.964720976000535301864,,,
cache_blocked_1,2000,108,2,0.964576992002548649907,,,
cache_blocked_1,2000,109,0,0.966166215002886019647,,,
cache_blocked_1,2000,109,1,0.966310622010496445,,,
cache_blocked_1,2000,109,2,0.966876398000749759376,,,
cache_blocked_1,2000,110,0,0.967520891994354315102,,,
cache_blocked_1,2000,110,1,0.967625481993309222162,,,
cache_blocked_1,2000,110,2,0.971993008002755232155,,,
cache_blocked_1,2000,111,0,0.972739293007180094719,,,
cache_blocked_1,2000,111,1,0.972401456994703039527,,,
cache_blocked_1,2000,111,2,0.972409042005892843008,,,
cache_blocked_1,2000,112,0,0.975503438996383920312,,,
cache_blocked_1,2000,112,1,0.975990221995743922889,,,
cache_blocked_1,2000,112,2,0.975594945004559122026,,,
cache_blocked_1,2000,113,0,0.978066140989540144801,,,
cache_blocked_1,2000,113,1,0.978176848002476617694,,,
cache_blocked_1,2000,113,2,0.978149738992215134203,,,
cache_blocked_1,2000,114,0,0.979214163002325221896,,,
cache_blocked_1,2000,114,1,0.979503643990028649569,,,
cache_blocked_1,2000,114,2,0.979450920000090263784,,,
cache_blocked_1,2000,115,0,0.983580066997092217207,,,
cache_blocked_1,2000,115,1,0.983597412996459752321,,,
cache_blocked_1,2000,115,2,0.983623344000079669058,,,
cache_blocked_1,2000,116,0,0.986875190006685443223,,,
cache_blocked_1,2000,116,1,0.986739161991863511503,,,
cache_blocked_1,2000,116,2,0.986851761001162230968,,,
cache_blocked_1,2000,117,0,0.988785475012264214456,,,
cache_blocked_1,2000,117,1,0.988752561999717727304,,,
cache_blocked_1,2000,117,2,0.988838958000997081399,,,
cache_blocked_1,2000,118,0,0.989731801993912085891,,,
cache_blocked_1,2000,118,1,0.989842064998811110854,,,
cache_blocked_1,2000,118,2,0.989606278002611361444,,,
cache_blocked_1,2000,119,0,0.993654541001887992024,,,
cache_blocked_1,2000,119,1,0.993633673002477735281,,,
cache_blocked_1,2000,119,2,0.99368042800051625818,,,
cache_blocked_1,2000,120,0,0.997010485996725037694,,,
cache_blocked_1,2000,120,1,0.996900193989858962595,,,
cache_blocked_1,2000,120,2,1.00073063900345005095,,,
cache_blocked_1,2000,121,0,0.998286050991737283766,,,
cache_blocked_1,2000,121,1,0.998040070990100502968,,,
cache_blocked_1,2000,121,2,0.998447934005525894463,,,
cache_blocked_1,2000,122,0,0.998800490007852204144,,,
cache_blocked_1,2000,122,1,0.998804019996896386147,,,
cache_blocked_1,2000,122,2,0.999447263995534740388,,,
cache_blocked_1,2000,123,0,1.00297981999756302685,,,
cache_blocked_1,2000,123,1,1.0028366629994707182,,,
cache_blocked_1,2000,123,2,1.00290902300912421197,,,
cache_blocked_1,2000,124,0,1.00602610899659339339,,,
cache_blocked_1,2000,124,1,1.00717568800610024482,,,
cache_blocked_1,2000,124,2,1.00605580200499389321,,,
cache_blocked_1,2000,125,0,1.00698077499691862613,,,
cache_blocked_1,2000,125,1,1.00683681799273472279,,,
cache_blocked_1,2000,125,2,1.006901886998093687,,,
cache_blocked_1,2000,126,0,1.00846405900665558875,,,
cache_blocked_1,2000,126,1,1.00754415600385982543,,,
cache_blocked_1,2000,126,2,1.00753980899753514677,,,
cache_blocked_1,2000,127,0,1.01128713900106959045,,,
cache_blocked_1,2000,127,1,1.01137099000334274024,,,
cache_blocked_1,2000,127,2,1.01136316600604914129,,,
cache_blocked_1,2000,128,0,1.01472045099944807589,,,
cache_blocked_1,2000,128,1,1.01479170499078463763,,,
cache_blocked_1,2000,128,2,1.01469806200475431979,,,
cache_blocked_2,2000,1,0,3.72803742399264592677,,,
cache_blocked_2,2000,1,1,3.73396244698960799724,,,
cache_blocked_2,2000,1,2,3.72794076299760490656,,,
cache_blocked_2,2000,2,0,1.52539105199684854597,,,
cache_blocked_2,2000,2,1,1.5222283069888362661,,,
cache_blocked_2,2000,2,2,1.52344960300251841545,,,
cache_blocked_2,2000,3,0,1.13825084199197590351,,,
cache_blocked_2,2000,3,1,1.13859013999172020704,,,
cache_blocked_2,2000,3,2,1.13830484000209253281,,,
cache_blocked_2,2000,4,0,0.649787588990875519812,,,
cache_blocked_2,2000,4,1,0.649435558007098734379,,,
cache_blocked_2,2000,4,2,0.649411345002590678632,,,
cache_blocked_2,2000,5,0,0.631548341989400796592,,,
cache_blocked_2,2000,5,1,0.631043476008926518261,,,
cache_blocked_2,2000,5,2,0.631478362003690563142,,,
cache_blocked_2,2000,6,0,0.643601962990942411125,,,
cache_blocked_2,2000,6,1,0.643140678002964705229,,,
cache_blocked_2,2000,6,2,0.643466085995896719396,,,
cache_blocked_2,2000,7,0,0.647787865003920160234,,,
cache_blocked_2,2000,7,1,0.647711992001859471202,,,
cache_blocked_2,2000,7,2,0.648204010998597368598,,,
cache_blocked_2,2000,8,0,0.536475275002885609865,,,
cache_blocked_2,2000,8,1,0.536612224997952580452,,,
cache_blocked_2,2000,8,2,0.536814496008446440101,,,
cache_blocked_2,2000,9,0,0.557718771000509150326,,,
cache_blocked_2,2000,9,1,0.557626845999038778245,,,
cache_blocked_2,2000,9,2,0.557320753010571934283,,,
cache_blocked_2,2000,10,0,0.563494061003439128399,,,
cache_blocked_2,2000,10,1,0.563414766002097167075,,,
cache_blocked_2,2000,10,2,0.563453609996940940619,,,
cache_blocked_2,2000,11,0,0.568044733998249284923,,,
cache_blocked_2,2000,11,1,0.568122521013719961047,,,
cache_blocked_2,2000,11,2,0.568029585003387182951,,,
cache_blocked_2,2000,12,0,0.524814004005747847259,,,
cache_blocked_2,2000,12,1,0.524652177991811186075,,,
cache_blocked_2,2000,12,2,0.524794814002234488726,,,
cache_blocked_2,2000,13,0,0.531794116002856753767,,,
cache_blocked_2,2000,13,1,0.527986483997665345669,,,
cache_blocked_2,2000,13,2,0.528075648995582014322,,,
cache_blocked_2,2000,14,0,0.53834588400786742568,,,
cache_blocked_2,2000,14,1,0.538290327007416635752,,,
cache_blocked_2,2000,14,2,0.538188399994396604598,,,
cache_blocked_2,2000,15,0,0.556274539005244150758,,,
cache_blocked_2,2000,15,1,0.556243340004584752023,,,
cache_blocked_2,2000,15,2,0.556205556000350043178,,,
cache_blocked_2,2000,16,0,0.531265511002857238054,,,
cache_blocked_2,2000,16,1,0.531166535001830197871,,,
cache_blocked_2,2000,16,2,0.531303522002417594194,,,
cache_blocked_2,2000,17,0,0.534230094999657012522,,,
cache_blocked_2,2000,17,1,0.534473510997486300766,,,
cache_blocked_2,2000,17,2,0.534249208998517133296,,,
cache_blocked_2,2000,18,0,0.547488190000876784325,,,
cache_blocked_2,2000,18,1,0.547523090004688128829,,,
cache_blocked_2,2000,18,2,0.547464309012866578996,,,
cache_blocked_2,2000,19,0,0.559715205003158189356,,,
cache_blocked_2,2000,19,1,0.559788200989714823663,,,
cache_blocked_2,2000,19,2,0.559710814006393775344,,,
cache_blocked_2,2000,20,0,0.535652108999784104526,,,
cache_blocked_2,2000,20,1,0.538838683001813478768,,,
cache_blocked_2,2000,20,2,0.538591144999372772872,,,
cache_blocked_2,2000,21,0,0.54180100400117225945,,,
cache_blocked_2,2000,21,1,0.541819032005150802433,,,
cache_blocked_2,2000,21,2,0.541699011999298818409,,,
cache_blocked_2,2000,22,0,0.553445036988705396652,,,
cache_blocked_2,2000,22,1,0.553481431998079642653,,,
cache_blocked_2,2000,22,2,0.553290543990442529321,,,
cache_blocked_2,2000,23,0,0.566741968999849632382,,,
cache_blocked_2,2000,23,1,0.568015519005712121725,,,
cache_blocked_2,2000,23,2,0.566834081997512839735,,,
cache_blocked_2,2000,24,0,0.546098371996777132154,,,
cache_blocked_2,2000,24,1,0.546078279003268107772,,,
cache_blocked_2,2000,24,2,0.546113568008877336979,,,
cache_blocked_2,2000,25,0,0.549686749989632517099,,,
cache_blocked_2,2000,25,1,0.549722559997462667525,,,
cache_blocked_2,2000,25,2,0.549696757007041014731,,,
cache_blocked_2,2000,26,0,0.559699902005377225578,,,
cache_blocked_2,2000,26,1,0.559656159995938651264,,,
cache_blocked_2,2000,26,2,0.55964918099925853312,,,
cache_blocked_2,2000,27,0,0.574014300989801995456,,,
cache_blocked_2,2000,27,1,0.574059610997210256755,,,
cache_blocked_2,2000,27,2,0.574368054993101395667,,,
cache_blocked_2,2000,28,0,0.552659433000371791422,,,
cache_blocked_2,2000,28,1,0.552581881987862288952,,,
cache_blocked_2,2000,28,2,0.552676142004202120006,,,
cache_blocked_2,2000,29,0,0.551091355999233201146,,,
cache_blocked_2,2000,29,1,0.556099719993653707206,,,
cache_blocked_2,2000,29,2,0.556216611992567777634,,,
cache_blocked_2,2000,30,0,0.566686916994513012469,,,
cache_blocked_2,2000,30,1,0.566757713007973507047,,,
cache_blocked_2,2000,30,2,0.570415198002592660487,,,
cache_blocked_2,2000,31,0,0.577876708994153887033,,,
cache_blocked_2,2000,31,1,0.577708572003757581115,,,
cache_blocked_2,2000,31,2,0.577751466000336222351,,,
cache_blocked_2,2000,32,0,0.560577718992135487497,,,
cache_blocked_2,2000,32,1,0.560510167997563257813,,,
